gene,mode,T,processing_mean,decay_mean,peak_fraction,dt,mass_relative_error_I,mass_relative_error_E,tail_fraction_I,tail_fraction_E,I_peak,I_flat_peak_width,I_rise_40,I_fall_40,I_upcrossings_40,I_downcrossings_40,I_rise_50,I_fall_50,I_upcrossings_50,I_downcrossings_50,I_rise_60,I_fall_60,I_upcrossings_60,I_downcrossings_60,E_peak,E_flat_peak_width,E_rise_40,E_fall_40,E_upcrossings_40,E_downcrossings_40,E_rise_50,E_fall_50,E_upcrossings_50,E_downcrossings_50,E_rise_60,E_fall_60,E_upcrossings_60,E_downcrossings_60,peak_offset,rise_40_offset,rise_40_class,rise_50_offset,rise_50_class,rise_60_offset,rise_60_class,fall_40_offset,fall_40_class,fall_50_offset,fall_50_class,fall_60_offset,fall_60_class,valid
geometry_independent,collapsed,0.0,0.03,1.0,0.5,0.001,5.782411586589358e-16,6.149747125347087e-06,4.920170933203496e-17,4.327591574222762e-14,0.5296548606576045,0.0,0.24589100575711034,0.813420379117911,1,1,0.278253926244494,0.7810563107047639,1,1,0.31055878919895746,0.7487511465514521,1,1,0.7991189784997526,0.0,0.4045021294063532,1.7878788088929978,1,1,0.4490670848761651,1.5647353016446715,1,1,0.49312349758053164,1.3824137685808209,1,1,0.2694641178421481,0.15861112364924287,intron_lead,0.17081315863167107,intron_lead,0.18256470838157418,intron_lead,0.9744584297750868,intron_lead,0.7836789909399076,intron_lead,0.6336626220293687,intron_lead,True
geometry_independent,collapsed,0.0,0.03,1.0,0.75,0.001,5.782411586589358e-16,6.149747125562665e-06,7.672136712596004e-17,1.6648401095260643e-13,0.7622314468133908,0.0,0.3552330457958133,0.9212753238348805,1,1,0.4034276739867155,0.9042472754637216,1,1,0.45156360611847585,0.8872633022860054,1,1,0.8976595111003092,0.0,0.5276969653326894,1.851165549758343,1,1,0.5816677595972867,1.6280219401137201,1,1,0.6329686638946381,1.4457004774220161,1,1,0.13542806428691834,0.17246391953687612,intron_lead,0.1782400856105712,intron_lead,0.18140505777616228,intron_lead,0.9298902259234625,intron_lead,0.7237746646499985,intron_lead,0.5584371751360108,intron_lead,True
geometry_independent,collapsed,0.0,0.03,3.0,0.25,0.001,1.0408340855860843e-15,6.144826835995351e-06,6.282207041757727e-17,1.5755062304377594e-14,0.30905432574273445,0.0,0.13560723802698932,0.7062946932603815,1,1,0.15246321653222694,0.6585076988727425,1,1,0.16928492130679024,0.6108693706385749,1,1,0.8156403609962847,0.0010000000000000009,0.3018273460049698,3.6277207354419745,1,1,0.34871374454973836,2.9582900822725446,1,1,0.39861912227138485,2.411325414155069,1,1,0.5065860352535503,0.16622010797798048,intron_lead,0.19625052801751142,intron_lead,0.22933420096459461,intron_lead,2.9214260421815927,intron_lead,2.299782383399802,intron_lead,1.800456043516494,intron_lead,True
geometry_independent,collapsed,0.0,0.03,3.0,0.5,0.001,8.0953762212251e-16,6.1448268357022226e-06,3.9917139121600714e-17,3.4761366905148856e-14,0.5296548606576045,0.0,0.24589100575711037,0.813420379117911,1,1,0.278253926244494,0.7810563107047639,1,1,0.31055878919895746,0.7487511465514521,1,1,0.8758843750414653,0.0,0.4306404474871194,3.667364104653241,1,1,0.478408060298827,2.9979334224815237,1,1,0.5258712115886044,2.45096874678777,1,1,0.34622951438386085,0.184749441730009,intron_lead,0.20015413405433297,intron_lead,0.21531242238964693,intron_lead,2.8539437255353297,intron_lead,2.2168771117767596,intron_lead,1.7022176002363176,intron_lead,True
geometry_independent,collapsed,0.0,0.03,3.0,0.75,0.001,6.938893903907228e-16,6.144826835848787e-06,3.1974429697885e-17,1.364405048537799e-13,0.762231446813396,0.0,0.35523304579581333,0.9212753238348805,1,1,0.40342767398671553,0.9042472754637216,1,1,0.4515636061184759,0.8872633022860054,1,1,0.9374580509968782,0.0010000000000000009,0.551030760226256,3.7080465943133625,1,1,0.606026225492049,3.0386159723936808,1,1,0.6578888059171267,2.49165130043837,1,1,0.17522660418348213,0.19579771443044264,intron_lead,0.20259855150533346,intron_lead,0.20632519979865083,intron_lead,2.786771270478482,intron_lead,2.1343686969299593,intron_lead,1.6043879981523643,intron_lead,True
geometry_independent,collapsed,0.0,0.1,0.01,0.25,0.001,6.083076418972322e-06,6.144521635311559e-06,7.510730683716075e-14,7.594755076723974e-14,0.40971580296059756,0.0,0.17342360453440725,0.7944240896410983,1,1,0.19398365927911726,0.7467301121176364,1,1,0.2148339577228237,0.6999108544237108,1,1,0.4106683824133457,0.0,0.17429435227961593,0.7953688130138131,1,1,0.19487412576916355,0.7476720742758961,1,1,0.21574549819043204,0.7008513426617298,1,1,0.0009525794527481257,0.0008707477452086776,small,0.0008904664900462878,small,0.0009115404676083294,small,0.0009447233727147841,small,0.0009419621582597015,small,0.000940488238018955,small,True
geometry_independent,collapsed,0.0,0.1,0.01,0.5,0.001,6.0830764191111e-06,6.14452163543772e-06,1.6341125271272887e-13,1.6512920350161352e-13,0.5895169934191501,0.0010000000000000009,0.29229001903464,0.8892694093910161,1,1,0.32681900166596384,0.8537713602354992,1,1,0.3610096541547298,0.818994983808212,1,1,0.5904230562300993,0.0,0.29316058682469615,0.8902156538764144,1,1,0.32769582346376974,0.8547093680093713,1,1,0.36189178744624423,0.8199266079910449,1,1,0.000906062810949182,0.0008705677900561204,small,0.0008768217978059045,small,0.0008821332915144309,small,0.0009462444853983731,small,0.000938007773872096,small,0.0009316241828328797,small,True
geometry_independent,collapsed,0.0,0.1,0.01,0.75,0.001,6.083076419527433e-06,6.144521635816206e-06,6.401528518405229e-13,6.468671237562203e-13,0.7885639515315286,0.0,0.40592389111774874,0.9850883862175696,1,1,0.4551971777893524,0.9611158753625247,1,1,0.5039520699452609,0.938730741538617,1,1,0.7893324485010602,0.0,0.40677666846422805,0.9860675029772566,1,1,0.456047803275644,0.9620638477995415,1,1,0.504798309006231,0.9396563827622306,1,1,0.000768496969531629,0.0008527773464793165,small,0.0008506254862915563,small,0.0008462390609701442,small,0.000979116759687093,small,0.0009479724370167197,small,0.0009256412236136047,small,True
geometry_independent,collapsed,0.0,0.1,0.03,0.25,0.001,6.083076418972322e-06,6.684699361355542e-06,7.510730683716075e-14,8.277880173664403e-14,0.40971580296059756,0.0,0.17342360453440725,0.7944240896410983,1,1,0.19398365927911726,0.7467301121176364,1,1,0.2148339577228237,0.6999108544237108,1,1,0.4176733969547143,0.0,0.17925992278364203,0.8020980591160545,1,1,0.2001636441708222,0.7543559163167921,1,1,0.22139023076997194,0.7075172330553764,1,1,0.007957593994116718,0.005836318249234779,small,0.006179984891704932,small,0.006556273047148231,small,0.007673969474956133,small,0.007625804199155706,small,0.007606378631665578,small,True
geometry_independent,collapsed,0.0,0.1,0.03,0.5,0.001,6.0830764191111e-06,6.684699361782551e-06,1.6341125271272887e-13,1.8008008107038114e-13,0.5895169934191501,0.0010000000000000009,0.29229001903464,0.8892694093910161,1,1,0.32681900166596384,0.8537713602354992,1,1,0.3610096541547298,0.818994983808212,1,1,0.5962597080033757,0.0,0.2983133067874282,0.8968459171732354,1,1,0.33296661438684605,0.8611762481507896,1,1,0.3672620182581429,0.8262684021533712,1,1,0.006742714584225595,0.006023287752788153,small,0.006147612720882212,small,0.006252364103413122,small,0.0075765077822192994,small,0.007404887915290481,small,0.007273418345159155,small,True
geometry_independent,collapsed,0.0,0.1,0.03,0.75,0.001,6.083076419527433e-06,6.68469936220956e-06,6.401528518405229e-13,7.062134470214046e-13,0.7885639515315286,0.0,0.40592389111774874,0.9850883862175696,1,1,0.4551971777893524,0.9611158753625247,1,1,0.5039520699452609,0.938730741538617,1,1,0.7929940443489365,0.0,0.41185117805779087,0.992936036445055,1,1,0.4611257587524138,0.9683504252605437,1,1,0.5098473942337688,0.9455300741344298,1,1,0.004430092817407916,0.005927286940042131,small,0.0059285809630613695,small,0.005895324288507919,small,0.007847650227485459,small,0.0072345498980189715,small,0.006799332595812779,small,True
geometry_independent,collapsed,0.0,0.1,0.1,0.25,0.001,6.083076418972322e-06,4.261195031510234e-05,7.510730683716075e-14,5.189401266929229e-13,0.40971580296059756,0.0,0.17342360453440725,0.7944240896410983,1,1,0.19398365927911726,0.7467301121176364,1,1,0.2148339577228237,0.6999108544237108,1,1,0.4668465101876463,0.0,0.20036600160297854,0.8558867278035241,1,1,0.224007225501692,0.8069943130658835,1,1,0.24853429062338797,0.7594734127896651,1,1,0.057130707227048716,0.026942397068571294,intron_lead,0.030023566222574738,intron_lead,0.03370033290056426,intron_lead,0.06146263816242581,intron_lead,0.06026420094824714,intron_lead,0.059562558365954255,intron_lead,True
geometry_independent,collapsed,0.0,0.1,0.1,0.5,0.001,6.0830764191111e-06,4.2611950315657454e-05,1.6341125271272887e-13,1.1217098122296834e-12,0.5895169934191501,0.0010000000000000009,0.29229001903464,0.8892694093910161,1,1,0.32681900166596384,0.8537713602354992,1,1,0.3610096541547298,0.818994983808212,1,1,0.6308795615706548,0.0,0.3231817999797701,0.9455372162489096,1,1,0.3592770929808136,0.9067817913337316,1,1,0.39486803304568446,0.8695915458841695,1,1,0.04136256815150474,0.030891780945130065,intron_lead,0.03245809131484978,intron_lead,0.033858378890954666,intron_lead,0.056267806857893565,intron_lead,0.05301043109823245,intron_lead,0.05059656207595753,intron_lead,True
geometry_independent,collapsed,0.0,0.1,0.1,0.75,0.001,6.083076419527433e-06,4.261195031871057e-05,6.401528518405229e-13,4.368561280352962e-12,0.7885639515315286,0.0,0.40592389111774874,0.9850883862175696,1,1,0.4551971777893524,0.9611158753625247,1,1,0.5039520699452609,0.938730741538617,1,1,0.8106463344500453,0.0,0.43856366474441205,1.0403110366727581,1,1,0.48841825988655735,1.0075721578473282,1,1,0.5373757434607973,0.9792399434580966,1,1,0.02208238291851672,0.032639773626663315,intron_lead,0.033221082097204924,intron_lead,0.033423673515536434,intron_lead,0.05522265045518859,intron_lead,0.04645628248480349,intron_lead,0.0405092019194796,intron_lead,True
geometry_independent,collapsed,0.0,0.1,0.3,0.25,0.001,4.163336342344337e-16,6.91223889764947e-06,0.0,3.9327535919391375e-14,0.4097158029606188,0.0,0.17342360453440725,0.7944240896410982,1,1,0.19398365927911726,0.7467301121176363,1,1,0.21483395772282368,0.6999108544237107,1,1,0.573917052540615,0.0,0.23576652774077153,1.0501700382731078,1,1,0.26654408598411783,0.9791916241319218,1,1,0.2997026601177236,0.9174703529252697,1,1,0.16420124957999616,0.06234292320636428,intron_lead,0.07256042670500057,intron_lead,0.08486870239489994,intron_lead,0.2557459486320096,intron_lead,0.23246151201428555,intron_lead,0.21755949850155898,intron_lead,True
geometry_independent,collapsed,0.0,0.1,0.3,0.5,0.001,4.163336342344337e-16,6.91223889764947e-06,0.0,8.417488906396349e-14,0.589516993419171,0.0010000000000000009,0.29229001903464,0.8892694093910161,1,1,0.32681900166596384,0.8537713602354992,1,1,0.3610096541547298,0.8189949838082119,1,1,0.7075539412661719,0.0010000000000000009,0.3660630029256482,1.1287638462597454,1,1,0.40605104307505957,1.0585757727596108,1,1,0.4454065261878595,0.9996483116089911,1,1,0.11803694784700092,0.07377298389100817,intron_lead,0.07923204140909573,intron_lead,0.08439687203312968,intron_lead,0.2394944368687293,intron_lead,0.20480441252411163,intron_lead,0.18065332780077925,intron_lead,True
geometry_independent,collapsed,0.0,0.1,0.3,0.75,0.001,5.551115123125783e-16,6.9122388979270255e-06,2.3590214819675102e-17,3.2246866926170555e-13,0.7885639515315288,0.0,0.40592389111774874,0.9850883862175696,1,1,0.4551971777893523,0.9611158753625247,1,1,0.5039520699452609,0.938730741538617,1,1,0.8507198909836837,0.0,0.4873461096707785,1.2169566411875772,1,1,0.5392748966152723,1.1470744557478758,1,1,0.5894186392306766,1.0885709837877238,1,1,0.06215593945215492,0.08142221855302978,intron_lead,0.08407771882591997,intron_lead,0.08546656928541574,intron_lead,0.23186825497000763,intron_lead,0.18595858038535107,intron_lead,0.14984024224910675,intron_lead,True
geometry_independent,collapsed,0.0,0.1,1.0,0.25,0.001,4.163336342344337e-16,6.206275104543705e-06,1.3553232548735734e-17,2.0312800544686823e-14,0.40971580296062043,0.0,0.17342360453440722,0.7944240896410983,1,1,0.19398365927911726,0.7467301121176365,1,1,0.21483395772282368,0.6999108544237108,1,1,0.7139334063428538,0.0,0.2776675700173802,1.7424119909959481,1,1,0.31854820608019846,1.5192468154626682,1,1,0.36212961460821574,1.3368213541555753,1,1,0.3042176033822334,0.10424396548297296,intron_lead,0.1245645468010812,intron_lead,0.14729565688539206,intron_lead,0.9479879013548498,intron_lead,0.7725167033450316,intron_lead,0.6369104997318645,intron_lead,True
geometry_independent,collapsed,0.0,0.1,1.0,0.5,0.001,2.7755575615628914e-16,6.206275104341846e-06,1.2912304941580005e-18,4.398610932686449e-14,0.5895169934191498,0.0010000000000000009,0.29229001903464,0.8892694093910162,1,1,0.32681900166596384,0.8537713602354992,1,1,0.36100965415472974,0.818994983808212,1,1,0.8070048158395777,0.0,0.4093999308097781,1.8038959208263226,1,1,0.4542773725117316,1.5807310683263938,1,1,0.4986328307532346,1.3983068054674281,1,1,0.21748782242042797,0.11710991177513808,intron_lead,0.12745837084576778,intron_lead,0.13762317659850487,intron_lead,0.9146265114353064,intron_lead,0.7269597080908946,intron_lead,0.5793118216592161,intron_lead,True
geometry_independent,collapsed,0.0,0.1,1.0,0.75,0.001,2.7755575615628914e-16,6.206275104543705e-06,0.0,1.6965605484444477e-13,0.788563951531533,0.0,0.40592389111774874,0.9850883862175696,1,1,0.45519717778935237,0.9611158753625247,1,1,0.5039520699452609,0.938730741538617,1,1,0.9032466400023413,0.0,0.5320017026330985,1.8698639718812207,1,1,0.5860011095802319,1.6466960018654166,1,1,0.637276691182679,1.4642567267212474,1,1,0.11468268847080831,0.1260778115153498,intron_lead,0.1308039317908795,intron_lead,0.13332462123741817,intron_lead,0.8847755856636511,intron_lead,0.6855801265028919,intron_lead,0.5255259851826304,intron_lead,True
geometry_independent,collapsed,0.0,0.1,3.0,0.25,0.001,6.938893903907228e-16,6.15104684964507e-06,9.769114917624442e-18,1.5905657036024054e-14,0.4097158029606155,0.0,0.17342360453440722,0.7944240896410983,1,1,0.19398365927911726,0.7467301121176364,1,1,0.21483395772282368,0.6999108544237108,1,1,0.8193476507205156,0.0010000000000000009,0.3039656023426787,3.6347229469796836,1,1,0.3510885545656808,2.965292294117558,1,1,0.40117720483990643,2.41832762396598,1,1,0.40963184775990014,0.1305419978082715,intron_lead,0.15710489528656352,intron_lead,0.18634324711708275,intron_lead,2.8402988573385852,intron_lead,2.2185621819999217,intron_lead,1.718416769542269,intron_lead,True
geometry_independent,collapsed,0.0,0.1,3.0,0.5,0.001,6.938893903907228e-16,6.15104684964507e-06,2.2187613941384778e-17,3.484451363412659e-14,0.589516993419168,0.0010000000000000009,0.29229001903464,0.8892694093910161,1,1,0.32681900166596384,0.8537713602354992,1,1,0.36100965415472985,0.8189949838082119,1,1,0.8794687209485257,0.0010000000000000009,0.4324983723955009,3.676086299677803,1,1,0.4803956590637155,3.0066556702109284,1,1,0.5279873917360438,2.4596909953154844,1,1,0.2899517275293577,0.14020835336086085,intron_lead,0.15357665739775167,intron_lead,0.16697773758131396,intron_lead,2.7868168902867874,intron_lead,2.152884309975429,intron_lead,1.6406960115072726,intron_lead,True
geometry_independent,collapsed,0.0,0.1,3.0,0.75,0.001,5.551115123125783e-16,6.15104684964507e-06,0.0,1.370389096427976e-13,0.788563951531533,0.0,0.40592389111774874,0.9850883862175696,1,1,0.4551971777893524,0.9611158753625247,1,1,0.5039520699452609,0.938730741538617,1,1,0.9403348014553743,0.0,0.5526201575637063,3.7201651171747194,1,1,0.6076344894233857,3.0507344727454715,1,1,0.6594990958781594,2.503769795808395,1,1,0.15177084992384127,0.14669626644595757,intron_lead,0.1524373116340333,intron_lead,0.15554702593289849,intron_lead,2.7350767309571498,intron_lead,2.089618597382947,intron_lead,1.5650390542697779,intron_lead,True
geometry_independent,collapsed,0.0,0.3,0.01,0.25,0.001,6.144212353342837e-06,6.151046850003206e-06,3.41736152071625e-14,3.421543794595592e-14,0.5483982064461956,0.0,0.22106460828039953,1.0146642784481927,1,1,0.24955068864049576,0.947032419885456,1,1,0.2805584802142562,0.8873003186210288,1,1,0.548726676756062,0.0,0.2213809391655813,1.015006834001888,1,1,0.24987533890555438,0.9473705029658805,1,1,0.2808862100330823,0.8876351130118767,1,1,0.00032847030986637993,0.0003163308851817648,small,0.0003246502650586236,small,0.00032772981882606134,small,0.00034255555369533397,small,0.00033808308042460045,small,0.0003347943908479367,small,True
geometry_independent,collapsed,0.0,0.3,0.01,0.5,0.001,6.144212353527875e-06,6.151046850003206e-06,7.291317231255228e-14,7.287690912746328e-14,0.6866442224006801,0.0,0.35112853611664147,1.091309954985478,1,1,0.3903232876502095,1.0243669203053911,1,1,0.4289500113739569,0.9694394351089826,1,1,0.6869678689408732,0.0,0.35143832440167044,1.091656530704473,1,1,0.39063537626380035,1.0247132706150537,1,1,0.42926406753722335,0.969779867356856,1,1,0.0003236465401931232,0.00030978828502897793,small,0.00031208861359083295,small,0.0003140561632664629,small,0.0003465757189951013,small,0.00034635030966256863,small,0.0003404322478733901,small,True
geometry_independent,collapsed,0.0,0.3,0.01,0.75,0.001,6.144212353897949e-06,6.151046850182274e-06,2.7854487797175013e-13,2.788650245462524e-13,0.837531331867234,0.0010000000000000009,0.47300515347127664,1.1779760928490488,1,1,0.5248244270448663,1.1110330417156598,1,1,0.5750456138690828,1.0563368936748965,1,1,0.8378388410788012,0.0,0.47330678187671543,1.1783325420725739,1,1,0.525125558241408,1.1113895030024752,1,1,0.5753454851317655,1.0566929740475437,1,1,0.0003075092115671918,0.0003016284054387919,small,0.00030113119654173737,small,0.000299871262682716,small,0.00035644922352506825,small,0.0003564612868154349,small,0.00035608037264722725,small,True
geometry_independent,collapsed,0.0,0.3,0.03,0.25,0.001,6.144212353342837e-06,6.206275104442776e-06,3.41736152071625e-14,3.4599683417603765e-14,0.5483982064461956,0.0,0.22106460828039953,1.0146642784481927,1,1,0.24955068864049576,0.947032419885456,1,1,0.2805584802142562,0.8873003186210288,1,1,0.5512520957874586,0.0,0.2235161197411471,1.01787661286773,1,1,0.2521837229141806,0.9501146140507191,1,1,0.2833237790461109,0.8903077133887026,1,1,0.0028538893412629607,0.0024515114607475685,small,0.002633034273684859,small,0.002765298831854668,small,0.003212334419537166,small,0.003082194165263119,small,0.0030073947676738655,small,True
geometry_independent,collapsed,0.0,0.3,0.03,0.5,0.001,6.144212353527875e-06,6.206275104610992e-06,7.291317231255228e-14,7.365827827968208e-14,0.6866442224006801,0.0,0.35112853611664147,1.091309954985478,1,1,0.3903232876502095,1.0243669203053911,1,1,0.4289500113739569,0.9694394351089826,1,1,0.6893438007258803,0.0,0.35350965231379233,1.0946394719092023,1,1,0.39275295562715906,1.0276447033796152,1,1,0.43142198948804017,0.972548192970208,1,1,0.0026995783252001804,0.0023811161971508676,small,0.0024296679769495455,small,0.002471978114083284,small,0.003329516923724407,small,0.0032777830742241054,small,0.003108757861225442,small,True
geometry_independent,collapsed,0.0,0.3,0.03,0.75,0.001,6.144212353897949e-06,6.206275104779207e-06,2.7854487797175013e-13,2.8189373722667377e-13,0.837531331867234,0.0010000000000000009,0.47300515347127664,1.1779760928490488,1,1,0.5248244270448663,1.1110330417156598,1,1,0.5750456138690828,1.0563368936748965,1,1,0.8397594798319549,0.0,0.47525162664777465,1.1814787847160713,1,1,0.5270618527961343,1.1145258248545569,1,1,0.5772609023158893,1.0597816046086936,1,1,0.002228147964720817,0.0022464731764980095,small,0.002237425751267952,small,0.002215288446806518,small,0.003502691867022456,small,0.0034927831388971153,small,0.003444710933797168,small,True
geometry_independent,collapsed,0.0,0.3,0.1,0.25,0.001,6.144212353342837e-06,6.91223889764947e-06,3.41736152071625e-14,3.9327535919391375e-14,0.5483982064461956,0.0,0.22106460828039953,1.0146642784481927,1,1,0.24955068864049576,0.947032419885456,1,1,0.2805584802142562,0.8873003186210288,1,1,0.573917052540615,0.0,0.23576652774077153,1.0501700382731078,1,1,0.26654408598411783,0.9791916241319218,1,1,0.2997026601177236,0.9174703529252697,1,1,0.025518846094419345,0.014701919460371998,intron_lead,0.01699339734362207,intron_lead,0.019144179903467395,intron_lead,0.035505759824915106,intron_lead,0.0321592042464659,intron_lead,0.030170034304240922,intron_lead,True
geometry_independent,collapsed,0.0,0.3,0.1,0.5,0.001,6.144212353527875e-06,6.91223889764947e-06,7.291317231255228e-14,8.417488906396349e-14,0.6866442224006801,0.0,0.35112853611664147,1.091309954985478,1,1,0.3903232876502095,1.0243669203053911,1,1,0.4289500113739569,0.9694394351089826,1,1,0.7075539412661719,0.0010000000000000009,0.3660630029256482,1.1287638462597454,1,1,0.40605104307505957,1.0585757727596108,1,1,0.4454065261878595,0.9996483116089911,1,1,0.020909718865491755,0.01493446680900673,intron_lead,0.015727755424850054,intron_lead,0.01645651481390259,intron_lead,0.03745389127426746,intron_lead,0.034208852454219674,intron_lead,0.030208876500008586,intron_lead,True
geometry_independent,collapsed,0.0,0.3,0.1,0.75,0.001,6.144212353897949e-06,6.9122388979270255e-06,2.7854487797175013e-13,3.2246866926170555e-13,0.837531331867234,0.0010000000000000009,0.47300515347127664,1.1779760928490488,1,1,0.5248244270448663,1.1110330417156598,1,1,0.5750456138690828,1.0563368936748965,1,1,0.8507198909836837,0.0,0.4873461096707785,1.2169566411875772,1,1,0.5392748966152723,1.1470744557478758,1,1,0.5894186392306766,1.0885709837877238,1,1,0.013188559116449672,0.014340956199501875,intron_lead,0.014450469570405966,intron_lead,0.014373025361593794,intron_lead,0.038980548338528376,intron_lead,0.03604141403221606,intron_lead,0.032234090112827296,intron_lead,True
geometry_independent,collapsed,0.0,0.3,0.3,0.25,0.001,6.144212353342837e-06,4.3009486473214835e-05,3.41736152071625e-14,2.6844923948689823e-13,0.5483982064461956,0.0,0.22106460828039953,1.0146642784481927,1,1,0.24955068864049576,0.947032419885456,1,1,0.2805584802142562,0.8873003186210288,1,1,0.644103855713758,0.0,0.2608565113908099,1.224147837926003,1,1,0.2973228375097873,1.1262735064554619,1,1,0.33615092995577966,1.0421941095021616,1,1,0.09570564926756231,0.039791903110410365,intron_lead,0.047772148869291514,intron_lead,0.05559244974152344,intron_lead,0.20948355947781017,intron_lead,0.17924108657000593,intron_lead,0.15489379088113286,intron_lead,True
geometry_independent,collapsed,0.0,0.3,0.3,0.5,0.001,6.144212353527875e-06,4.300948647358491e-05,7.291317231255228e-14,5.770303128316139e-13,0.6866442224006801,0.0,0.35112853611664147,1.091309954985478,1,1,0.3903232876502095,1.0243669203053911,1,1,0.4289500113739569,0.9694394351089826,1,1,0.7592239866447656,0.0,0.39247736203094663,1.3027074395557254,1,1,0.43505605569917905,1.2047565663306712,1,1,0.4769756241099819,1.1205883930037723,1,1,0.07257976424408552,0.041348825914305165,intron_lead,0.04473276804896953,intron_lead,0.048025612736025014,intron_lead,0.21139748457024754,intron_lead,0.18038964602528007,intron_lead,0.15114895789478977,intron_lead,True
geometry_independent,collapsed,0.0,0.3,0.3,0.75,0.001,6.144212353897949e-06,4.300948647432506e-05,2.7854487797175013e-13,2.2180984075252315e-12,0.837531331867234,0.0010000000000000009,0.47300515347127664,1.1779760928490488,1,1,0.5248244270448663,1.1110330417156598,1,1,0.5750456138690828,1.0563368936748965,1,1,0.878831073378895,0.0,0.5144307919009613,1.3883218425546937,1,1,0.5673418118036191,1.2898662684712399,1,1,0.6179270494676035,1.2051084864181822,1,1,0.04129974151166094,0.041425638429684664,intron_lead,0.042517384758752774,intron_lead,0.042881435598520645,intron_lead,0.2103457497056449,intron_lead,0.1788332267555801,intron_lead,0.14877159274328577,intron_lead,True
geometry_independent,collapsed,0.0,0.3,1.0,0.25,0.001,0.0,6.751881707067753e-06,4.129272274410636e-17,2.3763622706811324e-14,0.5483982064462132,0.0,0.22106460828039953,1.0146642784481927,1,1,0.2495506886404957,0.9470324198854561,1,1,0.2805584802142562,0.8873003186210288,1,1,0.7523108860297485,0.0010000000000000009,0.2913068825109116,1.8796602634160198,1,1,0.33504674896176745,1.648192370845976,1,1,0.3814033302838938,1.4543484111619447,1,1,0.20391267958353532,0.07024227423051205,intron_lead,0.08549606032127174,intron_lead,0.10084485006963756,intron_lead,0.864995984967827,intron_lead,0.70115995096052,intron_lead,0.5670480925409159,intron_lead,True
geometry_independent,collapsed,0.0,0.3,1.0,0.5,0.001,1.8503717077085943e-16,6.751881707238556e-06,0.0,5.145366769450608e-14,0.6866442224006603,0.0,0.35112853611664147,1.0913099549854781,1,1,0.39032328765020946,1.0243669203053911,1,1,0.42895001137395694,0.9694394351089826,1,1,0.8360958424076613,0.0,0.42166765320438687,1.94776743116237,1,1,0.46788418084176137,1.71583973524326,1,1,0.5136145572400095,1.521317715233088,1,1,0.14945162000700107,0.0705391170877454,intron_lead,0.0775608931915519,intron_lead,0.08466454586605254,intron_lead,0.8564574761768919,intron_lead,0.6914728149378688,intron_lead,0.5518782801241053,intron_lead,True
geometry_independent,collapsed,0.0,0.3,1.0,0.75,0.001,0.0,6.751881707238556e-06,0.0,1.9996899342261437e-13,0.837531331867228,0.0010000000000000009,0.4730051534712767,1.1779760928490488,1,1,0.5248244270448664,1.1110330417156598,1,1,0.5750456138690829,1.0563368936748965,1,1,0.9196069812518052,0.0,0.542926713880403,2.0209957231510636,1,1,0.5972818646212622,1.7884605050525666,1,1,0.6487004032727315,1.593034893737571,1,1,0.08207564938457723,0.06992156040912634,intron_lead,0.07245743757639578,intron_lead,0.07365478940364856,intron_lead,0.8430196303020148,intron_lead,0.6774274633369068,intron_lead,0.5366980000626744,intron_lead,True
geometry_independent,collapsed,0.0,0.3,3.0,0.25,0.001,3.7007434154171886e-16,6.20627510393813e-06,4.576322834033315e-17,1.6257866920436884e-14,0.5483982064461934,0.0,0.22106460828039953,1.0146642784481927,1,1,0.24955068864049573,0.947032419885456,1,1,0.28055848021425617,0.8873003186210288,1,1,0.8400104483883062,0.0,0.3101146941156737,3.726471011370535,1,1,0.35850246505409195,3.056930607300723,1,1,0.40983578708536883,2.509437737164864,1,1,0.29161224194211277,0.08905008583527418,intron_lead,0.10895177641359621,intron_lead,0.12927730687111266,intron_lead,2.711806732922342,intron_lead,2.109898187415267,intron_lead,1.622137418543835,intron_lead,True
geometry_independent,collapsed,0.0,0.3,3.0,0.5,0.001,7.401486830834377e-16,6.2062751042072746e-06,6.085510016905766e-17,3.605669825780655e-14,0.6866442224006761,0.0,0.35112853611664147,1.091309954985478,1,1,0.3903232876502095,1.0243669203053911,1,1,0.42895001137395694,0.9694394351089826,1,1,0.89572781470484,0.0,0.4376575193034045,3.77919134510025,1,1,0.48617232402065413,3.1096373382462272,1,1,0.5344201346030231,2.5620785648697626,1,1,0.20908359230416385,0.08652898318676305,intron_lead,0.09584903637044462,intron_lead,0.10547012322906613,intron_lead,2.6878813901147725,intron_lead,2.085270417940836,intron_lead,1.59263912976078,intron_lead,True
geometry_independent,collapsed,0.0,0.3,3.0,0.75,0.001,5.551115123125783e-16,6.2062751042072746e-06,5.834866744313985e-17,1.423811845715968e-13,0.837531331867228,0.0010000000000000009,0.4730051534712767,1.1779760928490488,1,1,0.5248244270448663,1.1110330417156598,1,1,0.5750456138690828,1.0563368936748965,1,1,0.9498343145247048,0.0,0.5568734791571014,3.8371898816663736,1,1,0.6120424962360165,3.167619096363667,1,1,0.6639861557971426,2.619979302281071,1,1,0.11230298265747685,0.0838683256858247,intron_lead,0.08721806919115016,intron_lead,0.08894054192805978,intron_lead,2.6592137888173246,intron_lead,2.0565860546480073,intron_lead,1.5636424086061746,intron_lead,True
