gene,mode,T,processing_mean,decay_mean,peak_fraction,dt,mass_relative_error_I,mass_relative_error_E,tail_fraction_I,tail_fraction_E,I_peak,I_flat_peak_width,I_rise_40,I_fall_40,I_upcrossings_40,I_downcrossings_40,I_rise_50,I_fall_50,I_upcrossings_50,I_downcrossings_50,I_rise_60,I_fall_60,I_upcrossings_60,I_downcrossings_60,E_peak,E_flat_peak_width,E_rise_40,E_fall_40,E_upcrossings_40,E_downcrossings_40,E_rise_50,E_fall_50,E_upcrossings_50,E_downcrossings_50,E_rise_60,E_fall_60,E_upcrossings_60,E_downcrossings_60,peak_offset,rise_40_offset,rise_40_class,rise_50_offset,rise_50_class,rise_60_offset,rise_60_class,fall_40_offset,fall_40_class,fall_50_offset,fall_50_class,fall_60_offset,fall_60_class,valid
Kr,mapped,0.3,3.0,0.01,0.75,0.001,5.776932570670613e-06,6.013632984093031e-06,1.290332159310396e-13,1.3474472685276264e-13,1.0615575042617826,0.001000000000000112,0.6631223604140579,3.8408740944968796,1,1,0.7182770246396684,3.171443463343924,1,1,0.7702391972354189,2.624478793420159,1,1,1.19417665410266,0.0,0.7803277607885585,3.969534256300288,1,1,0.8373052943213892,3.300103576359611,1,1,0.8921756826524012,2.753138910438518,1,1,0.1326191498408773,0.11720540037450056,intron_lead,0.11902826968172087,intron_lead,0.12193648541698232,intron_lead,0.12866016180340845,intron_lead,0.12866011301568703,intron_lead,0.128660117018359,intron_lead,True
Kr,mapped,0.3,3.0,0.03,0.25,0.001,5.776932570527469e-06,6.013905362263444e-06,1.4834102933739352e-14,1.5632655418565305e-14,0.9332702273196721,0.0010000000000000009,0.41651665645994984,3.749172023571191,1,1,0.4635829236672831,3.0797413778495497,1,1,0.5136813378722795,2.532776704417404,1,1,1.064386888228827,0.0009999999999998899,0.5388970922792409,3.880778331108032,1,1,0.5865537465201722,3.211347686207128,1,1,0.6373213724785043,2.6643830174112826,1,1,0.13111666090915486,0.12238043581929103,intron_lead,0.12297082285288913,intron_lead,0.12364003460622475,intron_lead,0.131606307536841,intron_lead,0.13160630835757825,intron_lead,0.13160631299387848,intron_lead,True
Kr,mapped,0.3,3.0,0.03,0.5,0.001,5.776932570670613e-06,6.013905362115918e-06,3.277256555195638e-14,3.43044041152619e-14,0.9949410157260719,0.0,0.5438052341648527,3.7919185822848998,1,1,0.5921077636793733,3.122487957518683,1,1,0.6400698432908982,2.5755232870709346,1,1,1.1279608168911546,0.0,0.664227799083329,3.9232615043758043,1,1,0.714354050846778,3.253830841673926,1,1,0.7639326481668546,2.706866167188214,1,1,0.13301980116508272,0.12042256491847625,intron_lead,0.12224628716740471,intron_lead,0.12386280487595636,intron_lead,0.1313429220909046,intron_lead,0.13134288415524287,intron_lead,0.13134288011727957,intron_lead,True
Kr,mapped,0.3,3.0,0.03,0.75,0.001,5.776932570670613e-06,6.013905362263444e-06,1.290332159310396e-13,1.3462800901333753e-13,1.0615575042617826,0.001000000000000112,0.6631223604140579,3.8408740944968796,1,1,0.7182770246396684,3.171443463343924,1,1,0.7702391972354189,2.624478793420159,1,1,1.1941547472725735,0.0,0.7806189350246848,3.9687096812061253,1,1,0.8375892629215425,3.2992790264497325,1,1,0.8924478616027487,2.752314358462457,1,1,0.1325972430107909,0.1174965746106269,intron_lead,0.1193122382818741,intron_lead,0.1222086643673298,intron_lead,0.12783558670924577,intron_lead,0.12783556310580835,intron_lead,0.12783556504229798,intron_lead,True
Kr,mapped,0.3,3.0,0.1,0.25,0.001,5.776932570527469e-06,6.019100994830395e-06,1.4834102933739352e-14,1.565994535572789e-14,0.9332702273196721,0.0010000000000000009,0.41651665645994984,3.749172023571191,1,1,0.4635829236672831,3.0797413778495497,1,1,0.5136813378722795,2.532776704417404,1,1,1.067258763068491,0.001000000000000112,0.5411401544857513,3.8848531004357687,1,1,0.5889177966191899,3.215422466265997,1,1,0.6397608344484152,2.66845779602292,1,1,0.13398853574881897,0.12462349802580142,intron_lead,0.12533487295190676,intron_lead,0.1260794965761357,intron_lead,0.13568107686457775,intron_lead,0.13568108841644744,intron_lead,0.135681091605516,intron_lead,True
Kr,mapped,0.3,3.0,0.1,0.5,0.001,5.776932570670613e-06,6.019100994830395e-06,3.277256555195638e-14,3.4272974620734435e-14,0.9949410157260719,0.0,0.5438052341648527,3.7919185822848998,1,1,0.5921077636793733,3.122487957518683,1,1,0.6400698432908982,2.5755232870709346,1,1,1.1307954274593353,0.0,0.6663547051188363,3.9280354696854882,1,1,0.7165389732161888,3.258604849873383,1,1,0.7661745743682794,2.7116401773635075,1,1,0.1358544117332634,0.12254947095398361,intron_lead,0.12443120953681541,intron_lead,0.12610473107738118,intron_lead,0.13611688740058847,intron_lead,0.13611689235469981,intron_lead,0.1361168902925729,intron_lead,True
Kr,mapped,0.3,3.0,0.1,0.75,0.001,5.776932570670613e-06,6.019100994686222e-06,1.290332159310396e-13,1.3488192478267433e-13,1.0615575042617826,0.001000000000000112,0.6631223604140579,3.8408740944968796,1,1,0.7182770246396684,3.171443463343924,1,1,0.7702391972354189,2.624478793420159,1,1,1.196875467646733,0.0,0.7826180973880493,3.9751298116822102,1,1,0.8396229818261742,3.305699173965967,1,1,0.8944938027151061,2.758734500065102,1,1,0.1353179633849504,0.1194957369739914,intron_lead,0.12134595718650587,intron_lead,0.12425460547968725,intron_lead,0.1342557171853307,intron_lead,0.134255710622043,intron_lead,0.13425570664494257,intron_lead,True
Kr,mapped,0.3,3.0,0.3,0.25,0.001,5.776932570527469e-06,6.070785130618424e-06,1.4834102933739352e-14,1.6114282639123764e-14,0.9332702273196721,0.0010000000000000009,0.41651665645994984,3.749172023571191,1,1,0.4635829236672831,3.0797413778495497,1,1,0.5136813378722795,2.532776704417404,1,1,1.0881063607036214,0.0,0.5479281146713945,3.967885651523427,1,1,0.5970167738340378,3.2983577423349844,1,1,0.6491181196186592,2.7509248276631837,1,1,0.1548361333839493,0.13141145821144462,intron_lead,0.13343385016675474,intron_lead,0.13543678174637963,intron_lead,0.21871362795223614,intron_lead,0.21861636448543464,intron_lead,0.2181481232457796,intron_lead,True
Kr,mapped,0.3,3.0,0.3,0.5,0.001,5.776932570670613e-06,6.070785130618424e-06,3.277256555195638e-14,3.531897902047577e-14,0.9949410157260719,0.0,0.5438052341648527,3.7919185822848998,1,1,0.5921077636793733,3.122487957518683,1,1,0.6400698432908982,2.5755232870709346,1,1,1.1476233868699623,0.001000000000000112,0.6724488460891828,4.020963661324424,1,1,0.7232563231254256,3.3514237849222233,1,1,0.7735551191354709,2.8039330845248753,1,1,0.1526823711438905,0.12864361192433005,intron_lead,0.1311485594460523,intron_lead,0.1334852758445727,intron_lead,0.22904507903952398,intron_lead,0.22893582740354024,intron_lead,0.22840979745394074,intron_lead,True
Kr,mapped,0.3,3.0,0.3,0.75,0.001,5.776932570670613e-06,6.070785130753806e-06,1.290332159310396e-13,1.398561984937695e-13,1.0615575042617826,0.001000000000000112,0.6631223604140579,3.8408740944968796,1,1,0.7182770246396684,3.171443463343924,1,1,0.7702391972354189,2.624478793420159,1,1,1.207854192102656,0.0,0.7879008017676117,4.0803469785829565,1,1,0.8451858601074022,3.410792712220985,1,1,0.9002577073165022,2.86323282599901,1,1,0.14629668784087335,0.12477844135355376,intron_lead,0.1269088354677338,intron_lead,0.13001851008108334,intron_lead,0.23947288408607692,intron_lead,0.239349248877061,intron_lead,0.23875403257885086,intron_lead,True
Kr,mapped,0.3,3.0,1.0,0.25,0.001,5.776932570527469e-06,6.754219292318596e-06,1.4834102933739352e-14,2.0554006979013526e-14,0.9332702273196721,0.0010000000000000009,0.41651665645994984,3.749172023571191,1,1,0.4635829236672831,3.0797413778495497,1,1,0.5136813378722795,2.532776704417404,1,1,1.1367951824116072,0.0009999999999998899,0.5568041700507473,4.649980668472821,1,1,0.6080586913824712,3.9374381245683576,1,1,0.6624909924959307,3.3329303603620635,1,1,0.20352495509193502,0.1402875135907975,intron_lead,0.14447576771518805,intron_lead,0.14880965462365114,intron_lead,0.9008086449016304,intron_lead,0.8576967467188079,intron_lead,0.8001536559446594,intron_lead,True
Kr,mapped,0.3,3.0,1.0,0.5,0.001,5.776932570670613e-06,6.754219292430169e-06,3.277256555195638e-14,4.5940234065750484e-14,0.9949410157260719,0.0,0.5438052341648527,3.7919185822848998,1,1,0.5921077636793733,3.122487957518683,1,1,0.6400698432908982,2.5755232870709346,1,1,1.1824088219826623,0.001000000000000112,0.6799997733795575,4.7225638097422316,1,1,0.7318652730214348,4.009161852740059,1,1,0.7833538028979076,3.403392857336875,1,1,0.18746780625659043,0.1361945392147048,intron_lead,0.13975750934206144,intron_lead,0.14328395960700935,intron_lead,0.9306452274573318,intron_lead,0.8866738952213757,intron_lead,0.8278695702659404,intron_lead,True
Kr,mapped,0.3,3.0,1.0,0.75,0.001,5.776932570670613e-06,6.754219292430169e-06,1.290332159310396e-13,1.8194481225345904e-13,1.0615575042617826,0.001000000000000112,0.6631223604140579,3.8408740944968796,1,1,0.7182770246396684,3.171443463343924,1,1,0.7702391972354189,2.624478793420159,1,1,1.2285499537613407,0.001000000000000112,0.7942637580716626,4.800560237401077,1,1,0.8520666964884666,4.086354090618119,1,1,0.9075584056734523,3.4794000797486544,1,1,0.16699244949955805,0.13114139765760469,intron_lead,0.1337896718487982,intron_lead,0.13731920843803336,intron_lead,0.9596861429041978,intron_lead,0.9149106272741951,intron_lead,0.8549212863284952,intron_lead,True
Kr,mapped,0.3,3.0,3.0,0.25,0.001,5.776932570527469e-06,4.204218245105514e-05,1.4834102933739352e-14,1.7394689168420086e-13,0.9332702273196721,0.0010000000000000009,0.41651665645994984,3.749172023571191,1,1,0.4635829236672831,3.0797413778495497,1,1,0.5136813378722795,2.532776704417404,1,1,1.1813280525358054,0.0009999999999998899,0.5618096086144183,6.76766564464911,1,1,0.6143833048111458,5.740821472384473,1,1,0.6703025251362003,4.841528245317484,1,1,0.2480578252161333,0.14529295215446847,intron_lead,0.15080038114386268,intron_lead,0.1566211872639207,intron_lead,3.018493621077919,intron_lead,2.6610800945349236,intron_lead,2.30875154090008,intron_lead,True
Kr,mapped,0.3,3.0,3.0,0.5,0.001,5.776932570670613e-06,4.2042182450906625e-05,3.277256555195638e-14,3.8971461113496095e-13,0.9949410157260719,0.0,0.5438052341648527,3.7919185822848998,1,1,0.5921077636793733,3.122487957518683,1,1,0.6400698432908982,2.5755232870709346,1,1,1.2133032785599742,0.0009999999999998899,0.6840204495492255,6.850413404088843,1,1,0.736523036153953,5.822404542529173,1,1,0.7887518498299931,4.9216234934255265,1,1,0.21836226283390237,0.14021521538437276,intron_lead,0.14441527247457964,intron_lead,0.1486820065390949,intron_lead,3.058494821803943,intron_lead,2.6999165850104903,intron_lead,2.346100206354592,intron_lead,True
Kr,mapped,0.3,3.0,3.0,0.75,0.001,5.776932570670613e-06,4.204218245120366e-05,1.290332159310396e-13,1.5536665168813354e-12,1.0615575042617826,0.001000000000000112,0.6631223604140579,3.8408740944968796,1,1,0.7182770246396684,3.171443463343924,1,1,0.7702391972354189,2.624478793420159,1,1,1.2475313163265216,0.0009999999999998899,0.7975330790073819,6.936994102999379,1,1,0.8556540184468554,5.907961714748651,1,1,0.9114184920912023,5.005870143987308,1,1,0.18597381206473895,0.13441071859332399,intron_lead,0.13737699380718704,intron_lead,0.1411792948557834,intron_lead,3.0961200085024996,intron_lead,2.7365182514047266,intron_lead,2.381391350567149,intron_lead,True
Kr,mapped,1.0,0.01,0.01,0.25,0.001,1.5801372166072501e-16,2.779950122825244e-07,0.0,4.204039193480977e-14,0.8879630459594583,0.0,0.6110574432577293,1.248876709294552,1,1,0.6502767432885506,1.1989866919387466,1,1,0.6868051076760924,1.1506478221096117,1,1,1.1986097722957378,0.0,0.9567183806175135,1.5758662367713072,1,1,0.9956503396138122,1.5253015268509895,1,1,1.0266878464210503,1.4754279899640264,1,1,0.31064672633627954,0.3456609373597842,intron_lead,0.34537359632526166,intron_lead,0.3398827387449579,intron_lead,0.32698952747675514,intron_lead,0.3263148349122429,intron_lead,0.32478016785441466,intron_lead,True
Kr,mapped,1.0,0.01,0.01,0.5,0.001,0.0,2.7799501240810454e-07,4.386535410607178e-17,9.863808957471894e-14,1.042048696196053,0.0,0.7181871103137424,1.3624617434327626,1,1,0.7589481654616459,1.323847986048856,1,1,0.7975905471134244,1.2861006251916673,1,1,1.385555411321201,0.001000000000000112,1.032960708236764,1.693939472983522,1,1,1.0854710578037294,1.6584585956066815,1,1,1.1302542190025047,1.62329834802599,1,1,0.3435067151251481,0.3147735979230216,intron_lead,0.32652289234208354,intron_lead,0.3326636718890803,intron_lead,0.3314777295507594,intron_lead,0.3346106095578256,intron_lead,0.3371977228343226,intron_lead,True
Kr,mapped,1.0,0.01,0.01,0.75,0.001,0.0,2.779950125336847e-07,0.0,4.1271485306967497e-13,1.1824248782582243,0.0,0.8158332486026525,1.4873413601790904,1,1,0.8640457461541234,1.457014158016812,1,1,0.9103129004041732,1.4252367395061325,1,1,1.5697406408563177,0.0,1.0907317032477406,1.814993294984355,1,1,1.1642952223417409,1.7923413327369604,1,1,1.227800983647726,1.7692440630626927,1,1,0.3873157625980934,0.2748984546450881,intron_lead,0.30024947618761744,intron_lead,0.3174880832435527,intron_lead,0.32765193480526467,intron_lead,0.3353271747201483,intron_lead,0.34400732355656016,intron_lead,True
Kr,mapped,1.0,0.01,0.03,0.25,0.001,0.0,7.647800588312696e-07,1.5532698860911097e-16,3.7446529169701816e-14,0.8879630459594647,0.0,0.6110574432577291,1.2488767092945523,1,1,0.6502767432885505,1.1989866919387466,1,1,0.6868051076760924,1.1506478221096117,1,1,1.2195657969028937,0.0,0.9720140902572676,1.5969297425832103,1,1,1.010164599245007,1.5467527236565846,1,1,1.041544475559259,1.4973823691544792,1,1,0.33160275094342895,0.36095664699953844,intron_lead,0.35988785595645656,intron_lead,0.35473936788316673,intron_lead,0.348053033288658,intron_lead,0.34776603171783793,intron_lead,0.3467345470448675,intron_lead,True
Kr,mapped,1.0,0.01,0.03,0.5,0.001,0.0,7.647800587161103e-07,7.895763739092923e-17,8.70027652362248e-14,1.042048696196053,0.0,0.7181871103137423,1.3624617434327624,1,1,0.7589481654616459,1.323847986048856,1,1,0.7975905471134243,1.2861006251916673,1,1,1.4032811551268545,0.0,1.054897458742758,1.71256360572636,1,1,1.1054126728839837,1.6767568406579414,1,1,1.149359726859132,1.6413738981409938,1,1,0.3612324589308016,0.3367103484290157,intron_lead,0.3464645074223378,intron_lead,0.35176917974570776,intron_lead,0.35010186229359763,intron_lead,0.3529088546090855,intron_lead,0.3552732729493264,intron_lead,True
Kr,mapped,1.0,0.01,0.03,0.75,0.001,0.0,7.647800590615883e-07,1.6293147567716493e-16,3.609688428441005e-13,1.1824248782582456,0.0,0.8158332486026524,1.4873413601790906,1,1,0.8640457461541234,1.457014158016812,1,1,0.9103129004041732,1.4252367395061325,1,1,1.5833899446852762,0.0,1.120580786676381,1.832451895286742,1,1,1.1901178388147813,1.808600729416138,1,1,1.2515076008403323,1.7844022851737178,1,1,0.40096506642703056,0.3047475380737287,intron_lead,0.32607209266065784,intron_lead,0.34119470043615907,intron_lead,0.34511053510765133,intron_lead,0.3515865713993258,intron_lead,0.3591655456675853,intron_lead,True
Kr,mapped,1.0,0.01,0.1,0.25,0.001,0.0,1.9755115736844186e-06,5.82476207284166e-17,3.041383164708322e-14,0.8879630459594654,0.0,0.6110574432577291,1.248876709294552,1,1,0.6502767432885506,1.1989866919387466,1,1,0.6868051076760924,1.1506478221096117,1,1,1.2887939426281279,0.0,1.0055478688181145,1.6806455808681648,1,1,1.043648425774518,1.6303781076961255,1,1,1.0770500954736992,1.5815247732565205,1,1,0.40083089666866245,0.3944904255603854,intron_lead,0.39337168248596743,intron_lead,0.39024498779760686,intron_lead,0.43176887157361277,intron_lead,0.4313914157573788,intron_lead,0.4308769511469088,intron_lead,True
Kr,mapped,1.0,0.01,0.1,0.5,0.001,0.0,1.9755115736844186e-06,0.0,6.825898688288162e-14,1.042048696196053,0.0,0.7181871103137424,1.3624617434327624,1,1,0.7589481654616459,1.323847986048856,1,1,0.7975905471134244,1.2861006251916673,1,1,1.457805750107045,0.0,1.1044615246190332,1.783682708594516,1,1,1.1535542559997112,1.7441819754049341,1,1,1.1977270064965848,1.706004530727564,1,1,0.41575705391099205,0.38627441430529086,intron_lead,0.3946060905380653,intron_lead,0.40013645938316045,intron_lead,0.42122096516175356,intron_lead,0.42033398935607824,intron_lead,0.4199039055358966,intron_lead,True
Kr,mapped,1.0,0.01,0.1,0.75,0.001,1.5801372166072501e-16,1.9755115738629003e-06,6.109930337893683e-17,2.777725037480319e-13,1.1824248782582112,0.0,0.8158332486026525,1.4873413601790904,1,1,0.8640457461541236,1.457014158016812,1,1,0.9103129004041733,1.4252367395061325,1,1,1.6233946482866015,0.0,1.1879572741889681,1.893845729428101,1,1,1.2527609388346932,1.8637129116588056,1,1,1.3114989344621664,1.8346012261221192,1,1,0.44096977002839033,0.37212402558631563,intron_lead,0.38871519268056964,intron_lead,0.401186034057993,intron_lead,0.4065043692490107,intron_lead,0.4066987536419935,intron_lead,0.4093644866159867,intron_lead,True
Kr,mapped,1.0,0.01,0.3,0.25,0.001,3.1602744332145003e-16,3.607036987204868e-06,0.0,2.3231401436463526e-14,0.8879630459594658,0.0,0.6110574432577293,1.2488767092945523,1,1,0.6502767432885506,1.1989866919387466,1,1,0.6868051076760924,1.1506478221096117,1,1,1.4105599933362638,0.001000000000000112,1.0507625868235908,1.8985302879207484,1,1,1.0919085989858297,1.8277007216062857,1,1,1.1304515695570874,1.7642979026353054,1,1,0.522596947376798,0.43970514356586154,intron_lead,0.44163185569727914,intron_lead,0.443646461880995,intron_lead,0.6496535786261961,intron_lead,0.6287140296675391,intron_lead,0.6136500805256937,intron_lead,True
Kr,mapped,1.0,0.01,0.3,0.5,0.001,3.1602744332145003e-16,3.6070369869876113e-06,5.417868104392691e-17,5.0639246446866595e-14,1.0420486961960522,0.0,0.7181871103137425,1.3624617434327624,1,1,0.758948165461646,1.323847986048856,1,1,0.7975905471134245,1.2861006251916671,1,1,1.5497315551543152,0.0,1.1650209442432051,1.9819100830400627,1,1,1.215709520425492,1.9143732745382622,1,1,1.2626835766870643,1.8563473106776747,1,1,0.5076828589582629,0.44683383392946263,intron_lead,0.45676135496384596,intron_lead,0.46509302957363985,intron_lead,0.6194483396073003,intron_lead,0.5905252884894063,intron_lead,0.5702466854860075,intron_lead,True
Kr,mapped,1.0,0.01,0.3,0.75,0.001,1.5801372166072501e-16,3.6070369874221248e-06,1.5038354551784038e-17,2.005167892138733e-13,1.1824248782582456,0.0,0.8158332486026525,1.4873413601790904,1,1,0.8640457461541234,1.457014158016812,1,1,0.9103129004041731,1.4252367395061325,1,1,1.6912180077283412,0.0,1.2671213309415688,2.079304830463307,1,1,1.3305809746239654,2.01236179675567,1,1,1.3886900598731773,1.957548313547524,1,1,0.5087931294700956,0.45128808233891626,intron_lead,0.46653522846984197,intron_lead,0.47837715946900417,intron_lead,0.5919634702842167,intron_lead,0.5553476387388581,intron_lead,0.5323115740413915,intron_lead,True
Kr,mapped,1.0,0.01,1.0,0.25,0.001,6.320548866429001e-16,5.0735895785145565e-06,0.0,1.7707258508160352e-14,0.8879630459594723,0.0,0.6110574432577291,1.2488767092945523,1,1,0.6502767432885506,1.1989866919387466,1,1,0.6868051076760924,1.1506478221096117,1,1,1.5645755250104156,0.0009999999999998899,1.1007659517264583,2.6057978714672663,1,1,1.148365977081324,2.38265435260002,1,1,1.1956014358101112,2.200332793715445,1,1,0.6766124790509433,0.48970850846872915,intron_lead,0.49808923379277337,intron_lead,0.5087963281340189,intron_lead,1.356921162172714,intron_lead,1.1836676606612733,intron_lead,1.0496849716058332,intron_lead,True
Kr,mapped,1.0,0.01,1.0,0.5,0.001,4.740411649821751e-16,5.0735895785145565e-06,3.4768799805145553e-17,3.8602756633164656e-14,1.0420486961960522,0.0,0.7181871103137424,1.3624617434327624,1,1,0.7589481654616459,1.323847986048856,1,1,0.7975905471134245,1.2861006251916673,1,1,1.6647146887964734,0.0,1.2211826377880337,2.675600968860224,1,1,1.2755209519368498,2.4524574217253203,1,1,1.3270237537731044,2.270135799506102,1,1,0.6226659926004212,0.5029955274742913,intron_lead,0.5165727864752039,intron_lead,0.52943320665968,intron_lead,1.3131392254274614,intron_lead,1.1286094356764644,intron_lead,0.9840351743144347,intron_lead,True
Kr,mapped,1.0,0.01,1.0,0.75,0.001,1.5801372166072501e-16,5.07358957869791e-06,3.7443223683089363e-17,1.5185133251508108e-13,1.1824248782582243,0.0,0.8158332486026525,1.4873413601790904,1,1,0.8640457461541236,1.457014158016812,1,1,0.9103129004041732,1.4252367395061325,1,1,1.7767287873056063,0.0,1.332463352042351,2.7589057669998436,1,1,1.396530292973018,2.5357622636222548,1,1,1.455167406209672,2.3534407394427816,1,1,0.5943039090473821,0.5166301034396985,intron_lead,0.5324845468188943,intron_lead,0.5448545058054988,intron_lead,1.2715644068207532,intron_lead,1.0787481056054427,intron_lead,0.9282039999366491,intron_lead,True
Kr,mapped,1.0,0.01,3.0,0.25,0.001,9.480823299643502e-16,5.7404326222292335e-06,0.0,1.5172530811290135e-14,0.8879630459594658,0.0,0.6110574432577293,1.248876709294552,1,1,0.6502767432885507,1.1989866919387466,1,1,0.6868051076760925,1.1506478221096117,1,1,1.6843008951484595,0.001000000000000112,1.1315751759856714,4.5156324063767315,1,1,1.1845038621411181,3.84620174052664,1,1,1.238599363773863,3.2992370734495178,1,1,0.7963378491889936,0.5205177327279421,intron_lead,0.5342271188525675,intron_lead,0.5517942560977706,intron_lead,3.2667556970821794,intron_lead,2.647215048587894,intron_lead,2.148589251339906,intron_lead,True
Kr,mapped,1.0,0.01,3.0,0.5,0.001,9.480823299643502e-16,5.7404326222292335e-06,0.0,3.371941330824663e-14,1.0420486961960456,0.0,0.7181871103137424,1.3624617434327626,1,1,0.7589481654616459,1.323847986048856,1,1,0.7975905471134244,1.2861006251916673,1,1,1.755899920485432,0.0,1.2513509485645808,4.568924947563315,1,1,1.3084812540256527,3.8994943237109103,1,1,1.3633411516670273,3.3525296531881903,1,1,0.7138512242893864,0.5331638382508385,intron_lead,0.5495330885640068,intron_lead,0.5657506045536029,intron_lead,3.2064632041305523,intron_lead,2.5756463376620546,intron_lead,2.0664290279965227,intron_lead,True
Kr,mapped,1.0,0.01,3.0,0.75,0.001,7.900686083036251e-16,5.740432622090932e-06,0.0,1.3310991430187163e-13,1.1824248782582314,0.0,0.8158332486026525,1.4873413601790906,1,1,0.8640457461541234,1.457014158016812,1,1,0.9103129004041732,1.4252367395061325,1,1,1.8417191761046736,0.0,1.3637562909732663,4.633212046773362,1,1,1.428637308501068,3.963781393456759,1,1,1.4879793061834894,3.4168167195533714,1,1,0.6592942978464422,0.5479230423706138,intron_lead,0.5645915623469445,intron_lead,0.5776664057793162,intron_lead,3.1458706865942716,intron_lead,2.506767235439947,intron_lead,1.991579980047239,intron_lead,True
Kr,mapped,1.0,0.03,0.01,0.25,0.001,4.279015111204255e-11,1.0782839235026678e-10,0.0,2.1157097516003878e-16,0.9039512796147289,0.0,0.6172214935131588,1.2661302560437862,1,1,0.6573300172048503,1.2161317590243614,1,1,0.6948557316604252,1.167860740659826,1,1,1.198612742875967,0.0,0.9567203597936473,1.5758695645617935,1,1,0.9956521818990184,1.5253049324560868,1,1,1.0266897180066745,1.475431496495752,1,1,0.2946614632612381,0.33949886628048853,intron_lead,0.3383221646941681,intron_lead,0.3318339863462493,intron_lead,0.30973930851800735,intron_lead,0.30917317343172535,intron_lead,0.30757075583592597,intron_lead,True
Kr,mapped,1.0,0.03,0.01,0.5,0.001,4.2790300614521835e-11,1.0782826677157792e-10,0.0,9.178365813208383e-17,1.0541126522927078,0.0,0.7251937466418267,1.3788379666513926,1,1,0.7668867967808,1.3395743751598121,1,1,0.8063636609901936,1.3012400186350377,1,1,1.3855579912457343,0.001000000000000112,1.0329637761876072,1.693942277497495,1,1,1.0854738385680804,1.658461337312053,1,1,1.130256907066481,1.6233010421680072,1,1,0.3314453389530265,0.3077700295457805,intron_lead,0.3185870417872805,intron_lead,0.32389324607628733,intron_lead,0.31510431084610246,intron_lead,0.31888696215224077,intron_lead,0.3220610235329695,intron_lead,True
Kr,mapped,1.0,0.03,0.01,0.75,0.001,4.2790300614521835e-11,1.0782839235026678e-10,1.1728118183154874e-16,3.832421594795657e-17,1.1920325153313132,0.0,0.8234102601470772,1.5027899174698134,1,1,0.8719589316596787,1.4714158977666885,1,1,0.918374348983158,1.4387872860694653,1,1,1.5697426456819907,0.0,1.0907360671446702,1.8149957669918328,1,1,1.1642989865305227,1.7923436016650187,1,1,1.2278044559558166,1.7692461614569976,1,1,0.3777101303506776,0.267325806997593,intron_lead,0.2923400548708439,intron_lead,0.3094301069726586,intron_lead,0.31220584952201946,intron_lead,0.32092770389833025,intron_lead,0.3304588753875324,intron_lead,True
Kr,mapped,1.0,0.03,0.03,0.25,0.001,4.279015111204255e-11,7.656288199832896e-07,0.0,3.754325385800687e-14,0.9039512796147289,0.0,0.6172214935131588,1.2661302560437862,1,1,0.6573300172048503,1.2161317590243614,1,1,0.6948557316604252,1.167860740659826,1,1,1.2195685286901845,0.0,0.9720158142314489,1.5969326197218263,1,1,1.0101662665303124,1.5467556538005782,1,1,1.0415462073602744,1.4973853715188696,1,1,0.31561724907545563,0.3547943207182901,intron_lead,0.3528362493254621,intron_lead,0.3466904756998491,intron_lead,0.33080236367804017,intron_lead,0.3306238947762168,intron_lead,0.3295246308590436,intron_lead,True
Kr,mapped,1.0,0.03,0.03,0.5,0.001,4.2790300614521835e-11,7.656288200984477e-07,0.0,8.690159651270266e-14,1.0541126522927078,0.0,0.7251937466418267,1.3788379666513926,1,1,0.7668867967808,1.3395743751598121,1,1,0.8063636609901936,1.3012400186350377,1,1,1.4032834146200461,0.0,1.0548999838916817,1.71256610566538,1,1,1.1054150239921086,1.6767592778155083,1,1,1.149362020882631,1.6413762896856319,1,1,0.34917076232733835,0.32970623724985504,intron_lead,0.3385282272113086,intron_lead,0.3429983598924373,intron_lead,0.33372813901398746,intron_lead,0.3371849026556961,intron_lead,0.3401362710505942,intron_lead,True
Kr,mapped,1.0,0.03,0.03,0.75,0.001,4.2790300614521835e-11,7.656288204439222e-07,1.1728118183154874e-16,3.612420076495891e-13,1.1920325153313132,0.0,0.8234102601470772,1.5027899174698134,1,1,0.8719589316596787,1.4714158977666885,1,1,0.918374348983158,1.4387872860694653,1,1,1.5833916460352486,0.0,1.1205842124918224,1.8324541660011764,1,1,1.1901208815180042,1.8086028210463592,1,1,1.2515104360019658,1.7844042231202297,1,1,0.39135913070393546,0.2971739523447452,intron_lead,0.31816194985832547,intron_lead,0.3331360870188078,intron_lead,0.329664248531363,intron_lead,0.3371869232796707,intron_lead,0.34561693705076446,intron_lead,True
Kr,mapped,1.0,0.03,0.1,0.25,0.001,0.0,1.975568126250044e-06,0.0,3.0333763275506294e-14,0.9039512796147239,0.0,0.6172214935131588,1.2661302560437862,1,1,0.6573300172048502,1.2161317590243614,1,1,0.6948557316604252,1.167860740659826,1,1,1.2887961709623557,0.0,1.0055492184420485,1.6806476900041933,1,1,1.043649811552032,1.6303802086092287,1,1,1.077051566766857,1.5815268788864287,1,1,0.3848448913476318,0.3883277249288897,intron_lead,0.3863197943471819,intron_lead,0.38219583510643174,intron_lead,0.4145174339604072,intron_lead,0.4142484495848673,intron_lead,0.4136661382266027,intron_lead,True
