gene,draw,SSE,exceeds_observed,optimizer_success,successful_starts,retry,total_nfev,T,splice,decay,gain
svb,150,0.0590659157855845,False,True,2,False,26,0.0677853216103321,0.9893509675635628,1.0815597491011948,1.1254727221815677
svb,151,0.0472058611365616,False,True,2,False,54,0.0941168444885545,1.404938772180119,1.0059901168937675,1.1095817786641382
svb,152,0.0565946145851051,False,True,2,False,19,0.005,1.1980781352939742,1.112508378887485,1.0769020401106248
svb,153,0.0348067392508721,False,True,2,False,26,0.1599067506443244,1.3351090362299245,1.1520603381984489,1.11567758222686
svb,154,0.0453572320327178,False,True,2,False,28,0.4021705739376254,1.2289711962099072,0.7942650763681413,1.0234907518985488
svb,155,0.0914038936957696,True,True,2,False,20,0.0464172266692777,1.29897167352568,1.1432747977817972,1.0987179566822625
svb,156,0.0238877051175895,False,True,2,False,45,0.9335269211354849,1.1390210274515056,0.4354227538094775,1.0056442665229757
svb,157,0.0365914916608019,False,True,2,False,24,0.1334611895041436,1.144448101184155,1.3674285538257358,1.181592153567745
svb,158,0.0371469279125088,False,True,2,False,144,0.005011810868848,1.2562849420093336,1.1108943695165532,1.139718356630755
svb,159,0.0364115629977349,False,True,2,False,23,0.0050000099864497,1.2969051655288084,1.0397087426651306,1.076726079760052
svb,160,0.06037657658598,False,True,2,False,28,0.0050000000000048,1.2359240538801957,1.2023101799081422,1.151043586018053
svb,161,0.0464917718829774,False,True,2,False,119,0.0050000026785558,1.1888008184100698,1.0470983989023068,1.0679528968517642
svb,162,0.0585572972697136,False,True,2,False,24,0.2124911463455412,1.3204680845601258,1.1460100467079064,1.150028012334322
svb,163,0.0489550607214327,False,True,2,False,19,0.0638790422572633,1.3473834470864168,0.9859846641384064,1.128381473850152
svb,164,0.0378921285115965,False,True,2,False,23,0.0050003351499499,1.267322333573493,1.1979874136296775,1.2196624549796813
svb,165,0.0778384381008816,True,True,2,False,18,0.0050000012576094,1.3211637282275872,0.8271245312602731,1.0740655635619645
svb,166,0.0277256021524957,False,True,2,False,38,0.7160277684975462,1.36205972496791,0.7134490142907137,1.0830821005372464
svb,167,0.042884019899398,False,True,2,False,20,0.1773654870841855,1.316719674581568,1.1565852675354282,1.1394591806743406
svb,168,0.047865194838872,False,True,2,False,52,0.3328214950744271,1.1787559508335557,0.9180665076540352,1.096130034155118
svb,169,0.0489294856483843,False,True,2,False,55,0.005727456021122,1.4639452512529516,1.126973727035316,1.155737271812432
svb,170,0.0496485534344624,False,True,2,False,30,0.0058477921790062,1.2137529374478413,0.9712112791110732,1.099161048234055
svb,171,0.0402718083659375,False,True,2,False,48,0.1053466658437067,1.4718810819443149,1.12736882655508,1.1172535598092073
svb,172,0.0610918987326302,False,True,2,False,46,0.0050000000011493,1.3151207052102678,0.9019671233043894,1.1540490132548908
svb,173,0.0723667819705628,False,True,2,False,25,0.0050000000048605,1.0579330602967083,1.1077350890085014,1.1741946445483509
svb,174,0.0593382906777725,False,True,2,False,17,0.0050000112625438,1.3341172693842591,1.0504661579595798,1.0928700668310167
svb,175,0.074742108867738,True,True,2,False,32,0.0050000008236783,1.4471747145496998,1.153621761778327,1.1551793215356667
svb,176,0.0554103541447992,False,True,2,False,19,0.005,1.3734667037832884,1.0690691163502273,1.0612302002343157
svb,177,0.0340942595897955,False,True,2,False,23,0.0245308214676326,1.446366015816012,0.8488441432990439,1.1427078044226997
svb,178,0.061237669877067,False,True,2,False,18,0.0050000001411812,1.2872383038514192,0.9675787799093104,1.1383216841092592
svb,179,0.1032802898133569,True,True,2,False,32,0.1886285086271824,1.3424817972937657,1.0172167357146322,1.154270079888813
svb,180,0.0290591716831858,False,True,2,False,33,1.218468920285174,1.1458816107259056,0.4809802911064201,1.0142147325317563
svb,181,0.0306531242677697,False,True,2,False,22,0.2526666008017726,1.2784623984204273,1.1796206111334815,1.085192110285001
svb,182,0.0557731665235091,False,True,2,False,22,0.1315648755965395,1.243538562095454,1.2422250591621675,1.148667638559838
svb,183,0.0305415236642803,False,True,2,False,54,0.0050000000000091,1.394524698136895,1.0998580797662794,1.137492589042912
svb,184,0.056298939913179,False,True,2,False,58,0.0050000000000037,1.366962853548271,1.1335414986418086,1.152495078219742
svb,185,0.0433774644319756,False,True,2,False,59,0.1309816296521535,1.5010949609518054,0.890722329637321,1.0651944222957657
svb,186,0.0342895363569588,False,True,2,False,25,0.1897282187115674,1.3542084743314395,1.05010511976415,1.1458201541512782
svb,187,0.0482119130059854,False,True,2,False,49,0.0842321767923604,1.1107560266205754,0.9748438860921252,1.1927006846807071
svb,188,0.043646940417822,False,True,2,False,38,0.0050153197037201,1.1673334729902545,1.1015005659324195,1.070018422365646
svb,189,0.0436850805540802,False,True,2,False,99,0.0050000000017308,1.3896390121171207,1.0954187856514657,1.055301763373379
svb,190,0.0730621838473748,False,True,2,False,19,0.0050000000126121,1.3319964469043148,1.0053256885802015,1.1652257084305129
svb,191,0.0828301968140765,True,True,2,False,37,0.4856987123145321,0.9071955334822964,0.7512532631129585,1.0854330525302027
svb,192,0.0476021742609398,False,True,2,False,51,0.0050000000004189,1.4550450836697657,0.9025748607969086,1.084859513058519
svb,193,0.0451036971025496,False,True,2,False,28,0.0050000000002333,0.9833305902106464,1.0993169037481827,1.196181128433658
svb,194,0.0523645429440429,False,True,2,False,36,0.0976671785868754,1.2462496292511225,1.3392500798464242,1.1152551206633787
svb,195,0.0341118221564643,False,True,2,False,31,0.0050000169246011,1.2374093677497011,0.9981763066179048,1.1350366955890168
svb,196,0.0470903809786647,False,True,2,False,31,0.5048241499473579,1.3217648477750168,0.9040647590734217,1.103791235310635
svb,197,0.0496442427175596,False,True,2,False,29,0.005,1.2439635999665637,1.2281792813519687,1.1563972181578996
svb,198,0.0369878068218558,False,True,2,False,32,0.0050000000117342,1.4280143059825987,0.8802365176317871,1.1024551590170206
