Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
254,437.0093897,872.1877934,548.5070423,171.2394366,447.8732394,382.1737089,843.0234742,193.7840376,202.8309859
255,398.7116279,868.6,542.4046512,170.4651163,446.1302326,380.9209302,836.4883721,193.0325581,195.4139535
256,411.2672811,903.1059908,539.9585253,171.6958525,442.0276498,390.6635945,844.3778802,191.0138249,192.5253456
257,423.5363636,908.8272727,527.85,174.4681818,434.9909091,387.5136364,851.7818182,190.8,190.2181818
258,445.4841629,930.5701357,528.9864253,179.2850679,438.0723982,388.4660633,858.2941176,192.7511312,192.1855204
259,466.8243243,969.2612613,543.8153153,182.8558559,447.0405405,397.8288288,873.2252252,192.8018018,191.036036
260,476.0178571,986.4598214,539.5580357,182.9285714,451.5848214,401.7098214,887.2053571,190.4017857,188.3973214
261,450.7555556,979.2266667,531.1822222,179.32,449.64,395.2044444,892.5288889,190.3688889,188.5022222
262,428.185022,988.0220264,535,174.6431718,431.9779736,392.6343612,884.8370044,191.2114537,188.5110132
263,444.7048458,1003.740088,535.3480176,175.4757709,425.2995595,398.784141,868.2687225,192.3744493,189.3171806
264,470.6157205,1024.152838,530.8340611,177.2445415,419.0524017,400.209607,849.4148472,188.8122271,187.3187773
265,467.1565217,1032.991304,535.7608696,177.6608696,417.5478261,396.7913043,849.3043478,186.3217391,189.526087
266,430.2887931,1026.206897,534,179.6163793,420.1982759,401.4741379,859.0474138,186.875,194.1594828
267,416.612069,996.5603448,539.0905172,185.0517241,432.3706897,411.4827586,864.2543103,192.0603448,195.9698276
268,407.0299145,958.2350427,554.4401709,187.0384615,440.7094017,417.0128205,871.9316239,194.9316239,195.8076923
269,417.8042553,971.8468085,571.7191489,188.4425532,437.9702128,432.5319149,874.7617021,195.3106383,193.1829787
270,439.4745763,987.9830508,588.5508475,191.5169492,450.0042373,432.5,850.1186441,197.2033898,193.1779661
271,468.3559322,988.4364407,597.2278481,190.3459916,464.6793249,415.5381356,844.9535865,193.5696203,194.7172996
272,477.3613445,957.0882353,597.4369748,186.6092437,481.1764706,405.7773109,863.9663866,187.907563,195.092437
273,471.4831933,959.3655462,582.8655462,180.0798319,501.789916,404.8739496,891.7184874,186.6554622,194.8571429
274,475.9125,1020.033333,580.7,176.8541667,512.3875,397.9541667,900.9,190.0708333,196.4
275,481.0829876,1090.979253,598.0539419,176.9170124,516.2614108,404.7302905,907.0248963,191.5228216,196.5062241
276,437.2839506,1159.460905,615.7078189,178.6707819,530.4032922,415.600823,899.7572016,195.7901235,190.037037
277,391.6598361,1124.479508,615.7581967,183.5778689,552.2704918,434.6393443,890.7909836,198.6106557,187.1967213
278,405.4367347,1057.942857,609.0857143,189.3673469,566.1020408,442.077551,879.0857143,198.2734694,190.0530612
279,451.4817814,989.8502024,616.6437247,195.3927126,563.6032389,438.0931174,867.4008097,201.5789474,189.659919
280,529.1572581,957.1129032,620.9516129,203.7540323,553.4112903,431.4919355,864.8870968,202.4274194,186.9395161
281,581.016,931.824,625.248,208.432,555.652,425.26,864.068,202.28,184.756
282,550.0756972,888.5537849,628.2031873,202.2031873,561.0318725,431.2908367,868.2310757,207.3386454,184.2390438
283,539.5793651,836.5357143,628.718254,194.281746,569.6785714,442.8214286,882.8174603,206.2698413,182.5357143
284,532.1181102,824.7559055,642.7480315,189.9606299,591.9133858,450.7952756,909.976378,207.4094488,182.4133858
285,531.6835938,866.5273438,664.890625,191.015625,610.2382813,454.2382813,931.7070313,211.4179688,182.4453125
286,556.7695313,933.9453125,685.3320313,194.1914063,625.0664063,450.8945313,941.140625,212.6992188,181.9296875
287,557.6666667,972.5348837,687.2713178,191.744186,648.5116279,450.7131783,946.6899225,213.7868217,180.4651163
288,527.2635659,1026.945736,690.3953488,187.6472868,688.7596899,459.5813953,950.6124031,214.1744186,182.4302326
289,495.8301158,1041.760618,694.8764479,184.7104247,717.6177606,467.8069498,959.1235521,217.3706564,186.5444015
290,513.2538462,961.5807692,695.1461538,183.4115385,728.2538462,481.8884615,961.5846154,224.3884615,188.4038462
291,569.5517241,893.0498084,695.3908046,183.1800766,717.3256705,484.3103448,978.9042146,227.3180077,189.6896552
292,611.9772727,850.1856061,691.3257576,183.0378788,703.1590909,471.405303,983.9621212,225.5378788,185.2575758
293,639.5340909,876.2992424,686.4507576,186.9128788,702.1439394,469.7348485,975.3295455,228.6401515,185.7537879
294,604.0981132,953.9018868,675.6867925,189.8566038,704.3735849,478.8075472,966.7735849,236.4075472,188.2
295,586.9962406,1039.007519,670.1879699,191.8571429,702.8233083,494.6090226,976.0338346,237.5902256,186.5338346
296,581.1433962,1127.89434,683.2754717,195.7773585,693.5811321,507.7698113,991.6830189,239.9283019,185.3358491
297,548.4566038,1086,702.5433962,204.8792453,688.2415094,508.7471698,1000.128302,245.1056604,183.7886792
298,533.075188,982.5977444,717.6353383,212.6879699,681.1052632,508.9586466,1003.93985,246.6541353,185.6954887
299,492.7857143,901.3120301,730.6165414,216.593985,671.5827068,517.9323308,1006.898496,246.2443609,190.612782
300,464.4135338,891.6954887,747.4661654,212.7894737,661.5150376,523.5977444,1016.87218,251.5488722,190.9172932
301,465.2798507,983.7835821,752.0373134,206.4701493,642.2089552,523.7798507,1022.902985,255.4738806,187.9664179
302,507.6529851,1132.466418,752.858209,200.6641791,619.6679104,532.3134328,1018.58209,254.4029851,189.1716418
303,555.6977612,1223.992537,772.8208955,197.1716418,600.1940299,543.25,1010.05597,255.0858209,191.1343284
304,590.7881041,1240.910781,798.0297398,200.267658,592.197026,550.7546468,998.7732342,264.6356877,194.5687732
305,598.5167286,1238.884758,814.3791822,207.0817844,592.4349442,550.8066914,998.936803,273.3011152,198.8847584
306,602.0297398,1215.680297,819.1263941,210.4609665,593.5390335,544.4349442,998.4609665,270.5650558,196.5427509
307,622.9516729,1148.732342,826.4944238,215.8587361,597.8141264,543.1598513,989.204461,264.5501859,193.1710037
308,642.6542751,1065.635688,827.3197026,222.8438662,591.3680297,543.739777,977.9144981,261.795539,195.4758364
309,655.0962963,988.9296296,831.8444444,225.5777778,572.6925926,544.5185185,973.9148148,264.7444444,196.462963
310,664.7352941,915.2242647,844.625,224.0477941,552.3492647,549.3933824,962.2279412,263.9595588,191.1727941
311,663.3443223,842.7509158,869.4432234,222.1465201,538.8974359,562.8791209,946.8241758,263.5714286,189.3186813
312,674.6313869,816.3978102,887.7153285,222.0145985,527.189781,564.649635,948.1569343,269.2591241,190.9306569
313,655.4489051,778.4051095,904.3540146,227.2737226,521.8211679,553.189781,956.0072993,273.9343066,190.0437956
314,647.1018182,784.7127273,918.6109091,234.9781818,528.4,541.1054545,968.3418182,274.4218182,190.1236364
315,633,812.6064982,921.0361011,236.1119134,539.7292419,541.6173285,966.2815884,273.7436823,194.0902527
316,597.6785714,893.4071429,925.0178571,233.0214286,540.1964286,552.2964286,953.075,274.6357143,198.0678571
317,671.8113879,986.5765125,938.1637011,230.3985765,525.4128114,570.9145907,956.0142349,276,197.1316726
318,736.6702128,1033.503546,933.5795053,230.8657244,498.2438163,577.5638298,957.9893993,283.8404255,191.787234
319,740.5689046,1038.469965,941.9893993,243.7632509,487.3180212,575.3745583,970.0565371,295.590106,190.2402827
320,717.9542254,1006.489437,962.0316901,259.7288732,490.4295775,583.6197183,964.0176056,302.7957746,192.056338
321,730.3626761,931.9401408,997.165493,269.5985915,499.0739437,602.0492958,971.0704225,306.3274648,190.4471831
322,717.9335664,936.4055944,1021.685315,271.506993,507.1748252,613.5979021,971.6888112,315.8496503,190.5034965
323,703.825784,938.369338,1029.95122,271.9442509,507.8083624,614.1637631,987.0836237,318.3135889,188.3449477
324,714.989547,960.71777,1044.777003,276.4738676,501.5958188,609.8850174,1007.487805,322.4843206,184.1114983
325,738.7301038,1024.297578,1059.207612,291.0519031,491.8719723,614.467128,995.8858131,335.7577855,182.2629758
326,778.8650519,1087.16955,1069.702422,320.0657439,494.0692042,625.1799308,984.432526,347.2249135,180.349481
327,807.2941176,1015.712803,1074.564014,345.3529412,501.0934256,624.2283737,965.0692042,346.7058824,181.0138408
328,796.6758621,984.037931,1072.951724,362.8448276,508.4172414,623.5206897,951.8758621,342.362069,185.0172414
329,802.762069,952.0758621,1080.275862,371.8896552,513.8241379,635.1551724,948.4172414,343.8034483,187.8862069
330,789.6494845,956.7216495,1108.515464,376.9621993,515.6082474,652.1408935,943.3264605,346.7731959,187.5910653
331,772.7731959,965.8969072,1133.532646,378.2405498,521.3848797,655.6494845,937.838488,354.024055,187.3814433
332,769.2405498,950.1065292,1154.182131,382.7285223,535.5292096,664.1237113,946.2817869,367.0171821,187.5945017
333,715.9415808,894.9896907,1153.319588,389.2199313,551.652921,678.7147766,962.9965636,376.6666667,192.9828179
334,684.6130137,881.6438356,1151.431507,389.1883562,559.3630137,684.4931507,986.5479452,391.1369863,198.7431507
335,699.6279863,928.334471,1168.453925,379.105802,563.1365188,677.1023891,990.7372014,395.3208191,198.5017065
336,775.9556314,988.7098976,1191.163823,372.6757679,574.0511945,687.6450512,986.4266212,396.109215,198.3754266
337,823.0477816,1042.993174,1209.406143,371.2593857,587.2491468,696.2593857,974.5767918,403.116041,197.1535836
338,801.3037543,1051.764505,1213.225256,369.6211604,602.9761092,707.0921502,965.8805461,408.7064846,198.4027304
339,775.9249147,992.8600683,1221.447099,367.9385666,618.3617747,732.2389078,980.6587031,420.6245734,200.7645051
340,787.3084746,914.2338983,1239.827119,366.0711864,623.5966102,746.3864407,990.959322,425.3355932,200.5355932
341,796.6452703,906.8952703,1250.780405,360.9054054,623.4324324,751.2094595,1011.155405,434.2837838,197.6959459
342,808.1047297,951.6756757,1254.726351,356.4527027,631.2871622,755.1756757,1043.986486,443.875,197.4391892
343,844.9191919,1018.212121,1266.346801,357.2222222,639.4781145,748.0808081,1060.619529,446.8013468,202.4781145
344,845,1035.341216,1289.844595,362.1587838,653.7533784,743.652027,1052.172297,450.2195946,206.6452703
345,803.4542373,1029.925424,1300.311864,368.5084746,655.8915254,749.8915254,1043.911864,450.5322034,206.1694915
346,773.6655405,1003.719595,1285.260135,377,654.8581081,752.2905405,1023.976351,453.9628378,205.277027
347,792.1616162,991.0976431,1270.363636,384.8215488,663.969697,753.3771044,1009.599327,453.7946128,206.5622896
348,832.8619529,1008.329966,1273.37037,393.8922559,676.0505051,776.5959596,1009.491582,460.6531987,207.5084175
349,893.5302013,983.5100671,1289.265101,403.8691275,685.442953,794.8758389,993.6308725,473.4865772,208.1610738
350,929.2040134,929.361204,1312.518395,406.2508361,692.909699,805.4983278,1003.113712,483.7792642,208.2909699
351,916.361204,947.9966555,1338.668896,403.0334448,712.7725753,832.2207358,1026.234114,496.7023411,211.8729097
352,833.2751678,1035.11745,1324.761745,397.4765101,718.9865772,844.0503356,1037.597315,506.909396,215.0872483
353,768.0434783,979.2240803,1279.889632,394.8595318,717.7692308,834.1103679,1032.244147,510.6220736,216.6755853
354,761.2033333,930.5466667,1250.026667,393.9833333,724.3333333,821.13,1030.623333,519.8766667,217.9633333
355,776.24,907.22,1250.54,395.3266667,731.7433333,827.02,1032.543333,524.27,217.1666667
356,773.4766667,894.5766667,1263.52,400.7766667,738.74,819.32,1032.666667,519.7766667,221.9
357,799.2159468,869.0199336,1279.740864,408.0398671,741.5581395,814.4451827,1036.873754,515.0431894,228.8006645
358,892.833887,892.9036545,1291.418605,417.2093023,755.2093023,805.5182724,1033.448505,518.1627907,231.551495
359,944.654485,900.5083056,1291.259136,425.5083056,761.2990033,797.5215947,1012.41196,522.6378738,231.538206
360,940.8006645,960.4883721,1288.112957,428.2524917,770.5780731,805.5282392,985.0033223,522.0730897,234.9501661
361,894.1893688,1046.890365,1294,429.9966777,788.2757475,813.2059801,970.8039867,519.089701,236.6179402
362,804.2772277,1083.29703,1310.584158,440.1782178,805.5214521,819.5742574,967.4125413,519.7194719,236.4389439
363,794.9966997,1000.580858,1344.293729,450.5709571,823.3729373,818.2574257,967.6105611,520.7557756,236.1881188
364,751.7689769,980.4653465,1368.976898,453.2343234,839.290429,822.7722772,961.3531353,525.7590759,234.0528053
365,669.7598684,942.6809211,1359.605263,460.3289474,848.2894737,841.9144737,955.8223684,527.1907895,238.3059211
366,649.3540984,895.8983607,1337.734426,469.3934426,861.4918033,860.2262295,958.9016393,528.9606557,242.5901639
367,660.6819672,892.4,1338.921311,480.5868852,879.4262295,858.0655738,977.5213115,542.9836066,241.5081967
368,799.7803279,882.5606557,1357.888525,500.7409836,895.0721311,850.1409836,994.2557377,555.2721311,240.4229508
369,830.7213115,910.3737705,1372.104918,520.0754098,902.695082,848.147541,1007.580328,565.7213115,240.3278689
370,786.9572368,948.5460526,1372.947368,529.5690789,917.2598684,839.7697368,1023.766447,579.2894737,246.4605263
371,786.8486842,932.9934211,1349.582237,528.0559211,941.25,838.4046053,1036.118421,581.3388158,255.3223684
372,831.1278689,876.8786885,1325.668852,523.895082,940.6196721,858.7508197,1030.655738,585.4819672,264.1639344
373,830.5784314,859.3137255,1318.620915,515.4673203,930.1339869,869.6928105,1014.22549,592.7875817,271.4084967
374,810.4313725,869.7581699,1313.993464,500.8464052,941.3823529,879.4411765,1013.555556,597.5849673,273.2254902
375,807.379085,941.7320261,1300.254902,489.5980392,946.5261438,882.7581699,1009.088235,616.2320261,271.9738562
376,788.1901639,1007.868852,1298.57377,498.7016393,961.9803279,890.852459,1012.045902,627.8163934,271.6393443
377,793.9575163,1035.042484,1299.53268,515.6568627,990.4575163,880.7777778,1011.473856,633.3071895,270.0065359
378,856.8496732,970.6372549,1299.045752,525.0980392,1005.052288,854.0392157,1002.617647,633.1797386,266.6437908
379,880.8267974,917.8267974,1297.267974,525.2058824,999.5816993,857.8235294,988.5424837,630.4575163,268.9117647
380,816.0882353,912.3267974,1299.545752,518.3300654,990.6568627,864.0816993,992.7320261,633.2843137,275.8496732
381,750.4673203,896.2581699,1304.584967,510.379085,984.2647059,863.5065359,991.7973856,627.5947712,281.7777778
382,708.5765472,870.1889251,1307.86645,497.3908795,985.267101,873.9218241,988.3289902,629.0749186,280.4788274
383,700.1405229,843.5849673,1319.718954,481.5784314,989.0392157,895.496732,979.7581699,635.5849673,281.8006536
384,677.4215686,813.7941176,1326.72549,476.5196078,996.6045752,904.5490196,969.8137255,650.4607843,282.4575163
385,680.124183,769.0588235,1326.823529,483.5653595,1000.931373,896.4150327,969.7352941,661.2712418,292.254902
386,709.2117264,753.3061889,1331.560261,492.286645,1017.478827,887.1791531,967.3973941,665.0684039,301.723127
387,723.0814332,778.0521173,1337.960912,500.1856678,1024.130293,884.4201954,968.4364821,671.4820847,301.1693811
388,700.0422078,870.5454545,1326.551948,503.8701299,1013.577922,878.3993506,948.9220779,673.5941558,302.9480519
389,640.514658,936.9511401,1328.560261,501.9381107,1010.638436,876.1400651,947.990228,679.3127036,308.2931596
390,594.4415584,986.5811688,1330.402597,500.0162338,1009.314935,867.0487013,957.0584416,698.0746753,307.7045455
391,603.2330097,982.9838188,1312.764516,502.9483871,1008.606452,860.7193548,962.2967742,708.1193548,310.171521
392,635.0711974,920.9223301,1300.498382,511.4951456,1014.970874,866.7216828,955.8705502,712.9579288,318.2880259
393,656.1941748,852.1165049,1306.126214,515.3333333,1015.530744,885.038835,939.6990291,706.4983819,317.368932
394,648.2774194,812.6483871,1321.332258,511.7935484,1011.248387,903.3,923.6741935,703.6354839,317.383871
395,618.7806452,778.9774194,1331.316129,503.1935484,999.2741935,914.1,914.1387097,705.2870968,317.3129032
396,620.7734628,758.9514563,1343.355987,502.6699029,995.4498382,919.1100324,910.7540453,702.1682848,320.4271845
397,677.0970874,786.7378641,1356.566343,512.1553398,991.763754,912.7605178,901.5825243,702.02589,322.1067961
398,682.3903226,796.7064516,1352.235484,515.5870968,991.0903226,915.616129,903.9096774,703.5903226,324.3580645
399,668.483871,764.3258065,1330.274194,515.2483871,996.9903226,933.1870968,917.2290323,706.6774194,324.0677419
400,630.1832797,682.2475884,1301.090032,525.5080386,1002.064309,947.1543408,911.3022508,711.0385852,324.3054662
401,583.8102894,643.5659164,1274.418006,542.8231511,1021.279743,955.5241158,916.5498392,730.8327974,331.7009646
402,546.0353698,625.3311897,1244.540193,546.8906752,1036.209003,964.340836,924.6366559,741.9967846,337.244373
403,519.5434084,632.9356913,1223.080386,535.8456592,1044.569132,980.3215434,940.9324759,754.0771704,341.1543408
404,517.8649518,653.9903537,1207.475884,516.6173633,1056.945338,1009.102894,958.9163987,761.4019293,348.85209
405,531.488746,688.9356913,1205.434084,507.8006431,1070.649518,1025.585209,961.4758842,771.4726688,352.585209
406,538.0480769,681.8846154,1202.615385,520.349359,1062.852564,1022.141026,951.9839744,777.0416667,359.5480769
407,538.1442308,667.7435897,1191.814103,545.4903846,1039.105769,1024.512821,939.4583333,779.4679487,368.0833333
408,526.4313099,641.3738019,1177.651757,560.201278,1017.118211,1027.734824,923.2555911,777.9329073,372.5111821
409,491.9936102,598.8658147,1172.297125,568.7284345,1023.265176,1034.159744,920.3897764,776.2619808,378.8402556
410,486.3674121,579.7220447,1138.658147,573.14377,1033.552716,1035.722045,918.2651757,786.8530351,381.6900958
411,502.4185304,590.8083067,1107.744409,584.8402556,1011.616613,1042.543131,901.3386581,784.5399361,387.7667732
412,509.3343949,628.843949,1099.092357,593.5796178,965.6719745,1042.573248,884.3980892,770.2006369,396.5477707
413,510.2197452,650.4904459,1104.949045,596.156051,930.477707,1038.442675,876.9299363,769.4394904,397.066879
414,486.1369427,624.0987261,1117.05414,595.9936306,907.3375796,1041.847134,862.9617834,783.9235669,392.0063694
415,456.0670927,607.7284345,1135.687898,599.5541401,899.3642173,1061.891374,854.3121019,784.0700637,400.6645367
416,438.686901,610.0383387,1163.584665,601.5910543,896.6677316,1080.744409,855.2555911,777.5591054,403.2332268
417,432.5750799,633.7635783,1181.840256,587.6325879,895.0095847,1078.210863,840.4632588,778.5846645,398.9009585
418,445.9233227,618.2779553,1181.610224,562.4952077,890.6773163,1062.073482,825.6613419,792.5782748,408.0255591
419,438.1182109,647.4952077,1168.469649,540.1469649,896.1373802,1073.610224,823.7859425,809.3801917,412.600639
420,455.3194888,633.8753994,1146.268371,532.3738019,901.0734824,1109.492013,818.7124601,816.9840256,409.6357827
421,495.0160256,579.1025641,1131.913462,536.8076923,892.5641026,1122.592949,808.3717949,805.3653846,417.2596154
422,489.650641,522.4711538,1110.378205,547.1955128,878.9935897,1122,806.8141026,792.2980769,422.7467949
423,483.1987179,469.7564103,1084.977564,564.625,865.8557692,1134.387821,801.3237179,795.7532051,421.2980769
424,483.5,449.5608974,1074.115385,579.7211538,861.8557692,1143.352564,797.1089744,813.7660256,423.8589744
425,497.1794872,474.3846154,1079.814103,584.1410256,861.0961538,1145.676282,778.8269231,841.1858974,432.8333333
426,516.1442308,487.5705128,1069.782051,585.3878205,857.6089744,1148.483974,765.2339744,860.7852564,441.7884615
427,513.1570513,486.0833333,1032.13141,590.1794872,839.3525641,1142.291667,764.9102564,863.8974359,448.1474359
428,475.7877814,480.5241158,989.1961415,600.9163987,825.6463023,1143.823151,768.2347267,862.5530547,452.2636656
429,437.3086817,473.266881,960.0771704,615.6977492,801.8971061,1180.88746,760.0836013,870.2411576,452.4244373
430,414.1511254,466.3987138,944.3858521,612.511254,786.9935691,1220.604502,735.7138264,876.8038585,459.6881029
431,421.0643087,446.8810289,931.6752412,601.4983923,777.6527331,1212.810289,714.8167203,864.5434084,462.8906752
432,424.4083601,445.659164,929.0675241,581.4533762,754.1157556,1185.733119,690.8102894,865.2090032,466.3344051
433,397.3697749,467.8617363,932.1832797,563.2347267,726.1607717,1166.768489,669.2958199,863.7138264,471.9421222
434,356.9935275,460.0809061,943.9676375,557.1197411,698.3398058,1181.297735,674.6990291,861.961165,477.2135922
435,344.7928803,432.5728155,943.8899676,552.987055,675.0582524,1210.36246,683.5728155,869.236246,488.4271845
436,360.0809061,410.7831715,936.0906149,549.8705502,670.0550162,1217.932039,675.381877,873.5857605,496.3786408
437,377.7022654,416.4304207,928.6019417,535.4822006,663.5275081,1206.724919,657.0582524,868.7831715,486.6699029
438,389.0291262,443.1521036,924.2880259,521.2491909,650.368932,1189.504854,652.0647249,874.6990291,471.9093851
439,406.5422078,464.4058442,935.6201299,513.6363636,647.0714286,1207.373377,653.0097403,894.4837662,470.5746753
440,417.247557,474.5472313,947.1335505,514.0260586,635.3192182,1237.267101,658.52443,901.3811075,460.8338762
441,414.9147541,481.4459016,938.757377,516.7147541,607.8065574,1250.704918,658.757377,906.9278689,459.5836066
442,408.9737705,460.947541,929.5770492,512.8360656,602.2852459,1264.229508,660.5114754,914.2655738,455.6360656
443,428.5081967,440.4,938.7540984,507.5508197,589.4032787,1255.655738,648.1672131,907.4131148,458.3737705
444,440.8026316,437.4473684,947.1052632,506.1907895,586.75,1252.345395,633.0427632,897.8256579,462.8684211
445,432.4224422,411.4290429,939.4653465,515.1584158,588.3234323,1259.181518,616.9867987,890.9075908,458.5445545
446,399.019802,384.3135314,932.5016502,526.7161716,579.2640264,1261.689769,603.6039604,892.9075908,461.3168317
447,394.730897,395.7043189,934.2259136,542.0431894,575.1096346,1268.41196,596.1162791,908.2292359,464.0365449
448,399.4252492,398.2259136,925.6079734,551.8405316,589.5581395,1269.342193,595.6312292,908.9534884,472.3056478
449,417.5633333,363.7666667,914.61,551.91,594.0433333,1290.89,599.41,913.1033333,464.41
450,401.0466667,307.92,891.59,551.1433333,584.4566667,1310.04,595.48,924.3366667,459.13
451,388.9698997,274.6454849,872.4481605,554.0100334,583.5317726,1325.287625,592.9866221,944.0200669,466.361204
452,397.2147651,274.090604,871.4295302,560.3020134,574.6208054,1340.852349,593.2651007,956.4731544,469.7718121
453,418.2214765,295.3791946,872.8456376,566.8691275,567.6107383,1331.983221,589.8187919,956.6711409,470.4530201
454,424.1486486,291.7939189,870.5439189,563.5743243,565.5168919,1343.243243,585.75,958.4290541,465.3716216
455,410.8720539,278.5622896,880.016835,546.6127946,555.5959596,1360.461279,575.3063973,956.5892256,454.5993266
456,396.4966216,262.3074324,899.597973,516.6587838,549.9121622,1387.087838,568.0101351,953.9324324,452.2601351
457,386.1418919,240.0202703,900.8141892,485.0540541,540.8918919,1412.780405,555.4425676,950.2635135,453.5472973
458,393.4576271,239.2305085,878.8576271,479.3728814,530.9898305,1439.813559,545.4847458,960.6915254,458.0508475
459,412.7457627,263.1627119,859.9355932,483.979661,534.420339,1448.386441,543.5661017,955.6813559,446.7186441
460,433.6440678,274.8644068,867.4237288,491.6169492,529.7186441,1435.471186,541.1050847,961.1152542,435.3118644
461,450.9627119,262.8372881,879.1050847,493.6237288,510.7457627,1404.840678,533.4847458,960.8338983,435.840678
462,469.7380952,258.0714286,868.5952381,499.9115646,491.1666667,1397.078231,527.585034,959.7993197,445.5272109
463,517.0342466,264.6712329,858.0239726,514.3732877,484.0684932,1425.839041,531.5856164,959.9006849,446.3630137
464,527.510274,274.2089041,856.0239726,531.5856164,475.4212329,1431.482877,527.1815068,944.9794521,447.5582192
465,513.862543,247.7628866,849.1958763,542.137457,465.443299,1417.979381,513.2817869,936.4810997,451.5085911
466,474.5532646,225.3264605,852.532646,530.1030928,462.8591065,1410.776632,504.8900344,925.5463918,451.3058419
467,450.7560137,214.1890034,869.0206186,514.4364261,464.4295533,1402.037801,501.0378007,904.3436426,440.0996564
468,455.3551724,206.4655172,866.4862069,508.6241379,464.8793103,1399.631034,491.0655172,886.837931,426.9827586
469,487.3827586,202.562069,858.8896552,511.4241379,457.9517241,1396.093103,480.5068966,883.1931034,431.3931034
470,505.733564,203.0692042,881.1453287,496.5397924,453.4913495,1417.404844,472.7543253,873.0069204,436.5259516
471,511.0138408,194.6747405,905.6470588,487.0657439,453.7024221,1470.67128,470.1487889,860.8754325,434.5294118
472,480.7854671,188.3771626,910.9134948,506.7854671,450.5709343,1493.076125,473.1591696,847.1868512,433.1937716
473,444.8615917,180.2941176,905.0726644,540.0346021,445.9723183,1482.906574,467.2941176,840.9031142,428.5397924
474,432.4390244,176.0243902,902.2648084,566.4703833,451.3170732,1485.076655,460.6759582,846.0836237,422.5679443
475,467.1114983,178.3170732,902.8710801,579.9512195,450.738676,1493.522648,453.1324042,849.912892,430.9825784
476,510.641115,177.7595819,930.3275261,572.3135889,442.7421603,1493.996516,452.0209059,852.6236934,430.2264808
477,506.3310105,169.8222997,939.8501742,553.5993031,441.1881533,1502.432056,441.1777003,852.5574913,418.5296167
478,465.4738676,167.728223,929.0348432,537.8675958,448.6271777,1531.344948,439.7038328,862.6864111,408.9233449
479,456.3916084,182.4020979,917.451049,535.965035,451.8286713,1583.255245,442.7762238,891.4020979,405.527972
480,475.3181818,184.6993007,904.5769231,541.5979021,451.5769231,1618.367133,434.1818182,886.8846154,407.4020979
481,452.7272727,180.0559441,903.9440559,531.4475524,449.4055944,1634.786713,427.8216783,881.8041958,406.0244755
482,466.3741259,180.958042,903.6048951,501.1363636,456.7062937,1626.870629,425.4895105,873,404.3461538
483,501.2832168,193.2272727,912.4755245,474.8881119,469.8216783,1611.321678,423.1608392,863.5629371,396.6153846
484,537.6620209,209.9860627,916.71777,451.5226481,481.0696864,1595.756098,413.0383275,851.71777,391.6550523
485,573.0979021,213.0734266,916.7307692,443.9545455,480.451049,1610.583916,415.3006993,856.0839161,395.3881119
486,595.6573427,192.4440559,910.5874126,457.3461538,466.8181818,1625.594406,409.7132867,848.5769231,401.2132867
487,577.5263158,176.9263158,894.1157895,462.9052632,453.5508772,1641.087719,407.2070175,837.6912281,405.3157895
488,527.7684211,164.6666667,862.6666667,450.0105263,455.5859649,1654.136842,408.6561404,846.7473684,390.7017544
489,476.943662,153.7992958,840.3978873,436.7007042,467.778169,1671.454225,410.7007042,864.4260563,381.4366197
490,495.443662,151.4753521,831.9260563,431.0669014,477.5528169,1681.75,407,859.8661972,384.3415493
491,537.2464789,158.75,842.2711268,429.834507,481.943662,1677.232394,403.1478873,853.9542254,388.0774648
492,522.8556338,161.7359155,854.4753521,428.3485915,489.1338028,1654.253521,400.7464789,851.2922535,391.1760563
493,499.7816901,159.2957746,871.4964789,442.5880282,496.0774648,1622.253521,397.6302817,840.1584507,395.8943662
494,544.6901408,150.6795775,896.471831,458.4190141,492.9542254,1611.334507,389.9542254,827.4894366,396.3943662
495,634.4401408,150.3239437,915.1549296,460.5352113,492.334507,1606.528169,386.1971831,830.1725352,384.665493
496,663.2862191,152.0388693,916.1413428,442.7491166,510.3745583,1608.424028,385.8303887,840.8869258,379.3392226
497,620.0812721,150.3392226,901.565371,428.4558304,527.0918728,1633.363958,380.8374558,849.2438163,374.0176678
498,553.2014134,146.5618375,899.6572438,426.3886926,538.565371,1679.413428,377.04947,848.7067138,370.1660777
499,547.4522968,145.1590106,912.6749117,427.7031802,558.1908127,1715.745583,377.6749117,849.6925795,369.2014134
500,538.1060071,148.254417,928.819788,427.1342756,580.9540636,1737.858657,374.3003534,857.9823322,368.540636
501,527.5088339,150.8621908,934.8409894,423.5618375,604.3992933,1757.349823,370.8727915,863.8657244,365.6077739
502,506.1060071,150.9081272,925.5689046,414.4522968,615.5830389,1767.908127,370.180212,861.3674912,363.9929329
503,496.3180212,148.1519435,926.8127208,409.6219081,616.9823322,1768.954064,370.3144876,870.7667845,364.7173145
504,517.2756184,138.5088339,936.8056537,410.6784452,622.6289753,1758.826855,367.3427562,873.9787986,365.1590106
505,553.2907801,137,940.0531915,422.8085106,629.3758865,1751.882979,369.7943262,860.0780142,365.2021277
506,603.7234043,134.9503546,934.787234,444.822695,633.8758865,1770.333333,367.1276596,863.6666667,364.0851064
507,650.4255319,141.5248227,932.4787234,470.4007092,644.641844,1809.411348,361.751773,868.7021277,376
508,636.3074205,153.0141343,920.0212014,481.9646643,647.9787986,1833.749117,356.3250883,862.2084806,373.1837456
