Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
30,281.45108695652175,303.0769230769231,277.0839160839161,449.034965,182.11971830985917,215.55944055944056,212.09859154929578,801.0979020979021,743.1328671328671
31,279.7903225806452,310.62068965517244,287.24827586206897,472.92413793103447,185.54166666666666,220.02777777777777,216.15172413793104,836.9448275862069,739.4068965517241
32,273.7754010695187,309.3783783783784,281.22972972972974,481.5302013422819,184.46621621621622,217.03378378378378,215.39864864864865,822.6912751677852,725.7046979865772
33,273.5291005291005,304.2251655629139,278.2913907284768,490.6821192,187.95364238410596,216.94039735099338,216.66887417218544,792.9403973509934,704.205298
34,270.6649214659686,302.18954248366015,277.2352941176471,484.5947712418301,188.7450980392157,205.33333333333334,220.2810458,780.9803921568628,695.7712418300654
35,265.7886597938144,308.30967741935484,271.8322580645161,476.73548387096776,187.89032258064515,199.00645161290322,224.47096774193548,792.2774193548387,731.3225806451613
36,265.4278606965174,309.9936305732484,266.03821656050957,460.5031847133758,186.77707006369425,201.63057324840764,222.47770700636943,765.6496815286624,741.1146496815287
37,270.28155339805824,308.59627329192546,261.85714285714283,443.0124223602484,186.95652173913044,207.4472049689441,218.62111801242236,728.1863354037267,725.0310559006211
38,273.09952606635073,304.81595092024537,267.63803680981596,433.60736196319016,191.07361963190183,214.19631901840492,219.19018404907976,735.3865030674847,722.6073619631902
39,291.1121495327103,303.68674698795184,269.49397590361446,422.3072289156627,192.2289156626506,216.85542168674698,220.0421686746988,758.3855421686746,729.6927710843373
40,301.5917431,302.6666666666667,268.2261904761905,419.4642857142857,190.11309523809524,218.89285714285714,223.50595238095238,763.1607142857143,739.6428571428571
41,322.46666666666664,299.88235294117646,269.4647058823529,426.4529411764706,186.43529411764706,217.74117647058824,226.08823529411765,730.4176470588235,739.7764705882353
42,327.6523605150215,300.49418604651163,276.6162790697674,414.3953488372093,185.02906976744185,214.36046511627907,228.11046511627907,660.8662790697674,744.4651162790698
43,313.48936170212767,295.5542857142857,278.4342857142857,380.45714285714286,183.52,212.59428571428572,226.58285714285714,589.4742857142858,742.4514285714286
44,300.3544303797468,298.35593220338984,269.84180790960454,351.50847457627117,183.37853107344634,211.27683615819208,223.78531073446328,544.6723163841808,740.5932203389831
45,299.54430379746833,302.43333333333334,265.4,349.1,182.58333333333334,208.1888888888889,218.7111111111111,527.6833333333333,734.3444444444444
46,297.06808510638297,310.50276243093924,271.58011049723757,366.58011049723757,184.88950276243094,207.60773480662982,219.0110497237569,552.2099447513813,736.8563535911602
47,293.52991452991455,304.57608695652175,276.82608695652175,367.4728260869565,184.22282608695653,203.7336956521739,218.19021739130434,542.3695652173913,732.7173913043479
48,293.89224137931035,303.0860215053763,274.3494623655914,355,184.4247311827957,201.67741935483872,221.3548387096774,522.9301075268817,745.2956989247311
49,284.9741379310345,306.14438502673795,266.9037433,339.7433155080214,185.91978609625667,202.3957219251337,223.45989304812835,516.1871658,752.0588235294117
50,279.0686695,302.3121693121693,268.33862433862436,334.86772486772486,188.6931216931217,202.74603174603175,223.1851851851852,508.33862433862436,757.6507936507936
51,284.38528138528136,305.1308901,265.35602094240835,333.3717277486911,190.80104712041884,203.87958115183247,223.38219895287958,502.67015706806285,769.1570680628272
52,296.64224137931035,301.55670103092785,257.62886597938143,322.5154639175258,189.9742268041237,204.53608247422682,228.08247422680412,506.0618556701031,785.7164948453608
53,311.12875536480686,296.8905472636816,247.4278606965174,310.1393034825871,188.975,202.68,229.7462686567164,502.97512437810946,792.2238806
54,317.42489270386267,299.7524272,248.52912621359224,314.4466019417476,186.94174757281553,198.35436893203882,229.7378640776699,500.2475728,797.8155339805825
55,320.42241379310343,298.22748815165875,261.1706161137441,309.0331753554502,185.39810426540285,197.20853080568722,225.38388625592418,493.7867298578199,785.5592417061612
56,326.85775862068965,299.8878504672897,274.4766355140187,311.6214953271028,190.31308411214954,201.28971962616822,222.53271028037383,494.41121495327104,772.6214953271028
57,318.6896551724138,299.4036697247706,273.5642201834862,309.73853211009174,196.94495412844037,201.27522935779817,220.2981651376147,498.9082569,768.9495412844037
58,304.27272727272725,305.80444444444447,272.73333333333335,302.28,199.74666666666667,196.54222222222222,220.2711111111111,473.8222222222222,767.5466666666666
59,310.2294372294372,299.07296137339057,271.2746781,293.58369098712444,199.60944206008583,193.4978540772532,220.1587982832618,435.87982832618025,766.7467811158798
60,318.73160173160176,299.4723404255319,267.45106382978724,288.8936170212766,202.0212765957447,199.82978723404256,224.03404255319148,424.6723404255319,771.7744680851064
61,316.2801724137931,295.3375527,262.9194915254237,284.42616033755274,206.72033898305085,201.3644068,227.45991561181435,423.44725738396625,760.8312236
62,311.7012987012987,296.65822784810126,261.70338983050846,285.57383966244726,211.77966101694915,201.32203389830508,228.13080168776372,422.9198312236287,757.2616033755274
63,320.8874458874459,296.8723404255319,263.1489361702128,294.84255319148934,213.06382978723406,199.8808510638298,228.66382978723405,414.55744680851063,766.2085106382979
64,313.6913043478261,298.3205128205128,262.20940170940173,301.9230769230769,213.44871794871796,201.9059829059829,229.72649572649573,394.54273504273505,778.8076923076923
65,305.1703056768559,299.8836206896552,258.4396551724138,295.96120689655174,214.4094827586207,207.42241379310346,232.38793103448276,380.5948275862069,789.1422413793103
66,302.7423580786026,308.0948275862069,259.51293103448273,294.9353448275862,215.71120689655172,210.51293103448276,233.46120689655172,370.45258620689657,765.1982759
67,319.0219298245614,302.6566524,272.81974248927037,299.3733905579399,218.62660944206007,214.96995708154506,234.42060085836908,361.79399141630904,742.1545064377682
68,336.7719298245614,303.27705627705626,274.86147186147184,292.9220779220779,224.4025974025974,223.03030303030303,242.12554112554113,357.23376623376623,756.9307359
69,337.6842105263158,301.45258620689657,264.8448275862069,274.8103448275862,231.61637931034483,221.20258620689654,245,356.23706896551727,762.0905172413793
70,335.7368421052632,299.3047210300429,263.7424892703863,270.84120171673817,238.72532188841203,216.0686695,241.56223175965664,356.3476394849785,765.8068669527897
71,327.9026548672566,299.77682403433477,266.27896995708153,274.5450643776824,239.26180257510728,209.72532188841203,238.16738197424894,354.6137339055794,761.2489270386266
72,310.8185840707965,307.23275862068965,270.76724137931035,277.92672413793105,238.05172413793105,203.89224137931035,237.80603448275863,356.57758620689657,754.5818965517242
73,295.96,309.29741379310343,272.5646551724138,276.00431034482756,238.4051724137931,202.17672413793105,233.14655172413794,357.3448275862069,762.6982759
74,296.0982142857143,308.12068965517244,270.0991379310345,273.3965517241379,237.8793103448276,204.9051724137931,228.41379310344828,350.82327586206895,780.5818965517242
75,299.5973451327434,307.5108225108225,265.7359307359307,272.5021645021645,241.35497835497836,206.7099567099567,225.3160173160173,335.5800865800866,785.7099567099567
76,311.81333333333333,306.1861471861472,267.24675324675326,269.6623376623377,247.57142857142858,207.67099567099567,223.12554112554113,319.1038961038961,771.5584415584416
77,300.58666666666664,307.97402597402595,273.8874458874459,269.6190476190476,256.8528138528139,211.64069264069263,224.27272727272728,311.987013,775.952381
78,284.8666666666667,304.8663793103448,274.2715517241379,272.8103448275862,263.32327586206895,211.64224137931035,225.8793103448276,310.5344827586207,764.8491379310345
79,277.08035714285717,307.68831168831167,273.8095238095238,279.06493506493507,272.5064935064935,212.36363636363637,226.4069264069264,305.46753246753246,746.7099567099567
80,279.82959641255604,312.17316017316017,266.8138528138528,282.4848484848485,280.79653679653677,214.56277056277057,225.8138528138528,291.7099567099567,743.2857142857143
81,286.0135135135135,313.5130434782609,264.5695652173913,282.2,285.1391304347826,219.45652173913044,227.22608695652173,288.05652173913046,751.0782608695653
82,291.65,311.26200873362444,268.10480349344977,282.29257641921396,288.1528384279476,226.51965065502182,229.38427947598254,296.0087336244541,752.9956331877729
83,289.6363636363636,309.50218340611355,270.0829694323144,278.86899563318775,288.66812227074234,232.4410480349345,231.74235807860262,297.32751091703057,734.8689956331878
84,289.68636363636364,306.6578947368421,274.9429824561403,269.28508771929825,295.1578947368421,237.4517543859649,238.1184210526316,289.70175438596493,734.4122807017544
85,293.4840182648402,306.7236842105263,278.1403509,262.92105263157896,302.62719298245617,235.12280701754386,238.40350877192984,276.32751091703057,733.3640350877193
86,305.95433789954336,306.5131578947368,285.7631578947368,269.7061403508772,308.6535087719298,233.72368421052633,236.87719298245614,268.5219298245614,717.1491228070175
87,327.0046296296296,303.86842105263156,289.6359649122807,277.5175438596491,308.10526315789474,235.08771929824562,234.66228070175438,263.93859649122805,691.9912280701755
88,339.02777777777777,308.7212389380531,296.54424778761063,284.6637168141593,307.74778761061947,241.27433628318585,237.93362831858408,267.65486725663715,697.5486725663717
89,325.09722222222223,307.89823008849555,300.3893805309734,284.43362831858406,300.7212389380531,243.00884955752213,240.89823008849558,261.1991150442478,701.7300884955753
90,336.4859813084112,304.0311111111111,295.59555555555556,283.12,293.72,249.84,242.67555555555555,253.32888888888888,720.6666666666666
91,333.02803738317755,305.7455357142857,285.66964285714283,276.02232142857144,287,264.67857142857144,243.28125,248.52232142857142,752.4866071428571
92,342.14622641509436,300.6106194690266,275.9778761061947,262.8805309734513,279.83185840707966,273.2079646017699,244.6769911504425,242.02654867256638,760.3230088495575
93,333.7323943661972,292.5511111111111,271.67555555555555,258.87555555555554,272.32,268.3377777777778,248.13777777777779,236.5377777777778,738.4355555555555
94,317.7952380952381,293.5911111111111,269.7688888888889,262.1822222222222,269.53333333333336,259.53333333333336,245.90666666666667,232.34070796460176,693.9203539823009
95,315.34134615384613,299.11555555555555,266.90222222222224,269.1911111111111,270.8222222222222,256.6666666666667,239.89777777777778,230.00444444444443,658.36
96,329.93689320388347,299.17857142857144,273.89732142857144,264.2455357142857,271.45535714285717,259.89285714285717,236.71428571428572,222.16071428571428,643.0714285714286
97,346.38916256157637,298.39910313901345,283.3497757847534,255.4573991,272.80717488789236,262.1659192825112,234.9372197309417,215.4170403587444,636.3183856502242
98,336.09183673469386,298.8018018018018,285.35585585585585,250.06756756756758,274.34234234234236,262.93693693693695,235.68018018018017,213.97747747747746,632.4504504504505
99,311.0744680851064,307.0181818181818,282.71363636363634,249.8181818181818,273.6181818181818,267.7,240.3181818181818,217.45,639.4272727272727
100,304.06417112299465,314.5772727272727,271.9727272727273,250.48181818181817,267.6090909090909,271.74545454545455,243.29545454545453,215.8590909090909,647.8772727272727
101,305.3048128342246,318.05,273.75454545454545,248.55,262.56363636363636,275.3272727272727,246.38181818181818,211.15454545454546,653.3863636363636
102,297.6559139784946,320.28767123287673,283.6621005,250.50228310502283,262.0273973,281.7990867579909,246.99543378995435,207.74429223744292,646.1141552511416
103,311.0864864864865,315.16438356164383,292.94520547945206,253.1415525114155,262.3744292237443,286.5433789954338,245.3744292237443,205.1415525114155,638.8538812785388
104,328.92972972972973,315.1666666666667,299.10185185185185,261.837963,267.3333333333333,291.50925925925924,251.62037037037038,206.83333333333334,651.7962962962963
105,327.0652173913044,317.43518518518516,292.9259259259259,259.1574074074074,276.8009259259259,291.97222222222223,254.77314814814815,208.5601851851852,650.1435185185185
106,318.20652173913044,310.2638888888889,282.2083333333333,253.84259259259258,280.31944444444446,283.9490740740741,253.09259259259258,206.46296296296296,635.7916666666666
107,336.67934782608694,313.0841121495327,282.0327102803738,250.61682242990653,275.35981308411215,280.36915887850466,253.59345794392524,203.4626168224299,613.3411214953271
108,353.0326086956522,313.63084112149534,283.6261682242991,250.34579439252337,267.6869158878505,280.85981308411215,254.7336448598131,201.07476635514018,589.8738318
109,362.81720430107526,316.1886792,283.27358490566036,249.66981132075472,261.12735849056605,282.6933962264151,259.7122641509434,207.22169811320754,583.0283018867924
110,394.2043010752688,315.7511737089202,285.15023474178406,246.1455399061033,253.1455399061033,281.2863849765258,257.6713615023474,208.85915492957747,575.4882629107981
111,422.40106951871655,314.6047619047619,288.9952380952381,246.26190476190476,250.2952380952381,276.70952380952383,252.83333333333334,204.42380952380952,581.2428571428571
112,436.8663101604278,315.28846153846155,288.03365384615387,246.62980769230768,248.9903846153846,277.97115384615387,251.01442307692307,200.6153846153846,586.4038461538462
113,422.2620320855615,311.1407766990291,282.44174757281553,249.3737864,249.16990291262135,284.86893203883494,251.80582524271844,197.42233009708738,583.6990291262136
114,439.5132275132275,307.42364532019707,281.0344827586207,248.4729064039409,247.50738916256157,291.86699507389164,248.82758620689654,197.58620689655172,588.5517241
115,493.5473684210526,297.0051020408163,281.9387755102041,242.85204081632654,236.90816326530611,292.6683673469388,240.76020408163265,197.22448979591837,590.9642857142857
116,512.3979057591623,301.48936170212767,295.4255319148936,246.94148936170214,241.23936170212767,311.81382978723406,244.37765957446808,199.93085106382978,597.9734042553191
117,492.2552083333333,301.9144385026738,302.05882352941177,248.79679144385025,250.75935828877004,312.0534759358289,246.1657754010695,198.71122994652407,575.2834225
118,486.40932642487047,303.03208556149735,310.96256684491976,249.4866310160428,259.45454545454544,315.2245989304813,247.6577540106952,203.11229946524065,572.1336898395722
119,464.09326424870466,301.5430107526882,312.0430107526882,243.84408602150538,263.7526882,330.02150537634407,249.70430107526883,204.51612903225808,558.483871
120,417.0670103092784,304.38378378378377,300.3783783783784,241.51351351351352,264.9945945945946,332.05405405405406,251.17837837837837,206.25945945945946,533.1297297297298
121,437.9846153846154,304.8054054054054,291.58378378378376,242.1081081081081,265.1135135135135,331.64864864864865,250.25405405405405,205.01081081081082,518.6756756756756
122,447.5846153846154,303.48369565217394,297.91847826086956,242.1195652173913,270.92934782608694,339.8532608695652,254.03804347826087,204.41847826086956,513.5923913043479
123,430.53846153846155,317.32608695652175,313.6521739130435,242.65217391304347,277.6358695652174,351.9347826086956,256.23369565217394,204.95652173913044,521.5489130434783
124,400.7653061,334.6141304347826,327.23369565217394,240.28804347826087,279.9945652173913,360.44565217391306,257.5217391304348,207.69565217391303,539.0054347826087
125,399.1363636363636,321.7826086956522,331.8967391304348,238.42391304347825,285.6576086956522,368.9021739130435,261.1141304347826,206.1141304347826,547.6195652173913
126,454.5527638190955,314.6720430107527,325.48924731182797,236.78494623655914,295.2795698924731,373.2473118,263.4247311827957,199.69354838709677,529.7096774193549
127,528.075,328.0483870967742,319.9623655913978,236.83870967741936,304.4731182795699,385.3817204301075,267.64516129032256,198.39247311827958,512.1182795698925
128,533.85,338.40106951871655,329.80213903743316,235.48128342245988,309.0481283,398.37433155080214,276.75935828877004,199.54010695187165,506.5401069518717
129,513.36,363.4598930481283,343.3529411764706,238.64705882352942,310.81283422459893,407.4866310160428,289.7700534759358,201.12299465240642,499.7914438502674
130,494.355,365.55080213903744,351.89304812834223,241.80748663101605,312.6470588235294,409.85561497326205,299.1818181818182,200.97860962566844,490.5187165775401
131,480.55223880597015,350.51851851851853,353.8783068783069,243.64021164021165,318.48148148148147,413.58730158730157,302.5978835978836,201.17989417989418,479.67724867724866
132,475.7142857142857,347.0578947368421,357.88947368421054,246.60526315789474,330.35263157894735,430.61052631578946,298.8263157894737,201.53157894736842,468.82105263157894
133,453.9359606,351.8219895287958,367.81675392670155,248.53403141361255,348.565445,446.34031413612564,296.29842931937173,199.9633507853403,471.8691099
134,453.6237623762376,360.4270833333333,377.9791666666667,246.79166666666666,363.515625,443.9322916666667,302.390625,199.953125,474.8854166666667
135,482.95073891625617,362.99481865284974,391.1865284974093,245.12953367875647,365.2020725388601,441.37823834196894,319.0518134715026,202.13989637305698,473.95854922279796
136,488.6157635,343.67875647668393,411.24870466321244,244.59585492227978,364.46632124352334,445.79274611398966,326.94300518134713,203.00518134715026,479.34715025906735
137,501.0640394,333.87113402061857,419.72680412371136,242.35051546391753,367.6958762886598,448.88659793814435,323.5360824742268,202.20103092783506,475.95360824742266
138,510.9852941176471,338.51794871794874,421.3076923076923,238.04615384615386,378.83589743589744,458.5487179487179,324.2717948717949,201.65128205128204,470.7435897435897
139,522.1764705882352,336.84615384615387,418.35897435897436,239.36923076923077,393.4102564102564,475.9384615384615,333.81538461538463,203.56923076923076,470.2358974358974
140,532.3725490196078,350.10769230769233,407.9846153846154,241.31794871794872,404.42051282051284,492.42051282051284,346.85128205128206,203.69230769230768,466.05128205128204
141,519.9951456,382.8469387755102,401.1479591836735,242.42857142857142,407.1173469387755,502.58673469387753,356.7704081632653,200.18367346938774,461.65816326530614
142,528.9121951219512,411.64141414141415,404.5959595959596,236.2929292929293,402.0151515151515,504.0353535353535,358.3939393939394,199.17676767676767,462.3787878787879
143,523.6553398058253,422.0100502512563,406.48743718592965,234.52763819095478,397.1457286432161,498.4221105527638,356.84422110552765,202.45226130653268,460.36683417085425
144,508.38048780487804,423.175,392.28,235.69,395.82,498.725,361.1,205.145,454.3
145,492.43203883495147,412.68,395.695,239.095,402.73,515.77,377.535,207.9,453.105
146,453.9609756097561,420.305,411.88,240.775,408.74,523.875,394.715,209.07,454.58
147,426.15942028985506,419.03,424.21,244.385,411.195,531.005,406.86,208.615,461.08
148,407.19806763285027,409.5422885572139,423.4676616915423,245.20398009950247,405.8258706467662,526.2835820895523,406.7512437810945,207.681592,473.4278606965174
149,403.2173913043478,405.0738916256158,430.58620689655174,241.47783251231527,402.0689655172414,531.4679802955665,403.2068965517241,207.7487684729064,477.0197044334975
150,403.31067961165047,400.6600985221675,443.5024630541872,241.56650246305418,399.4334975369458,546.1280788,411.29064039408865,207.38916256157634,473.0394088669951
151,384.88349514563106,397.66336633663366,445.68811881188117,241.5742574257426,400.2029702970297,540.2524752475248,422.48514851485146,205.88118811881188,467.7920792079208
152,369.40776699029124,406.8472906403941,435.7586206896552,238.01970443349754,403.9655172413793,522.0837438423646,420.41379310344826,207.26600985221674,459.92118226600985
153,363.3349514563107,413.0837438423645,436.4926108374384,241.05418719211823,413.09852216748766,524.6256157635468,413.2857142857143,213.03940886699507,462.2857142857143
154,357.1747572815534,416.32512315270935,439.04926108374383,240.70443349753694,424.0049261083744,525.1527093596059,408.0935960591133,217.76847290640393,464.13300492610836
155,359.0242718446602,406.3480392156863,438.95588235294116,240.49019607843138,432.8627450980392,514.4901960784314,411.72549019607845,217,459.1666666666667
156,369.13106796116506,402.12254901960785,444.6519607843137,243.34313725490196,442.53921568627453,516.2009803921569,435.7843137254902,212.9313725490196,455.4901960784314
157,381.6116504854369,413.3872549019608,460.6421568627451,245.2058823529412,449.42926829268293,529.2292683,455.5,213.73529411764707,451.61951219512196
158,414.0339805825243,436.13106796116506,465.57560975609755,241.71844660194174,445.7135922330097,542.3592233009708,459.8398058252427,215.16504854368932,451.70873786407765
159,438.41062801932367,449.18048780487806,466.9170731707317,239.9219512195122,434.7170731707317,546.1170731707317,471.01951219512193,212.9268292682927,454.33170731707315
160,465.59223300970876,456.29611650485435,466.8980582524272,240.84466019417476,422.29126213592235,547.6262135922331,481.18446601941747,208.11165048543688,445.4466019417476
161,506.75728155339806,448.11219512195123,464.9707317073171,242.01951219512196,425.6585365853659,563.4439024390244,500.18048780487806,210.01951219512196,456.7268292682927
162,536.9323671497584,432.04368932038835,457.5242718446602,240.33495145631068,432.3203883495146,562.3640776699029,508.99029126213594,211.78155339805826,475.2524272
163,561.5748792270531,449.8243902439024,456.96585365853656,241.50731707317073,446.3219512195122,576.4634146341464,518.6439024390244,214.37073170731708,482.1463414634146
164,556.1875,477.22222222222223,456.1835748792271,239.04830917874395,450.7487922705314,593.6425120772947,520.9758454,206.03864734299518,468.7391304347826
165,501.3076923076923,465.6376811594203,453.7632850241546,238.2753623188406,451.2657004830918,604.1256038647343,528.4589371980676,202.71497584541063,463.28985507246375
166,479.67788461538464,440.47342995169083,454.3333333333333,237.32367149758454,448.42512077294685,603.0628019323672,532.6038647342995,203.6231884057971,467.3864734299517
167,474.4190476190476,414.3252427184466,471.40776699029124,241.2233009708738,448.88349514563106,605.8009708737864,531.5,207.12135922330097,478.78155339805824
168,469.8086124401914,398.1213592,472.9854368932039,242.48543689320388,446.56310679611653,620.5728155339806,523.6019417475728,207.89805825242718,480.3932038834951
169,444.3636363636364,388.81067961165047,462.5873786407767,239.33009708737865,452.00485436893206,651.6310679611651,522.4660194174758,210.18446601941747,482.49514563106794
170,406.8,396.8543689320388,459.6407766990291,236.97087378640776,462.29611650485435,678.5388349514564,535.2184466019418,214.8106796116505,481.8737864
171,404.2142857142857,414.78155339805824,479.7669902912621,237.2621359223301,463.5533980582524,690.9660194174758,549.2184466019418,216.98058252427185,476.6747572815534
172,432.73933649289097,454.4271844660194,493.97087378640776,237.26699029126215,456.8932038834951,693.6116504854369,559.0922330097087,217.5728155339806,479.63106796116506
173,427.4622641509434,478.18446601941747,493.2390243902439,238.05825242718447,447.9514563106796,697.8495145631068,559.6796116504854,218.50485436893203,493.40291262135923
174,418.66350710900474,485.3252427184466,491.05825242718447,241.20388349514562,440.00485436893206,701.8300970873786,563.5339805825242,213.96116504854368,506.86407766990294
175,434.1132075471698,478.0873786407767,501.06310679611653,243.53398058252426,436.93689320388347,704.1893203883495,578.9466019417475,208.53883495145632,514.1019417475728
176,467.7298578199052,464.3961352657005,509.94202898550725,242.29951690821255,433.6135265700483,691.0966184,592.4879227,208.45410628019323,509.64251207729467
177,482.1698113207547,484.4271844660194,519.5388349514564,244.8495145631068,441.36407766990294,692.7524272,605.7961165048544,210.02912621359224,495.79126213592235
178,495.61682242990656,484.5485436893204,523.8300970873786,247.25728155339806,446.56796116504853,727.4563106796116,609.2961165048544,208.96601941747574,477.56796116504853
179,500.6405529953917,517.4444444444445,543.0048309178744,244.52173913043478,445.8888888888889,764.5507246376811,611.3043478,208.82125603864733,466.0338164251208
180,507.50228310502285,552.4154589371981,578.3816425120773,242.93236714975845,433.20772946859904,767.6908212560387,631.9130434782609,212.7536231884058,464.4009661835749
181,501.7351598173516,514.7451923076923,592.2932692307693,242.65865384615384,420.2644230769231,773.5769230769231,647.1346153846154,212.25,468.90865384615387
182,503.841629,492.3605769230769,589.7246376811594,248.3671497584541,420.625,777.4326923076923,664.9326923076923,210.12980769230768,476.50961538461536
183,514.7104072,500.10096153846155,582.0865384615385,249.96153846153845,425.4807692307692,778.3173076923077,680.7163461538462,211.33173076923077,478.8942307692308
184,516.1076233183857,476.34285714285716,579.3,244.0095238095238,427.84285714285716,765.5857142857143,684.9714285714285,211.91904761904763,462.1380952380952
185,486.6322869955157,480.5119617,578.0095693779904,242.21052631578948,430.02392344497605,766.1722488038278,682.3827751196172,213.60765550239233,453.02392344497605
186,455.49333333333334,504.1291866028708,570.9617224880383,243.20574162679426,421.60765550239233,768.6076555023924,679.9138755980862,211.2200956937799,454.01913875598086
187,428.2920353982301,506.6904761904762,581.6190476190476,244.15714285714284,409.45238095238096,769.3190476190476,696.1238095238095,208.21904761904761,455.4952380952381
188,404.04366812227073,505.17619047619047,586.0904761904762,242.9857142857143,404.6714285714286,758.3761904761905,718.8047619047619,209.26666666666668,449.66190476190474
189,429.6217391304348,477.6556603773585,575.4644549763033,243.02843601895734,392.6367924528302,736.1320754716982,718.2924528301887,212.72511848341233,437.8160377358491
190,458.5991379310345,472.29716981132077,569.8490566037735,240.56132075471697,380.8490566037736,723.5613208,717.0377358490566,218.3254716981132,447.4198113207547
191,463.2145922746781,488.86729857819904,578.6208530805687,239.36966824644549,375.97156398104266,710.3981042654028,718.5734597156398,221.11848341232226,460.09004739336496
192,467.5560344827586,498.4292452830189,584.0188679245283,237.9056603773585,375.91509433962267,684.2452830188679,715.0235849056604,217.06132075471697,459.04245283018867
193,468.58620689655174,530.7298578199052,588.5497630331754,242.35071090047393,385.01421800947867,684.2796208530806,718.0189573459716,214.69668246445497,462.18009478672985
194,448.96153846153845,588.6415094339623,579.5283018867924,242.31132075471697,385.20754716981133,696.0047169811321,726.5990566037735,215.53773584905662,461.85377358490564
