Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
27,265.8108108,498.772973,246.1243243,518.4918919,126.2,420.1135135,426.4972973,122.4162162,192.4432432,226.572973
28,258.6108108,462.8216216,241.5189189,513.9405405,128.8918919,427.6162162,419.8054054,124.3567568,192.8594595,232.3621622
29,250.7795699,430.8709677,232.7473118,505.0268817,129.1989247,436.3548387,414.6075269,125.6344086,191.6344086,232.8010753
30,244.3529412,421.0802139,226.5935829,503.0481283,129.7860963,440.2459893,416.6631016,126.8770053,191.5347594,231.9197861
31,242.9251337,415.4491979,222.6524064,508.2245989,131.1871658,446.6470588,424.171123,128.2941176,193.9625668,232.4759358
32,233.893617,384.1010638,215.4095745,507.8191489,131.7925532,446.9521277,427.9680851,129.2553191,195.1648936,231.6702128
33,217.7354497,355.8677249,209.2486772,509.4021164,133.1481481,440.7724868,434.2222222,131.9259259,195.5978836,232.1216931
34,197.8518519,348.7354497,206.5026455,509.978836,135.0582011,430.4656085,439.8994709,134.5238095,195.8306878,231.3492063
35,176.6963351,338.8795812,205.6230366,504.0837696,135.1570681,432.3350785,439.1099476,135.1151832,195.4816754,229.0837696
36,159.6894737,321.1842105,207.4210526,503.6,135.9210526,460.9368421,441.9263158,136.6736842,197.6578947,231.7421053
37,145.2222222,290.1481481,204.5502646,493.3439153,134.9100529,490.3386243,437.4074074,135.8412698,197.3227513,233.1798942
38,138.5263158,261.3578947,197.6315789,479.7842105,135.4894737,500.6947368,425.1421053,134.1421053,196.4842105,230.2210526
39,138.5315789,258.2789474,190.1263158,477.0210526,136.6263158,488.2,412.3315789,131.0578947,197.6421053,225.1210526
40,136.6825397,268.2010582,185.7037037,476.8412698,137.8624339,473.0687831,401.7195767,126.2910053,200.4179894,222.5291005
41,135.1368421,276.5315789,180.0736842,467.1684211,138.9210526,457.9315789,388.9789474,119.8052632,201.6473684,222.4105263
42,133.4736842,271.3473684,176.4578947,460.5789474,139.7578947,452.4473684,384.0210526,116.2473684,203.9789474,227.9
43,128.5210526,246.5368421,173.9789474,454.2631579,137.3736842,455.6105263,382.3526316,113.8631579,203.8263158,232.2789474
44,127.0157895,217.6631579,173.8263158,453.2105263,135.6263158,464.6105263,385.1789474,114.2210526,203.1315789,234.9368421
45,124.7631579,200.7263158,173.9631579,452.1894737,135.4368421,462.4421053,390.2105263,115.0947368,201.6052632,234.2789474
46,121.6084656,203,172.5502646,454.3227513,134.8941799,450.9312169,396.5925926,115.7619048,202.037037,231.6719577
47,119.2328042,205.2910053,169.8835979,453.4550265,132.7195767,438.8571429,399.6349206,116.989418,203.4074074,227.037037
48,117.287234,204.2234043,168.5585106,458.6117021,131.9680851,436.0638298,403.5265957,118.1329787,206.2074468,224.7446809
49,115.2446809,197.1968085,166.3776596,461.3989362,131.0212766,432.7180851,400.5478723,116.3670213,206.356383,222.3457447
50,115.0740741,183.968254,164.8306878,462.8888889,128.7777778,426.957672,392.2116402,113.7671958,206.7724868,220.6349206
51,116.8351064,170.9148936,165.5691489,473.4840426,127.2074468,419.4095745,387.5319149,113.0691489,211.1010638,223.9574468
52,116.7606383,160.1914894,163.1542553,480.9042553,125.4574468,405.5638298,383.2340426,111.787234,213.2180851,226.5265957
53,116.7340426,154.143617,161.0797872,486.9095745,125.2606383,393.9787234,382.8510638,110.2978723,214.9680851,228.1170213
54,117.1808511,150.2606383,160.7393617,490.4414894,126.0265957,388.8829787,389.3989362,110.5935829,219.6170213,226.643617
55,118.1390374,144.2566845,159.6898396,494.3636364,127.9839572,391.7860963,397.7379679,110.8663102,223.6737968,221.5721925
56,116.7860963,140.3796791,158,495.7967914,131.1016043,397.6524064,398.0962567,111.0695187,224.9411765,216.0106952
57,114.8342246,140.8074866,158.7593583,493.4759358,134.2459893,399.6096257,394.8609626,111.2780749,224.7807487,213
58,114.026738,141.8449198,159.8449198,484.5294118,136.368984,396.1604278,394.5454545,111.8930481,222.3048128,211.7326203
59,115.0478723,137.0425532,159.1648936,472.6223404,138.462766,396.3989362,396.8138298,112.5159574,215.606383,210.4095745
60,113.5638298,128.8723404,158.8085106,465.9680851,142.0691489,398.5638298,398.7659574,113.4255319,211.3829787,211.8297872
61,111.9893617,123.4946809,156.8138298,457.1702128,144.3404255,391.356383,389.8085106,112.1329787,205.4840426,209.6542553
62,112.7978723,122.0478723,156.8776596,458.1010638,149.1968085,386.0265957,382.3989362,110.9308511,202.8244681,207.5904255
63,111.6684492,121,157.4919786,463.2994652,152.3743316,378.8877005,379.973262,108.9946524,204.8235294,204.4491979
64,109.1604278,122.1016043,156.5989305,465.6096257,153.6256684,373.6470588,379.4545455,106.7486631,209.8770053,202.2566845
65,107.8823529,122.1016043,156.0213904,466.8128342,155.3101604,378.6631016,381.7860963,105.855615,213.5347594,201.5614973
66,106.0691489,119.7287234,154.1861702,457.2712766,154.3191489,382.1117021,384.606383,105.1223404,210.9414894,200.1010638
67,104.4787234,117.0797872,152.643617,440.7606383,154.9468085,381.5106383,389.2234043,106.0053191,208.1382979,202.3776596
68,103.5159574,115.037234,153.5531915,425.25,159.393617,382.9680851,393.7021277,108.8351064,207.6010638,205.5159574
69,103.5,111.3457447,154.4521277,404.6010638,165.3723404,381.2393617,386.1382979,110.2234043,203.5957447,205.3297872
70,103.3138298,109.5531915,155.3351064,386.6223404,171.8882979,370.787234,378.4734043,109.9787234,201.3670213,201.2340426
71,104.6648936,109.356383,157.643617,378.0265957,178.0638298,355.5,382.6755319,109.7712766,206.3776596,197.4255319
72,105.9468085,110.106383,157.8351064,371.5744681,180.6489362,338.6170213,383.8457447,109.0851064,213.3191489,195.0478723
73,107.6737968,111.7754011,157.8395722,369.2606383,184.9202128,330.540107,382.0106383,108.9839572,222.0695187,194.5080214
74,110.5,111.606383,157.1223404,372.9148936,195.3989362,329.9680851,386.106383,108.6223404,227.2287234,195.6329787
75,111.2804233,112.2751323,156.8783069,379.9047619,202.1005291,337.7407407,390.4867725,108.7301587,229.3227513,198.3915344
76,111.0846561,114.6137566,157.9153439,389.8994709,206.3068783,343.8412698,392.6507937,108.8571429,233.0899471,201.0582011
77,112.6137566,117.015873,160.0899471,400.4338624,212.4973545,342.1534392,397.1798942,109.5978836,235.984127,205.2275132
78,113.7195767,117.2751323,161.4603175,405,217.5820106,334.8201058,400.2169312,110.0529101,235.968254,210.3280423
79,114.5449735,116.7195767,161.1957672,401.8465608,221.005291,323.8730159,405.2962963,110.1851852,235.7513228,215.1904762
80,115.3105263,116.2157895,160.9631579,396.0789474,224.0473684,313.3105263,415.9526316,110.6263158,234.3210526,217.6894737
81,118.5473684,119.0526316,161.4473684,393.3526316,227.3631579,308.9631579,424.2578947,112.1368421,230.6947368,220.3842105
82,121.3736842,123,161.7578947,394.6473684,229.4421053,308.8157895,422.8894737,112.8157895,226.7947368,221.4263158
83,124.0314136,124.6439791,162.4973822,396.6335079,234.973822,317.7905759,425.9371728,113.9005236,227.8691099,223.0575916
84,126.3926702,124.973822,162.6282723,392.6858639,242.4502618,326.5445026,432.8219895,114.7853403,230.7591623,226.0209424
85,127.0364583,123.625,160.8697917,390.6927083,248.4010417,325.34375,433.5208333,113.890625,233.2135417,226.1458333
86,128.9479167,120.828125,162.4791667,401.7395833,254.421875,322.3229167,434.5729167,113.9270833,235.8697917,227.7083333
87,131.6614583,120.5729167,163.7135417,413.2291667,253.5572917,320.4270833,432.1145833,113.015625,234.9583333,230.0260417
88,133.6891192,120.5751295,162.2331606,417.5958549,249.8238342,322.9585492,429.1554404,111.4300518,231.7150259,233.0051813
89,134.3641026,121.3333333,162.2974359,422.5076923,249.7025641,325.2,430.6051282,110.8102564,230.7128205,236.9641026
90,134.0666667,121.4205128,162.825641,428.4,251.4153846,328.1179487,435.7435897,111.4717949,232.6051282,240.8512821
91,134.6479592,120.2755102,163.2091837,426.2908163,250.9336735,333.8010204,440.377551,112.3367347,234.6632653,241.3520408
92,134.459596,118.4191919,165.0555556,420.8030303,248.5606061,340.1060606,443.969697,113.520202,233.2979798,240.6515152
93,134.5076142,118.6903553,167.9086294,420.715736,247.4974619,347.8477157,447.3908629,115.213198,232.4162437,245.8375635
94,131.9447236,122.1809045,168.3115578,419.6281407,246.9949749,352.321608,447.4924623,115.8844221,230.8241206,251.3969849
95,131.005,128.245,169.305,417.93,252.255,361.29,447.36,116.725,231.86,255.615
96,130.798995,140.6432161,172.2261307,423.6030151,261.5477387,369.4874372,448.3517588,117.2211055,235.3819095,258.9497487
97,129.3631841,152.1641791,172.2935323,426.0049751,266.920398,362.9253731,446.9950249,116.6169154,237.278607,260.60199
98,127.6435644,154.4851485,172.0445545,424.049505,269.6287129,354.9455446,446.970297,115.7574257,240.0544554,262.8910891
99,126.8613861,150.4554455,173.2772277,416.1237624,274.9455446,352.0643564,446.3564356,114.960396,242.1237624,265.1435644
100,126.7881773,145.0985222,175.5566502,412.408867,288.1527094,357.1527094,447.0394089,114.3399015,241.9261084,267.1527094
101,126.546798,141.3842365,176.4334975,415.6551724,309.6108374,357.0640394,449.5320197,114.2758621,240.7044335,267.6157635
102,124.7339901,142.6650246,176.1970443,419.4384236,328.0197044,347.4778325,455.2315271,113.8128079,238.1428571,267.4876847
103,122.4660194,142.7572816,175.684466,427.2524272,332.8446602,341.2087379,462.6990291,113.2330097,234.5436893,266.907767
104,120.8647343,141.6618357,175.410628,434.7439614,331.8743961,339.1304348,471.1256039,113,231.0772947,265.4251208
105,121.131068,142.6796117,176.8446602,441.1504854,333.3883495,330.8495146,483.9951456,113.7281553,229.7524272,264.8398058
106,121.9519231,139.2788462,175.75,434.1490385,330.3461538,316.2884615,484.4951923,112.6634615,227.1298077,258.4663462
107,126.4688995,139.3557692,178.3173077,434.3684211,331.7403846,311.7596154,481.1244019,112.9134615,226.6634615,255.5528846
108,133.5748792,141.3913043,183.6521739,443.0821256,340.2270531,321.8502415,486.1884058,113.6086957,225.2125604,257.0966184
109,135.5240385,140.9182692,185.5961538,437.0240385,346.3701923,334.8990385,489.0240385,113.3413462,222.4086538,257.7740385
110,138.0526316,141.15311,185.4210526,430.722488,349.9282297,346.8899522,491.9282297,114.2631579,223.5119617,259.0095694
111,140.0956938,145.0909091,184.8851675,427.7177033,355.4066986,353.0574163,490.0526316,115.8516746,225.722488,261.2966507
112,141.1800948,156.7345972,182.4218009,421.2369668,352.3222749,351.6824645,482.3364929,116.028436,224.4170616,259.6398104
113,145.6244131,170.42723,182.1690141,422.7793427,346.1455399,353.1690141,483.4319249,116.9671362,225.2769953,260.1596244
114,150.4186047,176.1348837,183.9860465,429.3302326,336.2325581,351.5860465,489.8604651,118.0046512,229.5860465,262.3069767
115,154.4884793,172.7557604,186.5253456,436.562212,320.437788,337.1935484,494.3917051,116.9723502,234.3870968,259.9262673
116,155.8227273,164.3,189.7590909,444.3227273,305.4772727,323.2590909,500.3363636,115.4,238.4136364,253.6590909
117,153.9728507,162.2941176,192.5158371,448.0361991,299.4117647,322.0588235,508.8235294,114.9547511,243.0633484,250.7149321
118,150.8603604,172.0900901,193.8018018,442.5,296.7657658,325.6486486,510.8558559,114.3513514,245.1981982,250.509009
119,149.7488789,193.7264574,196.7578475,442.6995516,295.5784753,330.4663677,508.3811659,114.8699552,246.8026906,254.4439462
120,153.9641256,222.2556054,199.3318386,449.1883408,288.3139013,328.3497758,503.2825112,117,247.9282511,260.9327354
121,158.4844444,239.5422222,197.4533333,456.0844444,274.8666667,320.8844444,489.3911111,118.8266667,248.7688889,266.9111111
122,162.0575221,240.8893805,194.8761062,464.3318584,268.0221239,317.2389381,476.5929204,119.7035398,252.8716814,272.8097345
123,163.9385965,239.3464912,191,467.8201754,270.4649123,311.7236842,468.3903509,119.3684211,254.7807018,277.3596491
124,166.9122807,247.0877193,188.3859649,473.9166667,279.3684211,303.9254386,469.8552632,119.372807,254.9429825,285.1052632
125,166.6315789,266.3991228,188.0175439,491.7719298,289.3464912,302.0438596,477.6929825,119.3596491,255.7412281,296.1710526
126,161.5175439,285.1140351,186.7192982,517.3464912,299.1315789,304.7105263,490.5175439,119.3684211,254.3245614,306.0964912
127,158.5022026,302.8105727,186.3039648,541.7665198,309.4052863,315.8061674,510.0528634,120.9647577,253.3039648,319
128,162.9078947,329.6578947,185.0877193,555,315.2017544,327.1929825,531.0701754,123.004386,255.5219298,333.7236842
129,164.8777293,357.6855895,183.4716157,558.9170306,314.7379913,327.8558952,545.2620087,124.9475983,261.5545852,343.5982533
130,166.2105263,394.2368421,182.2850877,567.2105263,313.1842105,325.2149123,553.2236842,127.6973684,267.3114035,354.5745614
131,164.4933921,430.185022,180.0660793,578.8370044,303.9603524,320.969163,551.845815,128.8414097,264.9295154,365.2599119
132,162.9559471,449.5022026,175.9515419,594.6035242,290.3788546,313.7797357,543.9295154,128.8414097,258.3788546,369.7136564
133,163.5859031,476.30837,172.3964758,614.6167401,279.5859031,305.7004405,537.1938326,127.907489,255.6167401,369.969163
134,167.0614035,520.4517544,170.7280702,630.0482456,272.245614,302.4473684,530.6710526,125.6578947,256.6622807,371.3289474
135,165.5242291,551.6651982,170.1585903,645.6563877,263.4273128,305.5154185,527.092511,123.6651982,257.1497797,381.1277533
136,158.4513274,574.7389381,170.2256637,664.0176991,252.7477876,310.5530973,532.0973451,122.960177,255.4469027,396.8982301
137,150.4646018,621.3584071,170.079646,678.1769912,247.2389381,312.3495575,542.3628319,123.0973451,253.8672566,410.6769912
138,148.4159292,706.9115044,167.7787611,692.1946903,245.7920354,310.2212389,555.0486726,122.4690265,253.3539823,421.7522124
139,142.6177778,776.4444444,166,713.0177778,241.3955556,310.3911111,558.7288889,121.1688889,251.1066667,430.1866667
140,134.2345133,812.119469,165.4336283,732.8982301,234.7654867,308.0530973,550.1017699,120.6415929,245.9026549,432.5309735
141,126.4646018,816,164.840708,734.800885,224.9734513,301.4867257,539.579646,120.5353982,239.840708,434.5353982
142,124.2946429,808.4285714,165.1026786,719.0803571,217.0491071,294.4866071,535.5803571,121.1071429,235.7678571,440.6428571
143,124.4553571,771.5803571,166.1205357,691.1875,216.9107143,285.5357143,531.625,120.3705357,230.8928571,441.5401786
144,126.5422222,732.0177778,166.9022222,668.8755556,223.1466667,275.9644444,530.4577778,119.5911111,226.8711111,438.5066667
145,127.5973451,724.1460177,167.0353982,656.9690265,228.0707965,266.3230088,531.4955752,119.6150442,224.9734513,434.659292
146,126.6088889,730.08,165.3333333,652.6355556,232.6844444,261.5066667,530.8711111,119.5422222,224.3333333,430.1911111
147,124.1422222,733.4711111,161.7777778,647.6444444,234.3333333,260.1466667,523.9244444,118.8755556,223.0088889,420.4177778
148,121.7644444,753.9511111,159.9466667,642.4755556,235.2,257.7288889,520.5511111,118.64,220.5688889,408.7733333
149,122.40625,753.2589286,160.0892857,629.3660714,236.3973214,248.7142857,526.6964286,118.4642857,217.3526786,399.8169643
150,119.6875,670.0580357,160.4642857,608.6339286,238.4866071,234.7544643,537.0714286,117.3258929,213.03125,389.9866071
151,117.4977778,546.88,159.2088889,587.7244444,240.0711111,224.1466667,542.9733333,115.7377778,208.9422222,374.3066667
152,116.8705357,465.2946429,158.4375,581.9598214,243.4330357,221.7098214,546.4821429,115.9241071,207.21875,359.2901786
153,117.4776786,414.1651786,158.4464286,587.5669643,245.4419643,223.9866071,545.9285714,115.9955357,205.5178571,349.4285714
154,119.0403587,372.1121076,158.7264574,593.5829596,244.793722,229.8026906,541.8295964,115.0627803,202.2735426,345.7443946
155,118.8648649,340.6216216,161.2477477,597.7927928,243.7612613,236.7747748,541.1486486,114.8963964,200.1081081,347.4189189
156,116.4117647,315.1628959,162.841629,596.9321267,241.3484163,238.8371041,537.1085973,114.6968326,199.5882353,346.5384615
157,112.9279279,290.5315315,161.9279279,594.2297297,239.6171171,239.7702703,532.7657658,114.1936937,200.5135135,341.1981982
158,111.9596413,275.8026906,160.2735426,586.838565,243.0762332,242.206278,530.7264574,113.7264574,201.1345291,333.8699552
159,113.9504505,273.9594595,159.1621622,575.6441441,248.8018018,242.981982,528.2612613,113.1576577,202.0045045,328.7207207
160,115.2477477,278.9594595,157.3018018,559.1666667,249.6126126,241.7297297,525.1981982,111.7522523,202.6171171,323.1036036
161,114.239819,297.479638,156.2624434,540.0678733,249.0180995,238.8099548,524.5248869,111.2443439,202.9049774,314.6425339
162,112.2081448,288.8687783,156.6742081,519.5927602,250.4751131,239.9909502,528.1221719,112.2669683,201.9547511,304.1674208
163,112.1402715,275.2669683,157.479638,505.5882353,255.4298643,242.6877828,532.520362,113.8144796,199.6470588,289.0135747
164,111.1636364,264.6545455,157.7772727,498.9590909,260.2863636,242.9954545,532.7818182,114.7090909,197.5090909,273.0681818
165,109.4818182,253.5045455,158.2818182,491.0272727,260.2545455,238.2545455,530.8636364,114.6772727,195.7318182,262.6272727
166,109.2420091,239.0776256,158.6621005,482.6027397,255.7716895,233.3105023,529.6575342,114.4885845,193.8219178,256.9315068
167,108.8310502,225.7716895,158.5799087,480.2374429,254.7077626,230.2739726,522.7990868,113.9315068,192.2374429,252.0730594
168,108.0275229,215.1192661,157.0917431,477.1643836,261.6894977,227.369863,507.2237443,112.9678899,190.6712329,245.9680365
169,106.4036697,200.3211009,154.5963303,479.0963303,277.1834862,226.0917431,494.6788991,112.1513761,191.2293578,243.9495413
170,106.3394495,180.2431193,152.6284404,476.2477064,288.6926606,224.1972477,482.6513761,111.646789,191.0275229,243.1513761
171,106.9677419,159.7050691,151.0230415,471.1935484,294.6359447,221.9953917,477.4562212,111.6958525,190.1474654,242.4101382
172,106.2453704,146.1759259,151.7824074,463.9444444,296.5046296,219.4537037,480.7361111,112.3981481,190.2037037,240.8935185
173,104.7407407,134.1851852,151.4166667,452.1666667,292.4490741,216.4583333,481.6666667,111.5092593,188.7407407,235.3703704
174,108.5841121,124.3457944,152.6308411,442.0327103,290.4158879,219.8971963,480.8971963,111.2943925,188.4672897,231.5934579
175,110.943662,119.8967136,154.8732394,430.3521127,289.741784,219.3286385,475.9859155,111.9812207,187.657277,227.9483568
176,107.7370892,119.0234742,154.6619718,414.5399061,287.5680751,212.1690141,468.370892,111.7042254,186.7089202,224.2018779
177,107.0900474,121.3507109,154.8341232,408.6398104,292.0663507,210.2843602,472.8246445,111.8909953,189.8388626,226.1469194
178,106.1374408,120.1232227,152.7772512,403.9194313,297.3127962,209.1990521,480.5165877,110.5118483,189.478673,225.6161137
179,105.6857143,117.0333333,151.3714286,407.9761905,310.8047619,210.5142857,490.2761905,110.0047619,188.2238095,224.1333333
180,106.6904762,113.9238095,148.347619,403.1761905,323.1619048,209.1809524,483.6380952,109.3714286,184.3428571,217.7666667
181,106.4114833,112.9904306,146.569378,394.0669856,334.784689,206.2296651,468.7129187,108.4401914,181.5598086,209.9617225
182,106.0817308,116.8173077,147.8173077,389.8942308,347.5432692,202.0048077,458.8317308,107.8894231,182.4134615,204.3846154
183,104.1442308,120.0288462,147.8461538,379.9230769,351.9471154,195.7211538,452.625,106.3317308,184.0673077,197.5336538
184,105.5436893,117.0097087,148.9660194,373.0776699,350.5436893,191.2864078,457.5194175,105.3446602,188.5145631,194.6116505
185,105.538835,110.5825243,148.0242718,359.0873786,340.5485437,185.7378641,453.8446602,103.6116505,191.868932,192.5339806
186,106.995122,109.3463415,147.3853659,352.204878,335.204878,183.6829268,453.897561,104.3756098,195.2634146,194.5414634
187,109.2647059,109.5147059,147.0098039,348.1911765,335.6911765,185.1127451,459.5588235,107.0637255,196.5588235,196.3480392
188,109.1176471,109.1078431,146.3333333,339.4313725,339.8480392,186.627451,466.9460784,108.1617647,193.0539216,195.0441176
189,108.3168317,110.8613861,148.6386139,333.3910891,354.480198,189.9108911,477.0990099,109.5,192.4653465,195.1435644
190,107.5594059,109.8861386,148.6188119,320.5792079,368.6386139,193.1138614,471.039604,108.8910891,190.5346535,195.3415842
191,108.88,109.59,148.07,316.995,391.35,198.86,468.68,109.43,193.6,201.92
192,109.52,109.92,145.445,314.315,407.995,202.705,472.325,109.79,197.41,206.61
193,107.29,111.37,142.29,305.135,413.795,201.165,472.455,109.28,198.735,207.23
194,108.7397959,112.9132653,144.0765306,302.5969388,426.1632653,199.372449,476.0510204,110.372449,202.7602041,209.0510204
195,111.4642857,110.0255102,143.1785714,296.3928571,424.0918367,194.1326531,466.7040816,108.7806122,199.0816327,203.6632653
196,112.8717949,109.3794872,142.8615385,295.0769231,421.9692308,194.0153846,467.825641,107.2358974,195.6666667,198.6
197,111.3762887,109.1649485,140.1804124,290.7731959,425.3298969,195.7783505,466.5979381,105.8041237,192.8917526,190.8865979
198,112.75,109.0364583,138.84375,286.2083333,438.2708333,204.359375,466.2239583,106.1822917,192.484375,185.8645833
199,112.21875,109.5208333,138.1927083,278.6302083,445.0052083,211.578125,464.4322917,106.28125,189.9270833,181.2135417
200,111.015625,110.0416667,137.4791667,271.2552083,447.421875,215.4270833,458.890625,106.1927083,187.6614583,177.046875
201,110.3684211,109.2947368,139.3263158,271.8894737,458.1631579,222.3473684,460.4736842,107.5947368,188.5526316,178.2210526
202,108.6842105,105.7368421,140.6578947,273.0736842,467.8,229.8421053,459.4894737,106.9894737,189.1157895,177.4894737
203,112.2074468,105.4255319,142.9521277,279.1755319,483.2180851,237.0053191,465.9042553,106.6755319,191.3670213,176.8723404
204,114.9202128,105.7340426,143.537234,281.4680851,487.4095745,233.5531915,475.3829787,105.9361702,190.5478723,176.4202128
205,113.9148936,107.1170213,143.5212766,277.6914894,475.9840426,221.0585106,475,104.8031915,187.6595745,176.6968085
206,115.7925532,106.9308511,145.6489362,274.3829787,468.2393617,209.8989362,467.5744681,105.2393617,186.75,178.2553191
207,118.3743316,106.2620321,146.802139,271.6524064,461.657754,204.7754011,460.5561497,107.657754,188.3048128,179.197861
208,120.0483871,105.4032258,145.8870968,267.3602151,444.5806452,203.0322581,459.0591398,110.3602151,191.6612903,180.8064516
209,115.4812834,103.7540107,144.5240642,261.8449198,423.3582888,203.2245989,459.7005348,110.8449198,193.0213904,181.6417112
210,110.311828,103.1290323,145.2096774,259.0215054,411.516129,205.8817204,464.5561497,111.188172,192.4731183,184.327957
211,106.6594595,104.7405405,145.5675676,257.6972973,413.1081081,212.0756757,471.6918919,112.1675676,193.6756757,189.8702703
212,103.5459459,103.3135135,144.2972973,256.6108108,417.2702703,211.5351351,460.1459459,112.2756757,195.6162162,193.9459459
213,105.6648649,101.1189189,143.1351351,261.3513514,419.0486486,205.2810811,443.0972973,113.2378378,196.4918919,196.5837838
214,107.4432432,99.69189189,143.1621622,267.5297297,418.0594595,199.5081081,434.0864865,114.2540541,196.2,197.9459459
215,107.2972973,98.15135135,143.3513514,270.8648649,412.7459459,198.8216216,434.2702703,113.8108108,196.7351351,195.3243243
216,108.0483871,100.0537634,144.155914,278.0376344,409.9784946,205.8548387,437.5107527,113.1129032,200.1236559,189.4247312
217,112.3621622,104.572973,146.6,286.4216216,414.172973,216.7567568,439.5405405,112.8756757,200.9675676,184.6162162
218,115.0967742,107.2473118,147.2419355,292.5591398,414.7903226,228.3064516,438.0537634,110.7473118,198.4516129,179.9731183
219,120.7526882,109.6236559,147.5913978,298.0053763,408.8064516,240.3333333,442.2795699,107.9086022,196.6397849,177.8387097
220,126.8870968,111.6290323,148.4946237,302.7903226,402.1989247,247.1774194,451.1505376,106.6989247,195.1236559,180.8817204
221,129.4759358,112.4652406,150.2887701,308.5187166,400,246.2673797,458.0481283,107.7058824,194.4705882,184.7112299
222,130.9312169,111.5343915,151.026455,311.2222222,402.7248677,238.8994709,461.2910053,108.4973545,193.9259259,184.8359788
223,134.3473684,113.9842105,151.4526316,314.0105263,411.0263158,232.3947368,471.8368421,109.1894737,194.0157895,185.8052632
224,136.6666667,117.6878307,152.4021164,317.2116402,420.3862434,230.8359788,488.7037037,110.021164,195.9417989,189.031746
225,136.3631579,117.6473684,152.8473684,320.0210526,423.1263158,233.9,494.9526316,110.3105263,198.4526316,190.4421053
226,137.9473684,118.9578947,153.3210526,323.2684211,425.9421053,240.1842105,492.4105263,111.4210526,202.6842105,191.4684211
227,138.0631579,122.5894737,154.0684211,326.5894737,431.7052632,244.7157895,485,111.9105263,206.5789474,194.6105263
228,137.8177083,125.5104167,155.1614583,330.859375,438.484375,246.4010417,475.640625,110.3229167,207.4895833,199.0572917
229,139.9010417,123.9479167,155.6666667,336.4583333,444.0677083,246.2291667,473.5208333,108.5416667,206.7447917,201.5260417
230,142.7864583,121.5104167,154.8541667,334.8854167,445.0572917,240.3020833,473.7291667,107.3125,204.4322917,199.6979167
