Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
67,121.5,132.99019607843138,221.7941176470588,389.55882352941177,325.4117647058824,370.30392156862746,326.1372549019608,176.2843137254902,111.01960784313725,253.76470588235293
68,118.51456310679612,134.24271844660194,225.18446601941747,383.9805825242718,330.126213592233,341.7864077669903,351.1747572815534,170.80582524271844,106.12621359223301,259.00970873786406
69,116.07692307692308,137.32692307692307,223.19230769230768,380.3269230769231,327.3076923076923,337.34615384615387,378.59615384615387,170.09615384615384,106.60576923076923,264.58653846153845
70,121.55238095238096,135.47619047619048,217.59047619047618,428.4190476190476,331.34285714285716,335.6666666666667,357.9714285714286,174.8095238095238,107.96190476190476,266.32380952380953
71,123.66666666666667,133.21904761904761,215.57142857142858,443.20952380952383,350.9047619047619,338.7238095238095,353.0571428571429,178.42857142857142,106.07619047619048,270.85714285714283
72,121.45794392523365,137.92523364485982,214.2429906542056,398.97196261682245,353.31775700934577,348.74766355140184,358.61682242990656,178.20560747663552,108.44859813084112,265.8317757009346
73,119.00925925925925,142.75,218.91666666666666,400.1203703703704,333.81481481481484,368.81481481481484,345.537037037037,175.35185185185185,111.47222222222223,266.8240740740741
74,120.45871559633028,139.28440366972478,227.22018348623854,424.74311926605503,320.25688073394497,352.89908256880733,334.348623853211,178.78899082568807,111.41284403669725,273.29357798165137
75,120.51785714285714,138.9375,228.08035714285714,408.7857142857143,326.70535714285717,356.0625,342.50892857142856,182.99107142857142,111.5,278.25
76,118.87610619469027,142.1150442477876,223.99115044247787,395.53097345132744,352.7079646017699,361.86725663716817,347.5221238938053,179.4513274336283,111.96460176991151,286.94690265486724
77,122.42857142857143,142.39285714285714,220.6875,414.0625,367.61607142857144,341.91964285714283,352.50892857142856,178.48214285714286,110.26785714285714,284.4017857142857
78,123.57894736842105,144.1315789473684,220.140350877193,429.99122807017545,366.14912280701753,331.64912280701753,348.63157894736844,180.24561403508773,109.40350877192982,282.0964912280702
79,118.61739130434782,144.2,223.4695652173913,443.18260869565216,372.9913043478261,326.68695652173915,354.25217391304346,181.38260869565218,109.77391304347826,288.11304347826086
80,116.97413793103448,144.0344827586207,224.70689655172413,447.01724137931035,381.87931034482756,335.55172413793105,355.6810344827586,180.42241379310346,110.80172413793103,287.6034482758621
81,122.5677966101695,143.52542372881356,227.70338983050848,470.4406779661017,366.08474576271186,337.56779661016947,341.59322033898303,181.44915254237287,111.65254237288136,282.64406779661016
82,123.91525423728814,144.44915254237287,229.8050847457627,470.3813559322034,372.0593220338983,332.3813559322034,346.46610169491527,181.84745762711864,116.3135593220339,287.99152542372883
83,118.25210084033614,152.42016806722688,228.14285714285714,461.03361344537814,390.890756302521,318.8487394957983,358.8235294117647,176.0924369747899,120.75630252100841,293.11764705882354
84,119.66666666666667,154.65,224.75,454.3833333333333,382.76666666666665,324.09166666666664,374.5416666666667,178.08333333333334,120.78333333333333,299.80833333333334
85,123.20491803278688,150.97540983606558,221.63934426229508,446.9754098360656,383.77868852459017,332.77868852459017,360.71311475409834,177.48360655737704,118.02459016393442,305.2704918032787
86,124.01626016260163,147.91056910569105,229.82926829268294,423.3089430894309,385.4308943089431,333.8048780487805,362.4878048780488,179.08130081300814,121.91056910569105,310.1382113821138
87,124.14634146341463,141.58536585365854,230.02439024390245,435.8455284552846,383.4471544715447,324.5284552845528,379.0569105691057,182.9918699186992,124.00813008130082,313.8048780487805
88,125.76612903225806,138.7016129032258,223.09677419354838,422.5241935483871,382.19354838709677,330.8467741935484,391.11290322580646,185.3548387096774,124.11290322580645,323.7096774193548
89,125.728,137.568,223.192,396.0,382.856,340.896,401.528,191.016,129.024,337.232
90,125.02380952380952,134.5873015873016,229.11111111111111,385.7063492063492,377.9047619047619,346.93650793650795,385.3174603174603,178.68253968253967,133.63492063492063,334.6666666666667
91,122.56349206349206,138.3095238095238,230.53174603174602,419.76190476190476,357.1031746031746,352.05555555555554,365.4761904761905,179.18253968253967,133.54761904761904,335.2857142857143
92,120.67460317460318,139.38095238095238,220.77777777777777,427.531746031746,353.0238095238095,342.7142857142857,360.37301587301585,179.3968253968254,129.14285714285714,334.3095238095238
93,121.64285714285714,138.22222222222223,225.47619047619048,414.031746031746,350.75396825396825,329.57142857142856,358.22222222222223,178.4920634920635,131.87301587301587,337.3015873015873
94,119.77777777777777,138.87301587301587,225.66666666666666,402.23809523809524,361.53968253968253,337.35714285714283,366.6825396825397,175.84920634920636,132.24603174603175,333.4920634920635
95,123.03174603174604,139.04761904761904,228.76190476190476,434.5,379.72222222222223,337.3253968253968,352.12698412698415,174.9920634920635,131.24603174603175,335.44444444444446
96,123.88,143.072,227.856,431.904,384.552,336.544,338.56,178.136,122.608,349.456
97,123.5725806451613,142.94354838709677,228.48387096774192,400.1693548387097,367.98387096774195,338.69354838709677,351.44354838709677,178.23387096774192,134.08870967741936,345.5725806451613
98,121.66129032258064,146.91935483870967,226.8548387096774,457.73387096774195,366.6532258064516,353.13709677419354,372.8306451612903,171.67741935483872,138.33064516129033,351.36290322580646
99,121.19354838709677,147.76612903225808,218.19354838709677,474.66129032258067,370.25,337.0725806451613,377.0,174.05645161290323,129.75,349.5241935483871
100,118.6774193548387,151.57258064516128,224.50806451612902,448.5806451612903,343.9274193548387,320.18548387096774,355.0241935483871,168.26612903225808,128.75806451612902,357.7016129032258
101,116.54032258064517,165.04032258064515,220.76612903225808,395.9758064516129,328.008064516129,323.10483870967744,348.19354838709677,174.31451612903226,133.83064516129033,348.71774193548384
102,116.45161290322581,175.0483870967742,219.25,437.1774193548387,325.30645161290323,369.60483870967744,357.26612903225805,175.40322580645162,126.45967741935483,347.508064516129
103,117.55284552845528,196.1219512195122,216.9349593495935,468.3658536585366,324.5772357723577,366.0731707317073,355.1382113821138,183.01626016260164,128.4227642276423,351.9837398373984
104,124.73983739837398,218.739837398374,218.95934959349594,453.1707317073171,352.4390243902439,361.1707317073171,353.780487804878,186.96747967479675,131.01626016260164,361.520325203252
105,148.4297520661157,255.72727272727272,223.83471074380165,469.59504132231405,354.1404958677686,355.77685950413223,353.1652892561983,181.80165289256198,128.10743801652893,363.08264462809916
106,170.94166666666666,302.55,223.66666666666666,545.2333333333333,341.0416666666667,346.4583333333333,344.3666666666667,186.7,125.65833333333333,357.7
107,169.675,333.18333333333334,227.775,568.2666666666667,343.85,373.675,349.98333333333335,185.84166666666667,128.90833333333333,358.125
108,170.54621848739495,372.8151260504202,231.14285714285714,547.0168067226891,317.1932773109244,377.00840336134456,357.03361344537814,188.2436974789916,127.92436974789916,357.83193277310926
109,170.1344537815126,436.8151260504202,231.18487394957984,583.1428571428571,333.453781512605,369.52941176470586,359.8655462184874,179.46218487394958,125.03361344537815,351.43697478991595
110,181.91525423728814,480.6864406779661,224.0084745762712,626.5677966101695,340.0762711864407,358.53389830508473,354.79661016949154,185.6949152542373,120.0,365.4830508474576
