Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
33,122.6894977,472.9543379,187.9497717,428.1826484,87.46118721,432.1643836,178.0091324,107.8995434,178.2374429,266.109589
34,122.3681818,482.8818182,184.2545455,426.0181818,87.40909091,413.8409091,177.2727273,107.5318182,180.6454545,264.2909091
35,120.6772727,485.4045455,187.3318182,423.1090909,87.68181818,407.9909091,173.8818182,108.85,181.7727273,260.0681818
36,119.8,487.0681818,181.2045455,414.5409091,88.66363636,406.7681818,172.8181818,110.2227273,182.55,256.4409091
37,118.678733,487.7918552,178.5113122,404.9049774,88.63348416,397.7420814,172.1538462,110.0045249,182.0995475,256.7330317
38,116.8144796,492.8959276,182.9230769,398.6923077,87.37556561,387.7963801,172.361991,109.3574661,180.3710407,258.9230769
39,116.2342342,485.2432432,179.2297297,395.7792793,86.96846847,390.7027027,171.509009,110.0810811,179.3468468,255.5675676
40,113.2556054,466.8251121,181.3497758,389.955157,86.87892377,400.7174888,170.0896861,112.7578475,179.3542601,248.6188341
41,113.3288288,448.1351351,185.3603604,384.2207207,87.72522523,411.954955,169.7432432,113.2252252,180.6351351,244.1531532
42,113.5,448.990991,182.6936937,380.3243243,87.02252252,420.7702703,170.8738739,111.4459459,182.1801802,243.5855856
43,110.4369369,460.0540541,179.4864865,387.8513514,86.51801802,422.1666667,173.8468468,111.0495495,182.6441441,246.3918919
44,107.8834081,448.2511211,178.4035874,390.2197309,86.76681614,419.9013453,175.2286996,112.1076233,182.5829596,248.8878924
45,107.2792793,419.2882883,180.8108108,385.2927928,87.26126126,423.8603604,174.4369369,112.3738739,182.6801802,251.4684685
46,107.2432432,406.5540541,181.7567568,403.2297297,87.51801802,428.3558559,175.9414414,112.4099099,182.6216216,252.3288288
47,106.8878924,411.8071749,178.6591928,404.896861,86.80717489,424.6188341,176.6457399,112.9013453,182.6188341,250.1210762
48,105.9865471,408.058296,176.2914798,401.8161435,86.78026906,424.0313901,177.6008969,113.0224215,183.5919283,248.3632287
49,101.0223214,393.3258929,184.9732143,411.3928571,87.67410714,421.6473214,177.5267857,113.3660714,185.7678571,248.8928571
50,99.84375,377.5401786,181.4107143,418.7767857,87.86160714,419.78125,176.3482143,112.7276786,189.9151786,249.1026786
51,97.41777778,347.1555556,179.4533333,417.3066667,87.25777778,418.2088889,175.3733333,111.6133333,189.8,243.2577778
52,95.48444444,326.4622222,184.8888889,407.0133333,87.40444444,416.0266667,176.6044444,110.3822222,190.5155556,240.5866667
53,96.01333333,310.4933333,182.4711111,412.2311111,88.22666667,407.4,177.0488889,109.9644444,191.9822222,240.88
54,97.56444444,291.9377778,180.88,416.4933333,88.15555556,407.2577778,177.2933333,110.6577778,193.3511111,238.4444444
55,97.10176991,273.7522124,179.8274336,418.5265487,88.02212389,402.1637168,175.9336283,111.2876106,193.2433628,235.460177
56,94.90707965,263.380531,179.5973451,422.2964602,88.20353982,391.3185841,176.1946903,112.5265487,190.7566372,237.4026549
57,95.69911504,264.7389381,182.880531,424.8495575,87.88938053,384.119469,178.2654867,113.7654867,188.9557522,237.5575221
58,95.54824561,259.8991228,185.3245614,425.5263158,87.50877193,379.5175439,180.504386,113.8991228,189.25,236.1666667
59,95.54385965,244.3377193,185.877193,431.5570175,87.61842105,380.5482456,180.7850877,114.3201754,191.3815789,237.5789474
60,95.33333333,224.2324561,183.872807,411.9868421,87.89473684,384.2982456,179.127193,116.1359649,193.6578947,237.2675439
61,94.50877193,205.3640351,184.9298246,406.0307018,88.44736842,385.3947368,179.6622807,117.3377193,196.245614,234.0087719
62,95.05701754,189.122807,187.0657895,410.7631579,88.4122807,380.7192982,180.7280702,115.5570175,196.4385965,228.9912281
63,95.36403509,175.9166667,183.5482456,416.5263158,88.03947368,376.8947368,181.8947368,116.1666667,195.2982456,225.7763158
64,94.20175439,167.4649123,181.3815789,418.0701754,87.99561404,375.8157895,183.5833333,117.1447368,197.1491228,224.2894737
65,93.49779736,163.2334802,180.3524229,417.2555066,87.98678414,375.5506608,185.2731278,116.1277533,198.1453744,224.9251101
66,92.18502203,157.2995595,179.7180617,410.7709251,87.96035242,375.2731278,186.2114537,114.876652,196.9603524,224.7312775
67,89.25438596,147.2982456,182.0570175,394.8596491,87.59649123,373.0833333,184.0921053,115.4078947,198.0087719,223.1315789
68,89.50438596,134.3289474,181.0350877,385.872807,87.8377193,368.2149123,186.8859649,116.0877193,201.3991228,221.1140351
69,91.95154185,121.4361233,178.1057269,384.7356828,88.8061674,364.4140969,191.1718062,117.4140969,206.215859,221.3744493
70,91.79646018,116.1415929,179.5752212,391.2389381,88.27433628,363.7433628,192.1415929,117.1504425,210.7123894,224.4292035
71,90.46902655,111.8539823,178.7256637,392.1681416,88.54424779,356.7345133,191.8761062,116.3318584,214.6460177,223.800885
72,90.18666667,110.4044444,178.5155556,390.1022222,89.08888889,351.1955556,192.7288889,116.2755556,220.2,222.2311111
73,90.00446429,107.4330357,181.1785714,387.0089286,89.58928571,355.3660714,193.0133929,116.0535714,226.8392857,223.3526786
74,89.40625,102.3482143,179.3571429,383.5848214,90.30357143,364.8169643,192.8660714,116.6428571,227.78125,222.8258929
75,90.54017857,99.57142857,176.9955357,391.6517857,91.36160714,364.1919643,195.5446429,119.1473214,226.2098214,222.9553571
76,91.60089686,97.89686099,175.3632287,407.2825112,91.13004484,360.7443946,197.0941704,121.8475336,229.6547085,226.5022422
77,90.57399103,94.95964126,178.9730942,398.206278,90.4573991,362.1210762,197.7713004,120.7174888,235.8161435,228.2825112
78,90.5426009,93.52466368,183.8475336,383.4798206,90.632287,364.8520179,201.7130045,120.1121076,242.8161435,224.896861
79,89.80717489,95.02242152,186.2242152,370.9327354,91.69506726,361.9147982,203.4484305,119.735426,250.7713004,221.1883408
80,88.89237668,93.51569507,182.6995516,366.8609865,92.30493274,356.1973094,202.8206278,118.8475336,255.6098655,221.4977578
81,88.1793722,91.94618834,185.896861,376.7219731,93.28251121,358.3183857,201.2421525,117.2286996,257.4125561,223.3049327
82,89.04932735,91.7264574,185.6008969,382.470852,94.47533632,362.5022422,199.4304933,117.5022422,260.9865471,225.5964126
83,89.66816143,91.53811659,182.2600897,384.5381166,95.32286996,365.1928251,199.4439462,117.5381166,264.8251121,226.3946188
84,88.91441441,92.56756757,183.6441441,394.0315315,97.31981982,363.7567568,203.2702703,116.7117117,269.7612613,225.1216216
85,89.47297297,93.75225225,182.509009,392.4144144,96.87837838,358.0540541,207.5945946,115.9594595,273.6711712,222.2747748
86,90.83333333,91.73423423,183.1306306,391.5585586,97.82882883,357.3918919,208.5630631,115.2702703,275.4774775,221.8783784
87,90.25225225,89.77477477,189.481982,401.3198198,98.95495495,360.7117117,210.2657658,114.9324324,274.972973,225.8783784
88,88.70588235,90.94570136,188.9909502,399.0542986,99.04524887,364.040724,211.0271493,115.4932127,272.9321267,227.2669683
89,87.53393665,92.62895928,188.4117647,398.7692308,98.32126697,366.4208145,207.6153846,116.4886878,267.0723982,224.8778281
90,87.26126126,92.53153153,188.7837838,399.8828829,97.93693694,368.1171171,203.3153153,116.6351351,263.2387387,220.3288288
91,87.26126126,91.28828829,190.463964,396.0900901,98.43243243,361.6396396,204.6396396,115.8153153,264.8558559,218.7702703
92,87.26696833,90.46606335,190.3891403,405.4162896,98.83257919,358.3393665,208.7737557,114.1131222,266.6425339,222.4117647
93,89.00904977,90.60180995,188.4524887,414.7330317,99.61538462,358.9954751,211.3122172,114.4841629,263.1176471,223.3393665
94,88.9321267,91.60633484,184.5791855,413.5384615,102.0361991,361.5791855,212.8778281,115.8959276,261.6470588,217.7511312
95,86.19634703,91.57990868,183.716895,420.2648402,105.7579909,366.1689498,216.0958904,116.9041096,268.6118721,216.3926941
96,85.78181818,91.39090909,182.8545455,413.0818182,107.0909091,365.6227273,219.0409091,118.3636364,263.5909091,217.5454545
97,87.92307692,92.97285068,183.1764706,397.6425339,108.8190045,354.8144796,219.5791855,118.9728507,255.1900452,216.2307692
98,90.00904977,92.44343891,189.9140271,414.7375566,110.9864253,347.638009,220.0678733,118.8099548,250.9140271,217.2533937
99,92.35909091,91.23181818,187.4045455,423.0272727,113.0136364,346.9181818,224.4954545,118.2409091,248.5727273,217.4181818
100,93.50454545,91.05454545,184.5727273,425.5318182,115.5045455,353.2681818,230.3,117.0545455,249.05,217.9090909
101,91.7,91.32727273,193.0454545,421.0909091,118.6181818,360.8181818,235.8363636,116.6409091,251.5454545,218.2681818
102,88.5045045,91.56756757,196.3288288,402.6306306,120.2342342,360.4774775,232.8828829,116.8423423,255.509009,216.5135135
103,87.54054054,92.7027027,196.0765766,390.7567568,121.3018018,359.1081081,233.8513514,117.1666667,258.2612613,218.518018
104,86.30044843,92.55605381,192.058296,384.3452915,122.9103139,360.8609865,237.5336323,116.9327354,255.6591928,220.4663677
105,86.84304933,91.86098655,187.67713,388.4887892,125.1838565,368.632287,238.1793722,116.4349776,254.6995516,220.1390135
106,90.94618834,92.74439462,190.7443946,385.838565,126.3318386,368.6278027,241.2197309,117.0358744,255.2376682,217.2286996
107,91.63392857,93.26339286,194.6964286,381.0357143,126.4955357,363.7008929,249.2857143,117.21875,255.1160714,214.6964286
108,90.03571429,92.53571429,192.3705357,384.1160714,127.9375,360.3616071,256.3035714,118.0714286,255.5178571,217.1428571
109,89.97345133,91.2300885,194.2433628,375.1150442,130.7168142,351.5,257.5088496,119.2566372,254.539823,218.8362832
110,91.61061947,91.39380531,194.5,369.6061947,133.6504425,344.0442478,256.3230088,120.699115,254.8362832,216.1769912
111,91.1277533,92.44493392,192.7797357,366.2951542,134.0176211,336.3303965,252.9867841,122.3788546,255.4801762,216.8898678
112,94.65638767,93.40088106,192.6828194,364.9955947,134.8502203,331.4052863,252.7797357,122.9030837,260.4229075,219.9603524
113,94.88157895,92.85087719,192.9780702,377.0833333,136.8815789,326.1710526,255.0131579,122.3552632,261.6929825,221.9912281
114,95.03947368,92.21052632,195.6622807,395.0307018,138.7412281,320.5087719,258.5394737,123.8947368,261.4912281,221.3991228
115,95.68558952,91.90829694,204.371179,401.8864629,139.1659389,318.8558952,260.6637555,126.2183406,261.4235808,217.8209607
116,95.29257642,89.87772926,202.1135371,408.2532751,139.3886463,322.3624454,261.0611354,126.349345,264.0873362,215.6375546
117,94.93886463,90.7860262,203.5676856,410.2401747,140.3537118,329.1790393,263.0567686,126.2227074,270.1222707,216.9170306
118,95.80869565,92.66956522,211.2869565,402.6869565,141.0130435,332.2869565,263.7217391,128.6086957,275.8956522,219.8956522
119,97.07391304,92.46086957,213.1608696,389.2956522,141.9043478,331.3913043,260.5913043,131.773913,279.573913,224.1304348
120,96.73160173,92.73593074,211.1731602,382.5324675,142.038961,329.5454545,255.4069264,133.6320346,279.3896104,227.1558442
121,97.59482759,92.45258621,207.9482759,382.3836207,142.0215517,325.237069,254.4612069,134.0431034,279.0172414,228.6810345
122,100.8632479,94.76068376,208.4230769,388.6923077,141.7991453,319.4786325,259.4145299,136.1965812,281.0811966,229.2136752
123,103.6880342,97.27777778,210.4700855,398.4871795,139.8333333,320.7264957,262.517094,137.9316239,289.3974359,230.9188034
124,106.8468085,97.33617021,216.4723404,406.7829787,136.3234043,325.212766,259.3702128,138.7617021,299.4595745,232.906383
125,109.8468085,97.12340426,228.0553191,414.6765957,133.5319149,327.9319149,254.1191489,138.3319149,309.1957447,237.987234
126,112.5617021,97.72765957,223.2638298,387.506383,130.7361702,326.5191489,254,136.8,319.0553191,244.8553191
127,116.1398305,99.16949153,221.1779661,381.7372881,126.8559322,324.6822034,255.809322,133.809322,327.0932203,249.25
128,122.3474576,102.7966102,221.809322,389.1779661,124.2415254,318.4237288,257.2033898,131.2966102,332.9533898,255.1694915
129,129.3291139,107.742616,223.0337553,388.4388186,120.5780591,315.9746835,259.7848101,129.3417722,336.8987342,263.3459916
130,135.9156118,113.4388186,229.7046414,404.9493671,116.7763713,314.5696203,261.8438819,126.8902954,340.5147679,274.1518987
131,145.3755274,121.4725738,234.1434599,416.8987342,113.7637131,305.5780591,259.4683544,123.3417722,344.3417722,285.5443038
132,155.7510549,131.350211,233.6455696,417.1308017,110.8059072,295.2742616,255.0759494,121.2151899,352.835443,298.5400844
133,161.2531646,144.4303797,237.1898734,436.7172996,108.5147679,289.1181435,254.257384,121.4936709,362.0632911,319.1012658
134,164.7932489,158.0421941,235.4008439,448.4556962,105.5105485,283.556962,253.4894515,121.3459916,369.6371308,346.3586498
135,169.1398305,170.4449153,231.6991525,453.1398305,104.3389831,284.6271186,254.1610169,120.7754237,374.9491525,375.25
136,173.9237288,187.8347458,238.2161017,452.0762712,105.25,288.7966102,253.9576271,120.1186441,384.1822034,412.9067797
137,177.8135593,218.529661,236.8601695,461.5466102,105.4279661,287.4152542,252.8008475,120.1271186,393.6567797,456.1144068
138,179.978903,279.5189873,233.7088608,478.2911392,104.5274262,284.7257384,251.3544304,120.6793249,399.5654008,499.6624473
139,177.4537815,373.5462185,230.8319328,497.1260504,102.9201681,282.0252101,250.487395,121.3781513,398.0042017,540.0504202
140,176.1966527,448.0753138,226.3012552,512.4351464,101.7364017,277.1380753,251.1966527,120.9456067,396.7280335,582.0753138
141,172.0669456,526.9874477,224.2719665,532.1548117,101.4476987,274.9665272,250.6987448,120.0669456,405.3974895,627.2426778
142,169.3263598,605.6066946,223.3138075,551.4016736,103.2133891,267.7866109,249.7531381,120.2259414,416.0292887,678.3514644
143,166.6066946,662.7615063,220.5648536,559.2887029,105.7656904,260.4393305,249.2803347,121.3012552,422.0251046,733.9874477
144,164.4225941,700.5606695,212.2552301,580.5732218,107.0753138,259.0209205,247.4435146,122.3138075,428.3054393,793.3640167
145,166.5062762,733.8870293,205.3096234,607.1171548,107.0167364,262.1338912,244.2761506,124.6610879,434.3430962,849.5606695
146,167.3179916,770.2468619,203.1966527,636.0041841,107.3556485,263.2259414,240.2008368,128.1548117,436.3138075,898.1966527
147,167.3541667,790.7041667,201.8833333,638.1541667,107.075,258.5041667,238.2833333,131.6375,436.3291667,944.7083333
148,156.9541667,799.45,200.4083333,647.7458333,108.2791667,253.6208333,237.6791667,135.2958333,436.975,970.0166667
149,154.3916667,776.6,199.4583333,662.7583333,108.7916667,254.6208333,238.4833333,137.8208333,436.4,984.825
150,152.4041667,768.0458333,201.525,674.6958333,107.8958333,259.0416667,238.15,138.1875,437.2125,991.4916667
151,149.3916667,763.3041667,198.5458333,686.2125,106.0666667,260.0708333,236.6125,139,426.6458333,988.4541667
152,144.8916667,754.4791667,196.2458333,686.3666667,104.5,254.8875,236.7291667,139.9083333,412.8583333,978.7791667
153,140.175,749.7166667,198.0916667,666.4833333,104.675,249.8958333,237.2125,141.1833333,403.5375,973.45
154,136.2,742.6958333,197.2041667,676.6208333,106.1166667,242.2458333,238.8083333,140.8875,397.7958333,971.275
155,130.4149378,712.2406639,195.186722,683.3609959,107.2946058,236.0248963,240.186722,140.5228216,393.7302905,963.2614108
156,125.3485477,690.6639004,192.780083,688.5850622,107.8174274,234.0456432,239.406639,140.3817427,388.5394191,949.5892116
157,118.9792531,685.966805,192.1659751,716.8049793,107.659751,231.2240664,235.1286307,139.5850622,379.253112,940.3278008
158,116.2116183,675.9958506,188.8879668,715.4564315,107.7136929,228.8630705,232.0207469,138.8921162,371.2780083,931.1950207
159,114.9297521,653.0867769,187.6694215,699.7892562,108.5206612,229.8884298,230.0702479,140.5123967,361.0371901,910.2520661
160,111.7355372,623.6528926,192.4710744,683.214876,110.0082645,231.9132231,229.3966942,145.1322314,347.392562,890.7272727
161,107.6942149,581.7396694,193.2975207,683.4256198,111.2107438,233.3512397,230.8140496,147.2231405,333.2644628,875.1983471
162,105.4504132,533.4214876,191.4710744,690.1818182,112.3140496,236.9669421,231.4504132,145.0041322,322.1818182,861.0165289
163,105.0413223,495.7231405,188.8347107,700.1694215,112.0991736,240.1157025,231.768595,143.6115702,315.9049587,839.6322314
164,103.7942387,475.8559671,195.1604938,700.9794239,111.2263374,239.563786,233.345679,145.5349794,312.8271605,810.8395062
165,101.8888889,461.3333333,192.5020576,684.6337449,111.7325103,238.3744856,235.9465021,149.1440329,307.399177,789.0041152
166,100.2880658,439.4238683,188.8559671,660.9423868,113.3292181,239.744856,239.744856,152.255144,300.0946502,770.0823045
167,98.33471074,408.7603306,190.5289256,637.3347107,115.9008264,245.1528926,242.177686,159.1198347,294.5619835,747.4586777
168,95.99173554,372.6363636,191.0289256,646.8842975,117.4421488,249.2107438,241.4917355,165.322314,290.2272727,723.2190083
169,95.38174274,338.4605809,193.6141079,646.0456432,117.0165975,247.8174274,244.439834,166.8008299,287.9502075,705.2614108
170,97.0125,300.4583333,196.8416667,632.7666667,117.5041667,242.0958333,250.1291667,166.1166667,284.2833333,688.6375
171,97.84100418,259.9246862,193.3598326,634.790795,119.4393305,236.6820084,255.1422594,166.0292887,277.6861925,666.6820084
172,96.66108787,228.5899582,191.4351464,616.5564854,123.1422594,234.9205021,261.8661088,165.5146444,271.0292887,626.5857741
173,95.64705882,205.5672269,190.789916,597.1176471,126.8277311,233.5336134,266.4117647,166.6218487,265.4747899,596.5714286
174,95.82700422,185.2109705,191.9915612,595.6160338,128.7172996,231.1476793,269.4261603,169.5063291,263.2278481,576.0506329
175,95.28510638,170.3617021,188.4212766,597.0170213,130.8893617,231.7702128,271.7659574,173.4808511,263.3191489,559.2297872
176,94.22649573,156.5940171,189.7136752,597.4444444,133.3803419,230.9487179,273.6282051,175.9145299,261.8290598,542.2435897
177,93.17596567,146.6266094,194.5793991,598.2618026,136,230.4978541,276.5579399,175.7811159,259.7811159,525.3991416
178,92.40517241,140.4008621,191.7974138,601.9396552,139.512931,231.0431034,278.5,177.0775862,259.987069,511
179,92.86637931,137.5086207,191.5818966,608.1896552,144.0646552,231.5905172,278.4698276,177.1896552,260.0517241,500.3491379
180,92.30869565,134.4,191.9,612.1434783,149.0434783,229.9347826,283.3217391,174.6130435,260.1521739,488.4652174
181,90.57641921,128.0567686,193.5720524,603.6724891,154.9388646,226.5545852,292.4759825,174.6026201,261.3668122,465.9650655
182,91.95154185,120.876652,195.2422907,611.9955947,161.6475771,223.3568282,300.123348,178.4669604,259.9427313,445.3215859
183,93.46017699,116.9115044,193.5929204,608.159292,163.8185841,218.1902655,299.4026549,184.0619469,257.659292,426.7699115
184,92.93333333,115.9066667,189.44,591.6133333,167.9066667,219.1777778,293.0888889,183.6444444,259.4044444,406.9422222
185,92.02678571,114.0223214,192.6339286,590.5669643,172.5491071,214.8705357,292.0357143,181.9107143,260.2232143,393.375
186,91.28054299,112.2714932,196.9411765,590.1131222,178.199095,210.3846154,297.2850679,181.4615385,266.7058824,382.1402715
187,92.19004525,110.7058824,198.0723982,586.8280543,182.1176471,209.1266968,302.9638009,179.7782805,275.7828054,371.3574661
188,94.38636364,109.6818182,189.8272727,584.9954545,184.5772727,211.2909091,308.3545455,180.0318182,273.1363636,359.65
189,95.96803653,108.8858447,189.9360731,599.7031963,188.3972603,206.6712329,306.1050228,181.1506849,267.7762557,348.1872146
190,97.29493088,106.9953917,191.202765,620.7096774,192.7142857,203.4976959,307.5760369,181.3870968,271.2488479,340.2119816
191,97.77314815,103.1481481,191.5462963,640.5925926,192.4351852,202.8935185,313.4768519,179.9490741,271,333.2962963
192,99.47196262,99.61214953,193.8504673,656.046729,193.182243,204.9719626,323.1074766,182.7850467,267.8457944,328.4065421
193,101.5707547,97.80660377,196.9575472,658.2264151,195.1933962,206.5141509,332.7216981,187.7358491,269.4292453,321.9103774
194,100.7264151,96.84433962,198.6367925,651.2830189,197.1367925,204.8113208,339.9811321,189.5566038,273.4292453,311.8301887
195,98.42180095,95.59241706,195.1137441,652.5308057,201.7867299,203.0331754,346.3696682,194.0947867,274.535545,304.7677725
196,97.38571429,94.84285714,193.4714286,649.9761905,205.4142857,203.2904762,351.7619048,200.147619,274.3619048,299.7380952
197,97.57004831,94.92270531,193.4347826,652.5120773,207.0144928,206.9903382,351.6570048,206.647343,277.6231884,297.5458937
198,97.34466019,93.34466019,193.2087379,650.1553398,206.7524272,211.3543689,353.4902913,213.1747573,277.0728155,293.8398058
199,96.44878049,91.74146341,192.9317073,654.3414634,205.6731707,221.6780488,352.195122,213.0243902,276.0585366,290.1902439
200,95.98529412,92.46568627,188.8480392,640.8284314,207.6127451,229.0539216,348.7941176,211.3431373,274.8872549,288.2892157
201,97.74384236,93.46305419,184.7044335,620.6699507,211.7487685,232.6551724,347.8128079,208.9605911,270.1182266,285.8817734
202,100.0841584,93.23762376,188.2920792,614.539604,216.049505,237.1881188,354.9207921,207.3465347,266.6732673,284.6039604
203,101.0746269,94.64676617,192.5472637,605.4577114,218.1243781,240.6965174,357.9800995,206.0149254,266.9651741,285.0099502
204,102.1237624,94.74257426,196.4356436,601.8366337,220.8415842,250.1386139,358.1930693,207.1980198,267.7524752,281.1039604
205,104.519802,94.73762376,200.8910891,614.1188119,224.6188119,261.4851485,366.4356436,208.3564356,269.2227723,272.0693069
206,107.635468,92.77832512,194.1970443,625.182266,224.6256158,266.7241379,377.3349754,206.0837438,267.6650246,260.1921182
207,108.0643564,92.11881188,189.2178218,619.7970297,223.7524752,267.9108911,381.450495,210.049505,268.5693069,255.1930693
208,104.9162562,91.90640394,186.817734,608.364532,224.3546798,265.270936,384.1724138,216.5369458,270.226601,253.3990148
209,102.622549,90.46568627,194.2156863,636.6715686,224.5147059,261.8431373,383.4460784,219.2107843,273.3039216,251.8529412
210,104.1853659,92.88292683,199.3073171,646.6829268,221.8390244,260.4926829,381.8634146,216.6195122,279.4682927,251.1756098
211,110.7524272,93.74757282,199.8203883,650.461165,220.8446602,262.0339806,382.1019417,207.4514563,285.631068,251.2815534
212,115.9804878,93.06341463,197.0195122,660.2,222.1073171,262.7707317,381.1170732,205.7853659,286.3512195,251.5902439
213,120.3737864,93.63592233,206.7524272,622.9660194,220.7572816,259.0242718,385.5776699,209.4514563,283.9902913,248.2815534
214,125.2281553,94.12621359,214.6601942,601.9029126,217.4271845,255.6359223,387.1796117,218.3009709,284.6067961,246.6699029
215,130.8743961,94.0821256,219.7922705,589.8985507,213.178744,254.2077295,383.115942,225.6570048,285.6086957,245.8792271
216,136.2463768,94.00966184,223.0724638,589.8599034,210.2077295,253.7777778,376.1545894,223.5024155,288.6811594,247.6376812
217,141.6971154,93.94230769,220.6586538,583.2692308,212.5240385,251.0336538,378.1057692,221.5961538,291.7740385,250.75
218,152.1057692,94.875,221.6394231,588.0384615,215.0096154,246.1394231,376.8028846,227.8701923,296.3221154,252.0096154
219,166.2200957,97.88516746,228.9043062,610.4545455,216.84689,240.2296651,382.6842105,229.430622,304.6555024,249.2822967
220,174.3857143,98.67142857,234.047619,617.2238095,221.6285714,233.2095238,389.4285714,223.1904762,311.3666667,245.0952381
221,179.5857143,98.92857143,232.9190476,627.4190476,229.3952381,230.6904762,396.0666667,222.2047619,313.047619,244.1619048
222,190.4333333,101.7,228.0428571,636.7095238,239.6809524,229.2904762,398.4238095,221.4809524,312.6761905,244.1857143
223,201.7095238,102.0047619,225.2428571,631.2571429,248.4285714,228.6,397.8285714,216.7,316.1047619,243.1285714
224,210.549763,100.6777251,227,616.1990521,256.7345972,228.3222749,397.9905213,215.7393365,313.6208531,239.9146919
225,214.0758294,100.07109,228.2511848,608.4218009,265.9099526,224.5592417,398.9952607,217.2085308,313.8388626,237.6303318
226,206.0660377,99.96698113,225.4858491,602.4245283,267.3490566,223.4009434,400.5613208,217.8254717,307.3632075,238.0849057
227,198.4811321,100.0660377,224.6839623,585.4622642,269.4669811,227.5188679,403.2735849,214.6839623,312.6462264,240.3018868
228,201.3820755,98.75471698,222.8301887,587.254717,274.240566,231.7264151,410.6509434,208.7877358,314.1226415,241.7264151
