Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
38,94.98675496688742,91.82119205298014,128.7019867549669,489.9668874172185,136.9933774834437,398.0662251655629,357.7549668874172,148.41721854304635,336.86092715231786,420.8543046357616
39,94.26490066225166,90.83443708609272,131.32450331125827,505.36423841059604,135.76158940397352,383.6887417218543,351.8675496688742,140.72185430463577,334.81456953642385,413.7682119205298
40,95.82119205298014,90.02649006622516,132.02649006622516,514.9139072847682,138.9205298013245,383.2450331125828,342.27152317880797,139.05960264900662,331.6291390728477,421.3774834437086
41,96.35099337748345,89.96688741721854,129.5430463576159,507.1324503311258,138.0728476821192,372.5629139072848,342.6622516556291,138.5562913907285,325.34437086092714,420.89403973509934
42,94.6092715231788,88.74172185430463,130.4503311258278,495.3973509933775,138.9205298013245,379.4370860927152,342.2450331125828,142.19205298013244,326.158940397351,430.79470198675494
43,95.48026315789474,89.375,128.96052631578948,492.75,138.19736842105263,382.0986842105263,340.3486842105263,144.125,318.0,422.4736842105263
44,97.0728476821192,87.60264900662251,131.96026490066225,485.4172185430464,137.43046357615893,383.73509933774835,322.70198675496687,148.94039735099338,317.5960264900662,428.58940397350995
45,96.8543046357616,87.11258278145695,128.82119205298014,494.79470198675494,137.02649006622516,388.4834437086093,335.11920529801324,142.63576158940398,315.66887417218544,421.6953642384106
46,101.55333333333333,86.10666666666667,130.19333333333333,481.14,137.54666666666665,362.12,334.4866666666667,144.52666666666667,316.42,429.96666666666664
47,102.42763157894737,87.50657894736842,133.30263157894737,482.17105263157896,140.05921052631578,364.76973684210526,338.01973684210526,148.07894736842104,326.74342105263156,420.30263157894734
48,102.41447368421052,87.27631578947368,131.38815789473685,479.73026315789474,132.98684210526315,368.76973684210526,351.3092105263158,143.7565789473684,328.99342105263156,414.49342105263156
49,109.26973684210526,87.0657894736842,132.46052631578948,480.6513157894737,137.70394736842104,362.2171052631579,348.9144736842105,142.53947368421052,341.1513157894737,406.5986842105263
50,110.45098039215686,86.83660130718954,130.90849673202615,464.2156862745098,141.7450980392157,359.078431372549,348.29411764705884,139.37908496732027,341.6862745098039,407.0326797385621
51,110.63398692810458,84.85620915032679,130.35294117647058,449.1372549019608,142.8562091503268,359.1764705882353,367.93464052287584,142.18300653594773,344.5359477124183,419.5947712418301
52,114.72727272727273,85.42857142857143,132.02597402597402,472.5584415584416,139.75324675324674,354.0064935064935,387.93506493506493,140.42207792207793,338.2077922077922,424.76623376623377
53,111.66666666666667,86.45098039215686,132.6078431372549,474.0718954248366,139.34640522875816,354.7450980392157,374.7712418300654,138.05882352941177,342.08496732026146,417.81045751633985
54,118.26623376623377,88.57142857142857,130.87012987012986,471.2077922077922,136.24025974025975,347.9935064935065,361.7012987012987,141.5194805194805,351.0064935064935,421.5844155844156
55,128.47058823529412,86.14379084967321,132.36601307189542,467.62091503267976,136.640522875817,350.8235294117647,356.3137254901961,141.76470588235293,347.0980392156863,413.91503267973854
56,135.74025974025975,90.57792207792208,132.67532467532467,472.1623376623377,137.46103896103895,360.88961038961037,338.9805194805195,142.07142857142858,367.84415584415586,419.25324675324674
57,145.08441558441558,87.83766233766234,133.0,482.55194805194805,139.28571428571428,379.2597402597403,351.14285714285717,143.86363636363637,382.92857142857144,424.4805194805195
58,158.32258064516128,89.88387096774194,131.16774193548386,466.23225806451615,138.56774193548387,367.48387096774195,353.89032258064515,141.73548387096776,407.76774193548385,419.5548387096774
59,169.2516129032258,91.59354838709677,135.2516129032258,477.80645161290323,139.7483870967742,362.741935483871,353.0838709677419,149.50967741935483,431.59354838709675,421.2903225806452
60,193.6451612903226,99.76774193548387,134.39354838709679,497.10322580645163,137.67741935483872,375.4129032258065,353.9548387096774,147.44516129032257,455.2774193548387,432.96774193548384
61,191.67532467532467,100.6948051948052,135.77272727272728,493.90909090909093,137.05194805194805,387.8831168831169,371.1038961038961,148.69480519480518,489.8376623376623,442.012987012987
62,192.1225806451613,104.55483870967743,137.69032258064516,500.2903225806452,139.41935483870967,366.9483870967742,366.40645161290325,155.93548387096774,493.6258064516129,453.7483870967742
63,200.71612903225807,114.27741935483871,145.69677419354838,510.2451612903226,141.8774193548387,352.9935483870968,361.76774193548385,151.73548387096776,485.26451612903224,463.52258064516127
64,223.53548387096774,126.06451612903226,144.00645161290322,560.8967741935484,141.19354838709677,344.7483870967742,365.6516129032258,149.41935483870967,497.5032258064516,470.9032258064516
65,248.60645161290321,142.40645161290323,149.10967741935485,565.8451612903226,141.5483870967742,344.7483870967742,374.52258064516127,151.2774193548387,514.1161290322581,483.23225806451615
66,249.03225806451613,144.61290322580646,149.66451612903225,581.0064516129032,143.1225806451613,342.0709677419355,385.85806451612905,154.03870967741935,550.058064516129,499.96774193548384
67,250.67532467532467,154.85064935064935,148.94155844155844,620.8116883116883,147.26623376623377,342.59090909090907,398.22727272727275,155.0,577.6883116883117,518.6883116883117
68,245.3181818181818,158.37012987012986,146.4025974025974,652.9935064935065,148.4805194805195,344.3181818181818,408.5194805194805,152.05844155844156,595.7922077922078,558.7662337662338
69,228.66233766233765,153.75324675324674,149.9805194805195,676.2467532467532,152.05844155844156,326.6753246753247,405.987012987013,146.94805194805195,618.1233766233767,581.1428571428571
70,217.87662337662337,166.92207792207793,149.83766233766235,657.2727272727273,147.88311688311688,318.961038961039,422.14285714285717,147.85714285714286,640.2727272727273,612.0974025974026
71,213.78709677419354,173.1483870967742,151.04516129032257,695.2903225806451,148.41290322580645,314.7032258064516,425.8451612903226,152.50967741935483,704.4709677419355,655.2258064516129
72,206.09615384615384,182.72435897435898,145.8397435897436,700.9807692307693,149.27564102564102,317.62820512820514,436.54487179487177,150.93589743589743,749.4935897435897,704.6153846153846
73,201.60897435897436,189.47435897435898,142.49358974358975,721.8333333333334,144.35897435897436,319.4423076923077,432.02564102564105,153.0448717948718,756.0641025641025,748.0705128205128
74,204.19230769230768,185.47435897435898,142.8397435897436,734.5576923076923,148.28205128205127,324.2564102564103,449.21794871794873,156.78205128205127,760.3076923076923,756.7307692307693
75,219.28205128205127,191.35897435897436,141.27564102564102,719.1987179487179,150.1602564102564,308.72435897435895,439.8269230769231,153.48717948717947,778.4294871794872,754.8910256410256
76,225.37820512820514,193.85897435897436,138.44871794871796,761.4423076923077,156.30769230769232,302.4807692307692,452.68589743589746,153.96153846153845,801.6987179487179,772.7435897435897
77,239.69230769230768,183.08333333333334,138.08333333333334,762.7820512820513,155.51923076923077,292.55128205128204,453.3269230769231,154.59615384615384,807.8012820512821,792.8269230769231
78,227.05128205128204,179.75641025641025,136.0,726.5833333333334,155.23717948717947,311.2692307692308,438.11538461538464,153.73717948717947,799.7628205128206,812.5769230769231
79,210.94871794871796,183.67307692307693,132.85256410256412,742.5320512820513,149.94230769230768,307.2435897435897,447.04487179487177,154.42307692307693,803.4487179487179,826.8846153846154
80,200.03870967741935,187.03870967741935,134.58709677419355,779.1612903225806,149.14193548387098,303.4129032258065,432.3483870967742,153.0193548387097,793.0387096774193,828.4387096774194
81,197.73548387096776,172.91612903225806,133.4,801.7483870967742,148.70967741935485,302.23225806451615,435.89032258064515,150.36774193548388,781.5290322580645,827.6838709677419
82,182.85987261146497,169.6815286624204,130.6815286624204,785.1273885350319,149.47133757961782,290.13375796178343,436.96815286624206,147.10828025477707,778.4904458598726,830.1847133757962
83,169.0828025477707,169.28025477707007,130.77070063694268,780.8980891719746,149.9936305732484,287.2484076433121,445.61783439490443,147.8535031847134,746.3184713375796,832.8662420382166
84,155.6815286624204,165.82165605095543,128.87261146496814,778.4140127388536,152.63057324840764,296.1592356687898,424.95541401273886,150.28662420382165,709.687898089172,833.71974522293
85,147.56050955414014,159.69426751592357,127.21019108280255,776.0955414012739,153.44585987261146,289.03821656050957,417.3248407643312,153.4140127388535,653.1910828025477,838.1592356687898
86,138.4203821656051,144.7324840764331,125.29936305732484,773.5923566878981,157.2420382165605,296.81528662420385,406.171974522293,148.19108280254778,638.7515923566879,853.687898089172
87,128.343949044586,143.52229299363057,128.21019108280254,758.2484076433121,159.46496815286625,285.5796178343949,406.1210191082803,146.64968152866243,628.9235668789809,838.9426751592357
88,124.56687898089172,140.19108280254778,128.76433121019107,808.9299363057324,156.05732484076432,282.12738853503186,407.171974522293,148.10828025477707,561.828025477707,836.4140127388536
89,115.08917197452229,148.86624203821657,126.06369426751593,801.203821656051,158.05095541401275,278.656050955414,418.3248407643312,146.0063694267516,526.6050955414013,845.1592356687898
90,114.47770700636943,132.5796178343949,126.828025477707,786.7133757961783,155.77707006369425,266.656050955414,414.28662420382165,144.85987261146497,540.1910828025477,831.5541401273886
91,114.40384615384616,126.73076923076923,125.98076923076923,783.2628205128206,149.9102564102564,266.0128205128205,416.1474358974359,144.87820512820514,521.7179487179487,856.7564102564103
92,107.42948717948718,124.63461538461539,127.50641025641026,791.3525641025641,152.28846153846155,278.87820512820514,409.97435897435895,151.48076923076923,500.2628205128205,824.9102564102565
93,104.52564102564102,118.82692307692308,127.9551282051282,821.6987179487179,154.53846153846155,279.56410256410254,394.29487179487177,149.57692307692307,479.3525641025641,790.474358974359
94,102.73076923076923,109.34615384615384,127.19871794871794,818.9423076923077,155.14102564102564,282.88461538461536,394.5192307692308,149.49358974358975,447.71794871794873,768.4935897435897
95,100.93037974683544,102.5253164556962,126.4746835443038,776.0759493670886,153.77215189873417,270.8987341772152,406.3164556962025,149.22784810126583,437.34177215189874,736.8164556962025
96,101.33544303797468,97.89240506329114,125.37341772151899,765.746835443038,153.26582278481013,258.253164556962,401.46835443037975,141.78481012658227,418.11392405063293,711.006329113924
97,105.26582278481013,98.68987341772151,121.34810126582279,746.9810126582279,153.17088607594937,261.7025316455696,387.2848101265823,144.96835443037975,400.0,689.1772151898734
98,106.43949044585987,97.99363057324841,121.01273885350318,751.0127388535032,160.52866242038218,272.8216560509554,383.49044585987264,145.61146496815286,360.69426751592357,641.2356687898089
99,107.92307692307692,90.96794871794872,124.07692307692308,725.2115384615385,157.08333333333334,264.78846153846155,384.89102564102564,141.16666666666666,338.28846153846155,631.8717948717949
100,109.62179487179488,90.27564102564102,124.32051282051282,702.75,158.97435897435898,252.0897435897436,381.4871794871795,142.42948717948718,321.3974358974359,597.0512820512821
101,111.3741935483871,88.76774193548387,126.2516129032258,743.7677419354839,158.32258064516128,266.09032258064514,366.6322580645161,146.24516129032259,317.56774193548387,576.5419354838709
102,118.3741935483871,85.30967741935484,125.94193548387096,749.2903225806451,160.03870967741935,291.8322580645161,366.2451612903226,148.46451612903226,318.5806451612903,551.2387096774194
103,131.16129032258064,89.87741935483871,130.29677419354837,741.4064516129032,159.93548387096774,299.35483870967744,386.1225806451613,142.93548387096774,308.3290322580645,534.2322580645161
104,135.25324675324674,93.54545454545455,143.66233766233765,752.2142857142857,161.64285714285714,290.8766233766234,391.9935064935065,140.74025974025975,309.7077922077922,521.8051948051948
105,130.32467532467533,91.27272727272727,144.58441558441558,764.8311688311688,164.01298701298703,299.81168831168833,379.59090909090907,137.2207792207792,294.4935064935065,492.6168831168831
106,122.85064935064935,88.7012987012987,136.83116883116884,747.7532467532468,158.22727272727272,289.0844155844156,394.57142857142856,140.06493506493507,282.8181818181818,471.26623376623377
107,116.44805194805195,85.42857142857143,126.43506493506493,686.5909090909091,155.03896103896105,300.72727272727275,401.6233766233766,148.06493506493507,278.1753246753247,451.0779220779221
108,113.79084967320262,84.72549019607843,122.52941176470588,670.9477124183006,164.41176470588235,325.60130718954247,398.37908496732024,148.5032679738562,274.30065359477123,431.0522875816994
109,111.88888888888889,83.83660130718954,120.56862745098039,668.8169934640523,166.3986928104575,321.26143790849676,392.70588235294116,145.75816993464053,274.797385620915,433.2156862745098
110,110.0,85.45751633986929,118.44444444444444,643.8300653594771,165.4640522875817,304.34640522875816,388.83006535947715,139.2483660130719,278.16993464052285,421.7450980392157
111,106.33774834437087,84.97350993377484,121.39735099337749,646.1324503311258,170.8543046357616,297.2317880794702,384.74834437086093,140.19867549668874,279.5629139072848,411.33112582781456
112,110.54966887417218,85.8476821192053,121.6887417218543,701.4900662251656,170.23841059602648,308.94039735099335,385.158940397351,143.02649006622516,295.5364238410596,403.1523178807947
113,112.94701986754967,83.56291390728477,121.33112582781457,710.8145695364238,169.8543046357616,315.1920529801325,395.27814569536423,141.11258278145695,290.78145695364236,402.5629139072848
114,116.72847682119205,83.94701986754967,119.9205298013245,656.2119205298013,171.5562913907285,330.41059602649005,403.97350993377484,139.2317880794702,276.43046357615896,398.6622516556291
115,125.05960264900662,83.33774834437087,118.42384105960265,656.0596026490066,175.40397350993376,324.13907284768214,396.1655629139073,139.158940397351,269.55629139072846,389.8344370860927
116,127.42763157894737,83.0657894736842,117.90131578947368,614.6907894736842,177.39473684210526,311.3092105263158,390.76973684210526,136.92763157894737,273.4342105263158,380.375
117,126.59210526315789,84.28289473684211,118.95394736842105,592.9473684210526,174.79605263157896,289.57236842105266,405.29605263157896,135.875,277.20394736842104,378.60526315789474
118,129.33986928104576,84.12418300653594,117.81045751633987,577.6209150326797,173.09150326797385,278.921568627451,392.1764705882353,138.8235294117647,272.4901960784314,371.57516339869284
119,132.71241830065358,84.9281045751634,116.88235294117646,577.6078431372549,175.9346405228758,289.69934640522877,395.7516339869281,140.24183006535947,264.6666666666667,362.36601307189545
120,140.93548387096774,84.02580645161291,116.5741935483871,559.658064516129,179.01290322580644,283.2903225806452,414.6774193548387,134.85806451612902,254.38709677419354,366.36129032258066
121,154.8258064516129,84.50967741935484,118.7741935483871,555.7225806451613,184.03870967741935,258.258064516129,407.9290322580645,139.32258064516128,258.7548387096774,367.16129032258067
122,161.88387096774193,86.03870967741935,119.58709677419355,576.7806451612903,184.18064516129033,258.01935483870966,415.30967741935484,140.14193548387098,259.23870967741937,360.81290322580645
123,167.64743589743588,86.68589743589743,118.06410256410257,557.2115384615385,184.28846153846155,262.6923076923077,417.5128205128205,138.9102564102564,252.74358974358975,369.52564102564105
124,180.14743589743588,87.51923076923077,118.91025641025641,537.1089743589744,191.8397435897436,266.89102564102564,419.3397435897436,139.42948717948718,254.62820512820514,361.81410256410254
125,190.4551282051282,90.67948717948718,116.4423076923077,522.3333333333334,197.39102564102564,257.7628205128205,391.5705128205128,140.51923076923077,256.95512820512823,373.28846153846155
126,202.89743589743588,93.68589743589743,119.24358974358974,512.2628205128206,197.75,250.71794871794873,383.5576923076923,143.1602564102564,241.35897435897436,363.89102564102564
127,213.01923076923077,100.92307692307692,127.3974358974359,490.96153846153845,200.72435897435898,245.6153846153846,387.02564102564105,145.92948717948718,229.23076923076923,352.53205128205127
128,218.24358974358975,101.39102564102564,128.00641025641025,471.93589743589746,199.46153846153845,230.35897435897436,382.37179487179486,145.05128205128204,227.09615384615384,357.8269230769231
129,221.65384615384616,98.73076923076923,121.08974358974359,469.0897435897436,198.83333333333334,221.44230769230768,387.55128205128204,142.14743589743588,222.76282051282053,353.3205128205128
130,226.82692307692307,101.32692307692308,116.56410256410257,466.1025641025641,203.47435897435898,228.98717948717947,397.21794871794873,139.22435897435898,222.94871794871796,361.80128205128204
131,212.95541401273886,100.44585987261146,114.47770700636943,466.484076433121,206.95541401273886,227.29299363057325,392.7261146496815,140.30573248407643,223.4904458598726,362.0700636942675
132,211.9044585987261,99.20382165605096,115.05095541401273,458.90445859872614,215.78343949044586,215.85987261146497,393.09554140127386,140.96815286624204,223.54140127388536,364.5987261146497
133,208.68789808917197,99.79617834394904,116.0,454.43949044585986,223.43949044585986,212.38216560509554,403.61146496815286,136.71974522292993,221.28025477707007,365.50955414012736
134,216.9235668789809,103.56687898089172,117.90445859872611,456.9299363057325,237.78980891719746,215.4968152866242,411.38853503184714,139.62420382165604,210.29299363057325,373.45859872611464
135,229.36942675159236,106.53503184713375,116.96815286624204,477.2229299363057,249.19108280254778,212.56050955414014,411.86624203821657,135.3312101910828,199.0700636942675,378.1656050955414
136,231.94303797468353,105.83544303797468,115.87341772151899,474.13291139240505,264.3354430379747,210.28481012658227,417.6835443037975,138.45569620253164,187.2405063291139,392.126582278481
137,240.85625,111.36875,120.43125,444.7875,279.125,201.3875,409.45,143.0,177.95,408.40625
138,243.9875,109.25625,126.4375,432.24375,296.43125,192.0125,411.21875,139.30625,171.48125,404.33125
139,252.54088050314465,109.89308176100629,129.125786163522,436.49056603773585,309.62893081761007,197.30817610062894,415.1509433962264,138.83647798742138,170.57861635220127,415.9622641509434
140,247.38993710691824,112.52201257861635,124.68553459119497,442.07547169811323,324.2641509433962,194.52201257861634,401.1949685534591,136.61635220125785,168.56603773584905,409.7987421383648
141,246.20625,110.68125,122.13125,432.875,341.9375,189.925,400.025,139.78125,161.8625,407.425
142,243.825,109.2875,121.88125,405.025,365.16875,183.38125,407.825,140.325,160.025,416.525
143,226.3913043478261,109.81987577639751,119.57142857142857,399.2919254658385,383.7080745341615,181.2360248447205,407.62111801242236,136.92546583850933,162.01863354037266,410.14906832298135
144,213.88819875776397,106.72670807453416,121.05590062111801,395.4347826086956,392.59627329192546,181.9503105590062,386.1552795031056,141.2360248447205,159.98757763975155,422.18633540372673
145,218.98136645962734,104.35403726708074,123.69565217391305,389.44099378881987,403.3975155279503,187.40372670807454,393.639751552795,137.38509316770185,165.22981366459626,425.8447204968944
146,213.9811320754717,107.66666666666667,124.59119496855345,381.37106918238993,428.0314465408805,191.25786163522014,392.79245283018867,136.30188679245282,166.41509433962264,427.52201257861634
147,209.7875,108.50625,126.9125,388.48125,436.15625,187.75,383.50625,137.4875,165.0875,421.28125
148,202.3726708074534,108.7639751552795,129.08695652173913,420.45341614906835,475.72049689440996,192.80745341614906,377.2111801242236,134.12422360248448,163.67080745341616,430.0869565217391
149,195.0679012345679,101.5246913580247,131.38888888888889,440.3641975308642,517.7592592592592,197.7530864197531,378.7962962962963,140.42592592592592,161.5679012345679,435.7345679012346
150,190.90740740740742,101.62962962962963,129.1172839506173,446.81481481481484,553.6666666666666,202.78395061728395,373.21604938271605,139.35802469135803,162.4506172839506,429.1296296296296
151,177.93827160493828,104.41358024691358,131.01234567901236,426.19135802469134,572.2407407407408,201.54320987654322,377.85185185185185,135.30246913580248,163.80246913580248,429.82716049382714
152,191.62962962962962,103.25308641975309,129.26543209876544,425.2345679012346,569.9135802469136,203.25925925925927,383.1604938271605,133.179012345679,165.3148148148148,433.8333333333333
153,190.71604938271605,107.6358024691358,129.29012345679013,436.7037037037037,576.604938271605,198.57407407407408,398.9074074074074,134.19753086419752,167.6358024691358,442.537037037037
154,179.2085889570552,102.47239263803681,129.04294478527606,420.93865030674846,594.1840490797546,194.8159509202454,403.87116564417175,132.82822085889572,166.38650306748465,435.680981595092
155,176.53987730061348,102.34355828220859,128.56441717791412,398.3128834355828,611.0245398773006,198.56441717791412,405.96932515337426,135.04294478527606,165.14723926380367,431.58895705521473
156,169.28658536585365,98.9329268292683,129.3048780487805,399.1524390243902,633.4573170731708,212.57926829268294,404.9573170731707,134.14634146341464,169.60365853658536,422.9268292682927
157,165.59146341463415,99.95121951219512,124.98780487804878,418.4634146341463,644.0670731707318,227.60365853658536,408.969512195122,137.1951219512195,173.3109756097561,419.2987804878049
158,166.35365853658536,98.71951219512195,125.90853658536585,415.4756097560976,662.9085365853658,230.0609756097561,408.5914634146341,137.5,174.859756097561,414.3658536585366
159,168.72289156626505,98.0,124.70481927710843,409.2951807228916,656.1265060240963,230.31927710843374,408.3072289156627,134.10843373493975,174.90963855421685,415.355421686747
160,162.30538922155688,98.97005988023952,123.2994011976048,450.7784431137725,654.7724550898204,224.65868263473052,402.1497005988024,137.79640718562874,180.47305389221557,401.64071856287427
161,160.92215568862275,91.80838323353294,120.77844311377245,452.79640718562877,671.8562874251497,220.0239520958084,403.2215568862275,138.5568862275449,191.19760479041915,409.11976047904193
162,150.47904191616766,89.36526946107784,124.73652694610779,442.8562874251497,709.497005988024,214.83832335329342,395.7544910179641,140.02994011976048,203.09580838323353,419.64071856287427
163,137.61904761904762,90.13690476190476,125.0952380952381,444.6845238095238,748.4702380952381,221.86309523809524,412.7738095238095,137.33333333333334,218.95833333333334,414.88690476190476
164,131.34117647058824,89.43529411764706,121.43529411764706,427.3235294117647,754.1058823529412,234.40588235294118,414.45882352941175,137.37058823529412,226.04705882352943,403.0
165,127.6608187134503,88.46198830409357,118.71345029239767,407.44444444444446,749.374269005848,227.71345029239765,437.36842105263156,136.10526315789474,229.0701754385965,407.280701754386
166,125.38953488372093,88.47093023255815,119.45348837209302,406.2906976744186,754.9825581395348,221.2093023255814,433.91279069767444,138.73837209302326,230.31976744186048,408.11046511627904
167,127.27325581395348,90.6686046511628,119.43023255813954,430.2267441860465,784.8604651162791,213.82558139534885,430.02906976744185,139.8953488372093,245.8081395348837,408.48837209302326
168,130.635838150289,90.84971098265896,119.57225433526011,441.7514450867052,826.9132947976879,198.47976878612718,440.9421965317919,139.50867052023122,256.8323699421965,408.9364161849711
169,133.20231213872833,90.84393063583815,118.78034682080924,403.4566473988439,898.0693641618498,197.9479768786127,445.22543352601156,141.53179190751445,268.4508670520231,415.26011560693644
170,129.76436781609195,87.35057471264368,119.30459770114942,361.32183908045977,905.4425287356322,190.91379310344828,441.55172413793105,140.9712643678161,286.6954022988506,413.9367816091954
171,134.4742857142857,87.51428571428572,123.31428571428572,348.4342857142857,909.7714285714286,189.30857142857144,464.41714285714284,136.75428571428571,300.39428571428573,420.04
172,126.55428571428571,90.0,120.86285714285714,342.77714285714285,920.6971428571428,196.3257142857143,498.8457142857143,138.10857142857142,317.54285714285714,422.6457142857143
173,125.42857142857143,89.76571428571428,123.17142857142858,389.10857142857145,954.1542857142857,191.06285714285715,489.96,140.4,343.64,429.7542857142857
174,126.2784090909091,90.92045454545455,126.89772727272727,442.84659090909093,1001.75,190.375,485.78977272727275,146.5909090909091,393.41477272727275,432.34659090909093
175,131.85795454545453,88.3125,126.10795454545455,455.5681818181818,1070.1136363636363,197.32954545454547,485.97727272727275,146.22727272727272,441.97159090909093,436.45454545454544
