gene,shape,mode,stage_index,intron,exon,intron_fit,exon_fit,intron_residual,exon_residual
svb,cosine,collapsed,10,0.22628418945963974,0.2572233967582805,0.22166591568795632,0.3331606029592209,-0.004618273771683418,0.07593720620094041
svb,cosine,collapsed,11,0.24709806537691792,0.25412262156448207,0.1625181273920236,0.22917220007378425,-0.08457993798489433,-0.024950421490697816
svb,cosine,collapsed,12,0.22615076717811874,0.21687808315715293,0.19253874620196873,0.21751783414427378,-0.033612020976150014,0.0006397509871208518
svb,cosine,collapsed,13,0.2823215476984656,0.2701902748414376,0.29850011831319,0.29327582001310065,0.016178570614724386,0.023085545171663058
svb,cosine,collapsed,14,0.4421614409606404,0.44270613107822415,0.4566291154787431,0.43722834484485007,0.014467674518102658,-0.005477786233374082
svb,cosine,collapsed,15,0.609472981987992,0.6080338266384777,0.6350473155288393,0.6190678363286417,0.02557433354084726,0.011034009690163993
svb,cosine,collapsed,16,0.7879919946631088,0.8236786469344608,0.7988752687630729,0.8024927517786139,0.010883274099964146,-0.0211858951558469
svb,cosine,collapsed,17,0.9304869913275516,0.9784355179704017,0.9164300375304189,0.9516193165086654,-0.014056953797132787,-0.026816201461736355
svb,cosine,collapsed,18,1.0,1.0,0.9551591348365783,1.0303528750250188,-0.04484086516342167,0.03035287502501882
svb,cosine,collapsed,19,0.8368245496997999,0.9743481324876673,0.8804364991016896,0.9993410662677547,0.04361194940188973,0.02499293378008738
svb,cosine,collapsed,20,0.7695797198132087,0.9143058491895701,0.7042107755464101,0.8554729498510711,-0.06536894426679862,-0.058832899338499
svb,cosine,collapsed,21,0.39786524349566377,0.5302325581395348,0.4816120330616163,0.6400519283982147,0.08374678956595255,0.10981937025867983
svb,cosine,collapsed,22,0.3378252168112075,0.47977448907681464,0.2875978878046155,0.4232844457390041,-0.05022732900659199,-0.05649004333781055
svb,cosine,collapsed,23,0.14776517678452303,0.3187103594080338,0.1774848044144564,0.2703412060322481,0.02971962762993338,-0.048369153375785734
svb,cosine,collapsed,24,0.12835223482321548,0.21916842847075405,0.1256938065866669,0.18097854564369387,-0.0026584282365485767,-0.03818988282706018
svb,cosine,mapped,1,0.04776517678452301,0.028752642706131076,0.08770592091936405,0.08459841823590446,0.03994074413484104,0.05584577552977338
svb,cosine,mapped,2,0.14969979986657772,0.1419309372797745,0.12693641019964086,0.11654060701190463,-0.022763389666936862,-0.025390330267869854
svb,cosine,mapped,3,0.20627084723148764,0.17618040873854826,0.20582572989754258,0.18721127033718651,-0.0004451173339450609,0.011030861598638253
svb,cosine,mapped,4,0.30633755837224813,0.28513037350246656,0.31887656330060754,0.29627205236655435,0.01253900492835941,0.01114167886408779
svb,cosine,mapped,5,0.4656437625083389,0.456800563777308,0.4515619836962453,0.4326591295654749,-0.014081778812093604,-0.024141434211833068
svb,cosine,mapped,6,0.579853235490327,0.5702607470049331,0.584546965043968,0.5782064124074717,0.004693729553641002,0.007945665402538604
svb,cosine,mapped,7,0.6871247498332221,0.7094785059901338,0.6976399297242468,0.7117417575631135,0.010515179891024684,0.0022632515729796854
svb,cosine,mapped,8,0.7452968645763843,0.8023960535588442,0.7210745875740336,0.7801689993634755,-0.02422227700235069,-0.022227054195368745
svb,cosine,mapped,9,0.3124749833222148,0.53276955602537,0.3814871347067507,0.5213081028490842,0.06901215138453592,-0.011461453176285774
svb,cosine,mapped,10,0.22628418945963974,0.2572233967582805,0.22171139992651348,0.3331460386775407,-0.004572789533126259,0.07592264191926024
svb,cosine,mapped,11,0.24709806537691792,0.25412262156448207,0.16256183284382442,0.229123505047719,-0.0845362325330935,-0.024999116516763065
svb,cosine,mapped,12,0.22615076717811874,0.21687808315715293,0.19259018861511734,0.21747664630110802,-0.0335605785630014,0.0005985631439550942
svb,cosine,mapped,13,0.2823215476984656,0.2701902748414376,0.29855836245506584,0.2932495927071286,0.016236814756600215,0.023059317865690987
svb,cosine,mapped,14,0.4421614409606404,0.44270613107822415,0.4566879289650009,0.4372077604255564,0.01452648800436046,-0.005498370652667728
svb,cosine,mapped,15,0.609472981987992,0.6080338266384777,0.6351007479981575,0.6190398049764216,0.025627766010165476,0.011005978337943922
svb,cosine,mapped,16,0.7879919946631088,0.8236786469344608,0.7989214172094692,0.8024485023066195,0.010929422546360423,-0.02123014462784134
svb,cosine,mapped,17,0.9304869913275516,0.9784355179704017,0.9164720157273204,0.9515581417322274,-0.014014975600231239,-0.026877376238174322
svb,cosine,mapped,18,1.0,1.0,0.9551860016575442,1.0302981649551228,-0.04481399834245581,0.03029816495512283
svb,cosine,mapped,19,0.8368245496997999,0.9743481324876673,0.8804561453999402,0.9993117109434182,0.0436315957001403,0.024963578455750923
svb,cosine,mapped,20,0.7695797198132087,0.9143058491895701,0.7042430289287953,0.8554637781249486,-0.0653366908844134,-0.05884207106462158
svb,cosine,mapped,21,0.39786524349566377,0.5302325581395348,0.48166470281967144,0.6400403717360037,0.08379945932400767,0.10980781359646885
svb,cosine,mapped,22,0.3378252168112075,0.47977448907681464,0.2876589531889777,0.42323956157743386,-0.050166263622229756,-0.05653492749938077
svb,cosine,mapped,23,0.14776517678452303,0.3187103594080338,0.17751332959495777,0.2702704128052936,0.029748152810434747,-0.0484399466027402
svb,cosine,mapped,24,0.12835223482321548,0.21916842847075405,0.12566581767262278,0.18092736228209236,-0.0026864171505927015,-0.03824106618866169
svb,gaussian,collapsed,1,0.04776517678452301,0.028752642706131076,0.08919473479214779,0.08076406633706149,0.04142955800762478,0.052011423630930406
svb,gaussian,collapsed,2,0.14969979986657772,0.1419309372797745,0.1335385743856592,0.12133056327178299,-0.01616122548091853,-0.0206003740079915
svb,gaussian,collapsed,3,0.20627084723148764,0.17618040873854826,0.20605678155374452,0.1895099123654862,-0.0002140656777431249,0.013329503626937939
svb,gaussian,collapsed,4,0.30633755837224813,0.28513037350246656,0.31066678174152534,0.2911061834508976,0.004329223369277213,0.0059758099484310545
svb,gaussian,collapsed,5,0.4656437625083389,0.456800563777308,0.4423567398869237,0.4242387858306218,-0.023287022621415188,-0.03256177794668619
svb,gaussian,collapsed,6,0.579853235490327,0.5702607470049331,0.5842286196094778,0.575468604738469,0.004375384119150838,0.005207857733535826
svb,gaussian,collapsed,7,0.6871247498332221,0.7094785059901338,0.7097664706030931,0.7202568662620277,0.02264172076987092,0.010778360271893828
svb,gaussian,collapsed,8,0.7452968645763843,0.8023960535588442,0.7284121856324796,0.7892921036497166,-0.016884678943904774,-0.013103949909127666
svb,gaussian,collapsed,9,0.3124749833222148,0.53276955602537,0.36033001647443313,0.5114075452772023,0.04785503315221834,-0.02136201074816768
svb,gaussian,collapsed,10,0.22628418945963974,0.2572233967582805,0.20452885618504807,0.31651145483080334,-0.02175533327459167,0.05928805807252285
svb,gaussian,collapsed,11,0.24709806537691792,0.25412262156448207,0.16824865909608716,0.22831729610724769,-0.07884940628083076,-0.02580532545723438
svb,gaussian,collapsed,12,0.22615076717811874,0.21687808315715293,0.205809466430863,0.22710921451181965,-0.020341300747255736,0.010231131354666717
svb,gaussian,collapsed,13,0.2823215476984656,0.2701902748414376,0.3027758738422676,0.29904880103263776,0.020454326143801993,0.028858526191200162
svb,gaussian,collapsed,14,0.4421614409606404,0.44270613107822415,0.44973532360018775,0.433247069608279,0.007573882639547336,-0.00945906146994513
svb,gaussian,collapsed,15,0.609472981987992,0.6080338266384777,0.6270664203152346,0.6112774114269971,0.017593438327242583,0.0032435847885193825
svb,gaussian,collapsed,16,0.7879919946631088,0.8236786469344608,0.8001231623537843,0.8006732173915699,0.01213116769067557,-0.023005429542890865
svb,gaussian,collapsed,17,0.9304869913275516,0.9784355179704017,0.9263013827675973,0.9583478205200209,-0.0041856085599543125,-0.02008769745038086
svb,gaussian,collapsed,18,1.0,1.0,0.9612711205580532,1.036992541857263,-0.038728879441946806,0.03699254185726297
svb,gaussian,collapsed,19,0.8368245496997999,0.9743481324876673,0.8728197814838159,0.9955108689426919,0.03599523178401598,0.021162736455024644
svb,gaussian,collapsed,20,0.7695797198132087,0.9143058491895701,0.6917363732399503,0.8445810791860611,-0.07784334657325842,-0.06972477000350907
svb,gaussian,collapsed,21,0.39786524349566377,0.5302325581395348,0.4848312344937196,0.638982623952622,0.08696599099805585,0.1087500658130871
svb,gaussian,collapsed,22,0.3378252168112075,0.47977448907681464,0.30874351184362003,0.439188102311985,-0.02908170496758744,-0.04058638676482962
svb,gaussian,collapsed,23,0.14776517678452303,0.3187103594080338,0.18696050878207557,0.28211120459930644,0.03919533199755254,-0.036599154808727385
svb,gaussian,collapsed,24,0.12835223482321548,0.21916842847075405,0.11514451839358877,0.17623476683623265,-0.013207716429626704,-0.04293366163452139
svb,gaussian,mapped,1,0.04776517678452301,0.028752642706131076,0.08836325619659854,0.08129220436654834,0.040598079412075536,0.05253956166041726
svb,gaussian,mapped,2,0.14969979986657772,0.1419309372797745,0.13296595713615547,0.121846886653803,-0.01673384273042225,-0.02008405062597149
svb,gaussian,mapped,3,0.20627084723148764,0.17618040873854826,0.20575249278951743,0.18994981188498922,-0.0005183544419702091,0.013769403146440956
svb,gaussian,mapped,4,0.30633755837224813,0.28513037350246656,0.31056324104407673,0.2913749864561641,0.004225682671828601,0.006244612953697548
svb,gaussian,mapped,5,0.4656437625083389,0.456800563777308,0.44232086972432105,0.4242440689843138,-0.023322892784017835,-0.03255649479299416
svb,gaussian,mapped,6,0.579853235490327,0.5702607470049331,0.5841264633555361,0.5751725635097443,0.004273227865209117,0.004911816504811206
svb,gaussian,mapped,7,0.6871247498332221,0.7094785059901338,0.7095538077985007,0.7197192480118961,0.02242905796527861,0.010240742021762284
svb,gaussian,mapped,8,0.7452968645763843,0.8023960535588442,0.7262425876297159,0.7917786422623982,-0.01905427694666839,-0.010617411296446
svb,gaussian,mapped,9,0.3124749833222148,0.53276955602537,0.3603441596751711,0.5126058579438273,0.04786917635295629,-0.020163698081542725
svb,gaussian,mapped,10,0.22628418945963974,0.2572233967582805,0.20501284649138854,0.3161288737945677,-0.0212713429682512,0.058905477036287235
svb,gaussian,mapped,11,0.24709806537691792,0.25412262156448207,0.16857389035495102,0.22767360847442006,-0.0785241750219669,-0.026449013090062007
svb,gaussian,mapped,12,0.22615076717811874,0.21687808315715293,0.2060731404134139,0.22665035489779167,-0.020077626764704842,0.009772271740638744
svb,gaussian,mapped,13,0.2823215476984656,0.2701902748414376,0.30314624948602953,0.2987790384086206,0.020824701787563904,0.028588763567182984
svb,gaussian,mapped,14,0.4421614409606404,0.44270613107822415,0.4502545577439045,0.4330370449248102,0.008093116783264076,-0.009669086153413942
svb,gaussian,mapped,15,0.609472981987992,0.6080338266384777,0.6276363917310798,0.6110114579729425,0.01816340974308772,0.0029776313344648253
svb,gaussian,mapped,16,0.7879919946631088,0.8236786469344608,0.8005904037030086,0.8003039432426766,0.012598409039899838,-0.023374703691784182
svb,gaussian,mapped,17,0.9304869913275516,0.9784355179704017,0.9265722218349345,0.957894453554286,-0.003914769492617154,-0.020541064416115695
svb,gaussian,mapped,18,1.0,1.0,0.9612552747190413,1.0366590762121892,-0.038744725280958736,0.03665907621218922
svb,gaussian,mapped,19,0.8368245496997999,0.9743481324876673,0.872778628514801,0.9954079945745129,0.03595407881500112,0.021059862086845627
svb,gaussian,mapped,20,0.7695797198132087,0.9143058491895701,0.6919693941132492,0.8445644336373502,-0.07761032569995951,-0.06974141555221991
svb,gaussian,mapped,21,0.39786524349566377,0.5302325581395348,0.4853173655710589,0.6388579185897679,0.08745212207539516,0.10862536045023308
svb,gaussian,mapped,22,0.3378252168112075,0.47977448907681464,0.30920753892292485,0.4388931852659356,-0.028617677888282622,-0.04088130381087901
svb,gaussian,mapped,23,0.14776517678452303,0.3187103594080338,0.18712768772993515,0.28173728413463583,0.03936251094541213,-0.03697307527339799
svb,gaussian,mapped,24,0.12835223482321548,0.21916842847075405,0.11489867138606279,0.17592516654060902,-0.01345356343715269,-0.04324326193014502
