Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
53,257.869969,199.3931889,411.3498452,864.6068111,72.1863354,248.1609907,162.8978328,161.3374613,377.8111455,299.3095975
54,255.904321,200.5339506,404.904321,889.632716,71.83641975,246.9320988,161.6111111,164.5555556,384.9969136,298.691358
55,258.0771605,200.308642,399.0123457,907.154321,71.88580247,247.6018519,160.5617284,165.1388889,394.654321,298.0401235
56,260.3846154,202.8492308,393.7015385,907.7230769,71.92307692,251.2307692,160.2215385,163.8338462,401.8461538,300.6369231
57,261.1779141,208.1533742,387.0398773,900.1349693,71.84969325,255.3312883,160.196319,163.4815951,406.4018405,304.1257669
58,258.3455657,208.0764526,378.0733945,889.911315,72.14417178,257.382263,159.8348624,164.7247706,414.2782875,307.8348624
59,256.054878,208.945122,365.1676829,878.9756098,72.18597561,258.7804878,159.2347561,165.5640244,424.4756098,311.2317073
60,242.1762918,210.4650456,350.0790274,872.9057751,72.29483283,261.3586626,158.6778116,165.4559271,432.4164134,316.1276596
61,238.1829268,211.902439,340.625,882.1829268,72.96036585,267.4939024,160.3841463,168.0640244,445.6158537,324.7804878
62,249.1702128,212.7173252,333.4528875,880.106383,72.88449848,270.768997,161.2006079,171.3586626,457.7264438,330.4620061
63,253.0906344,208.2688822,329.6978852,867.8731118,72.17522659,269.6223565,161.1812689,173.5135952,468.9516616,337.1057402
64,253.6888218,203.4773414,328.8429003,869.4622356,72.12688822,268.0725076,162.7915408,174.7794562,486.326284,350.5861027
65,251.4126506,200.5512048,326.1746988,877.126506,71.90060241,265.0150602,163.246988,173.3493976,500.1656627,364.1566265
66,253.2598187,199.0996979,328.9425982,888.5800604,72.20845921,263.7975831,163.8308157,172.4501511,513.7220544,378.9244713
67,258.2296073,198.0453172,332.6193353,889.0845921,72.12990937,261.734139,164.1722054,171.8882175,529.5135952,395.9667674
68,264.2439759,197.3373494,332.6174699,895.3072289,71.95481928,259.5120482,164.8915663,171.7560241,547.3674699,410.876506
69,271.4774775,193.1591592,330.0720721,905.6366366,71.72672673,260.3363363,165.4594595,171.6456456,564.8768769,424.957958
70,282.0750751,190.4714715,329.972973,915.4594595,71.91591592,263.9489489,165.3813814,172.2612613,577.3033033,438.8798799
71,293.1801802,185.4281437,331.2874251,913.0389222,72.3033033,265.8048048,165.5525526,173.9580838,585.4191617,456.6107784
72,300.739521,182.8982036,332.3922156,902.505988,72.18562874,264.757485,166.502994,176.3502994,594.1137725,479.0598802
73,311.2724551,181.5958084,332.505988,885.3053892,71.96396396,263.8622754,168.1377246,177.9131737,600.0329341,496.508982
74,319.2268657,177.3473054,334.7074627,878.1671642,72.10479042,264.6358209,169.9373134,180.8982036,609.0895522,512.5910448
75,316.8955224,175.9134328,334.8268657,884.8865672,72.35522388,269.0507463,171.5970149,182.9134328,620.361194,526.719403
76,310.875,175.2886905,332.4196429,889.389881,72.20238095,272.4464286,172.0386905,183.2113095,624.7767857,532.0059524
77,315.1313433,174.2,334.0895522,899.8537313,72.38208955,275.4656716,174.3432836,184.9641791,633.2776119,542.6567164
78,311.754491,177.4790419,334.1407186,916.3892216,72.8502994,277.7724551,175.5389222,188.0209581,642.7904192,556.9071856
79,305.2321429,178.4791667,330.9732143,927.0982143,72.71428571,279.3779762,173.5982143,190.0654762,645.0684524,567.110119
80,311.9285714,180.1279762,332.2797619,949.2202381,73.19047619,285.9553571,174.014881,192.9672619,650.3452381,582.3482143
81,318.0597015,181.1761194,330.9522388,977.9402985,73.47462687,294.7104478,175.2208955,194.9880597,656.9701493,594.2328358
82,325.7202381,181.6666667,329.235119,1001.604167,73.44047619,300.6875,175.5654762,198.4702381,661.1279762,600.2767857
83,344.452381,178.952381,332.5297619,1003.904762,73.28869048,301.2916667,175.235119,202.860119,662.3839286,607.625
84,357.3560831,176.6706231,337.4718101,995.6795252,73.27002967,295.1721068,174.388724,204.6142433,659.7329377,621.3323442
85,366.6508876,177.7840237,344,989.1568047,73.93786982,287.5443787,174.9349112,206.443787,656.5,639.1035503
86,370.1839763,178.0267062,346.4896142,977.7507418,74.45103858,283.6261128,175.3442136,211.6320475,654.9792285,654.2967359
87,378.735905,177.1513353,343.7774481,972.6587537,74.62017804,283.2551929,175.2195846,216.5875371,655.6231454,668.5519288
88,393.0946746,179.7840237,343.5857988,971.2485207,74.4112426,284.4112426,174.816568,217.1597633,657.5621302,681.5266272
89,404.1032448,179.9941003,346.0737463,976.8141593,74.07669617,286.1061947,174.5368732,214.2861357,660.0619469,692.8643068
90,425.0502959,182.1863905,348.8254438,998.3905325,74.23076923,290.7218935,176.1301775,214.5443787,665.6656805,709.7100592
91,440.0383481,183.1386431,344.3244838,1030.412979,74.08554572,294.3244838,176.7610619,214.8938053,664.0147493,719.6873156
92,444.4896755,185.879056,339.79941,1059.439528,74.48672566,297.5516224,177.2566372,214.7256637,663.4424779,730.3303835
93,450.0439883,185.0117302,336.8768328,1061.677419,74.53372434,295.5043988,176.7390029,215.5395894,659.9882698,738.8797654
94,461.1970588,184.4176471,342.6676471,1054.826471,74.86176471,294.1764706,179.4970588,219.2352941,664.5911765,756.9235294
95,458.9764706,183.7441176,347.45,1055.405882,74.49705882,292.7470588,181.0294118,220.7088235,666.8441176,767.5558824
96,451.4545455,183.6041056,350.0909091,1070.483871,73.97653959,293.026393,180.5395894,221.9794721,666.856305,768.3812317
97,444.7214076,186.3636364,353.4252199,1095.727273,74.21994135,296.4281525,180.8944282,226.3577713,671.4897361,770.0498534
98,445.6363636,190.3460411,350.5307918,1120.214076,74.62463343,299.4633431,180.3460411,230.7947214,676.313783,774.2991202
99,451.4398827,194.4252199,345.2346041,1124.404692,75.02932551,301.8064516,179.9677419,234.8240469,675.4721408,782.4926686
100,450.1964809,198.2580645,344.1671554,1113.530792,75.39296188,304.5249267,180.9765396,240.8387097,668.1319648,791.0146628
101,442.28739,200.2404692,343.6129032,1107.706745,75.69794721,308.2903226,182.4662757,247.2697947,659.0439883,795.4956012
102,431.0323529,202.5117647,344.0411765,1123.061765,75.81764706,311.7205882,183.0088235,252.9882353,653.4352941,797.5852941
103,417.3852941,206.0029412,344.2735294,1143.794118,75.64117647,311.7558824,182.8117647,257.5235294,651.3411765,799.8264706
104,410.4134897,202.601173,343.1466276,1154.527859,75.43695015,310.4134897,183.4457478,260.8328446,651.9853372,801.4076246
105,412.7038123,193.3489736,339.4398827,1157.8739,75.41348974,310.3108504,185.170088,263.6774194,651.8680352,801.3255132
106,418.771261,189.9208211,337.2170088,1156.407625,75.63929619,310.2052786,186.8152493,266.0821114,645.3695015,799.026393
107,422.6441176,193.0794118,338.3323529,1160.482353,75.94411765,310.0852941,187.4941176,267.9558824,636.7852941,795.4441176
108,421.3362573,198.4707602,337.5497076,1169.304094,76.0497076,304.7573099,187.0380117,268.002924,621.4035088,781.4210526
109,418.2186589,199.4169096,336.361516,1187.676385,76.60058309,298.5801749,187.7696793,269.5626822,607.8367347,772.787172
110,415.3877551,197.3760933,336.6588921,1201.725948,77.18367347,295.1895044,189.0962099,270.851312,596.7376093,769.8979592
111,418.0938416,194.9589443,339.6041056,1210.164223,77.771261,297.0762463,191.5571848,273.8973607,589.7507331,779.3079179
112,410.0994152,193.3830409,342.1081871,1194.546784,78.06725146,296.7631579,192.7251462,276.7777778,575.5263158,783.6988304
113,390.3982558,193.1046512,342.2790698,1165.229651,78.03488372,293.0174419,192.7645349,278.0755814,557.9825581,782.2209302
114,376.7063953,197.8168605,341.2877907,1146.206395,78.10465116,290.0465116,194.2790698,278.997093,545.7761628,782.0843023
115,367.7026239,195.5976676,338.845481,1135.247813,78.19825073,288.2099125,195.8658892,278.4897959,538.2507289,775.4169096
116,368.1020408,191.1720117,337.4723032,1122.145773,78.43148688,285.1282799,197.3469388,277.2827988,536.1749271,765.0932945
117,379.0697674,191.1976744,332.7063953,1105.546512,78.68313953,279.0203488,199.9447674,276.7122093,536.3255814,752.9709302
118,405.4680233,194.0436047,327.1017442,1110.575581,79.20348837,271.9505814,204.1773256,278.1395349,535.8284884,741.7383721
119,430.2869565,193.2782609,322.4811594,1136.994203,79.4115942,265.3594203,206.9275362,279.5072464,527.1101449,723.3014493
120,444.3536232,188.5391304,320.1101449,1178.689855,79.53333333,263.9246377,208.1884058,283.0376812,515.6724638,707.5536232
121,454.6831395,186.6744186,318.7296512,1218.860465,79.60465116,265.2151163,209.0232558,288.6744186,502.0436047,696.4389535
122,450.373913,186.5565217,314.515942,1238.150725,79.17971014,264.7507246,208.626087,292.1391304,486.373913,682.1478261
123,438.1705202,188.716763,311.4479769,1253.569364,79.48843931,264.3150289,209.2976879,295.7976879,474.0202312,670.4942197
124,435.4797688,186.2861272,309.2919075,1269.774566,79.81791908,263.0057803,210.6098266,300.5231214,465.1387283,663.5520231
125,427.6144928,187.1043478,309.6086957,1287.481159,79.86376812,260.8,211.2492754,307.0782609,460.9971014,662.4347826
126,423.6724638,191.5101449,311.1275362,1290.985507,79.48405797,257.4434783,210.6028986,312.9797101,456.9217391,659.6
127,429.7118156,191.5389049,314.3832853,1280.878963,78.96541787,252.5850144,209.8847262,317.2622478,449.2564841,653.443804
128,437.1959654,188.3573487,317.1988473,1281.040346,79.42363112,248.5706052,210.907781,322.9682997,444.4236311,652.4121037
129,437.167147,181.3804035,315.481268,1285.487032,79.80115274,246.2276657,212.1037464,327.3659942,442.351585,649.7896254
130,399.8847262,177.9221902,312.4121037,1297.005764,80.26878613,245.1416185,215.9219653,330.8179191,444.0201729,647.1498559
131,378.2651297,181.6023055,309.9308357,1311.610951,79.97118156,244.2334294,218.5043228,331.7752161,448.7319885,646.2247839
132,368.5028736,180.2758621,306.0373563,1317.261494,79.48275862,241.387931,220.5,333.5689655,449.408046,641.7385057
133,359.137931,177.7701149,304.3017241,1327.025862,80.04885057,238.6178161,224.3735632,340.2557471,445.1149425,638.0632184
134,348.9367816,176.4224138,302.4482759,1330.724138,80.37643678,235.795977,228.1724138,349.6896552,435.9856322,632.8017241
135,328.9885057,177.1551724,302.6149425,1332.258621,81.29885057,234.6896552,232.2155172,360.5028736,428.7701149,627.0028736
136,320.6408046,177.9597701,300.5862069,1337.899425,82.27298851,233.7442529,234.8132184,369.1522989,423.5057471,619.6091954
137,322.3237822,180.512894,294.0830946,1351.733524,83.14326648,232.9770774,234.3352436,375.7593123,417.2808023,612.3037249
138,325.6637931,182.4051724,290.2586207,1366.522989,84.47988506,232.9425287,236.0747126,385.5488506,411.9367816,608.795977
139,320.8933718,180.1008646,289.7838617,1362.319885,85.38040346,229.7060519,239.7348703,395.795389,404.7291066,600.8126801
140,312.2103746,177.7752161,289.9942363,1351.391931,85.61959654,223.0259366,243.3458213,406.5158501,396.5504323,590.3285303
141,307.0346821,176.632948,291.265896,1350.150289,86.26011561,217.1820809,248.2052023,419.1040462,391.6416185,586.8236994
142,307.7608069,174.2103746,290.4755043,1351.080692,86.45244957,211.9567723,252.8818444,429.259366,387.9279539,587.8443804
143,318.5231214,175.3410405,290.0751445,1373.127168,87.40462428,210.4566474,258.1473988,443.1156069,388.3872832,595.4942197
144,326.8179191,177.8034682,288.3901734,1398.965318,87.76878613,208.5693642,259.7080925,451.0404624,387.7196532,597.349711
145,336.8057971,176.4144928,289.1507246,1417.910145,88.89565217,208.9623188,261.3188406,454.7942029,388.4231884,597.8666667
146,341.1130435,172.715942,288.0202899,1419.614493,89.64057971,211.084058,260.9043478,453.0898551,387.1652174,597.1188406
147,349.0956522,173.1681159,284.742029,1416.362319,90.71511628,213.6202899,261.1130435,453.3971014,385.1971014,599.7072464
148,360.7652174,171.2202899,283.5507246,1412.855072,91.20869565,213.6985507,262.7971014,456.2666667,383.3333333,603.7014493
149,372.6976744,168.2296512,290.3953488,1402.511628,92.40816327,214.0116279,267.5755814,460.7412791,384.4738372,607.0959302
150,387.3177843,166.6326531,296.877551,1379.338192,92.88338192,214.7521866,272.1370262,461.0962099,386.606414,604.9912536
151,402.380814,167.3168605,294.4912791,1363.552326,93.34593023,211.7906977,273.1424419,458.0377907,386.502907,594.6889535
152,431.6871345,170.0614035,293.1549708,1378.362573,94.88304094,210.0467836,276.4824561,460.9239766,388.1988304,587.6023392
153,451.622807,170.3888889,291.0994152,1394.423977,95.63157895,209.2309942,278.6637427,463.6023392,385.5350877,577.7134503
154,465.9619883,170.6461988,290.7163743,1408.649123,96.38304094,211.4064327,281.0847953,465.9912281,383.254386,570.5994152
155,488.8269795,171.8826979,290.2463343,1420.941349,97.46627566,214.0293255,282.888563,464.9706745,383.4369501,565.8181818
156,511.5718475,171.0410557,288.2404692,1431.683284,98.39589443,214.5219941,282.2140762,459.0791789,383.5542522,560.398827
157,525.5441176,169.5382353,290.5088235,1444.476471,99.97058824,214.2205882,282.4558824,456.9735294,382.9705882,559.1911765
158,535.020649,169.3952802,294.8702065,1449.814159,102.2861357,214.179941,285.5958702,460.6961652,381.100295,558.2271386
159,539.6676471,168.8264706,296.0852941,1445.808824,104.0176471,212.9235294,287.3735294,464.1676471,377.8676471,549.8
160,550.6183432,169.9615385,301.4763314,1453.180473,107.7130178,213.9704142,290.9112426,474.6213018,379.5236686,546
161,563.7744807,169.4302671,304.7804154,1464.391691,111.7151335,214.1364985,293.074184,483.8575668,380.041543,541.504451
162,582.5816024,169.0593472,304.8694362,1492.632047,116.8813056,213.5637982,296.768546,489.8961424,379.8872404,539.1513353
163,598.75,170.6517857,305.514881,1514.958333,123.2053571,213.389881,303.0119048,494.6964286,382.0059524,542.5178571
164,599.6142433,171.5103858,306.4362018,1505.958457,128.3264095,211.5934718,307.1691395,495.9495549,382.8664688,545.1810089
165,602.8902077,171.4391691,310.2848665,1507.804154,132.9080119,210.1928783,311.6172107,498.2047478,385.7952522,551.4836795
166,613.9074627,170.8597015,313.7820896,1519.355224,137.6477612,210.2567164,316.7253731,501.3253731,387.5283582,563.6686567
167,632.9671642,168.7074627,313.6149254,1519.686567,142.1522388,210.1820896,321.1373134,503.4298507,385.1044776,570.6149254
168,664.8592814,167.6916168,316.5508982,1519.712575,147.8293413,211.2754491,326.6856287,509.005988,384.4131737,576.4251497
169,695.0149701,168.5508982,321.2095808,1507.532934,153.3473054,210.9071856,329.6616766,511.4730539,380.1586826,577.6796407
170,720.1467066,170.5898204,323.9491018,1495.802395,159.2065868,209.748503,332.7005988,512.3892216,377.0718563,575.6796407
171,745.5615616,171.6846847,326.0630631,1487.720721,166.9099099,210.021021,338.0870871,516.0540541,379.6576577,577.9249249
172,759.3693694,172.7657658,328.1141141,1458.234234,174.048048,210.5855856,339.975976,517.4084084,381.3963964,580.7147147
173,788.3213213,174.2642643,333.006006,1424.654655,181.4264264,212.2252252,341.009009,519.7627628,381.9129129,585.4684685
174,804.376506,173.3343373,337.0451807,1403.418675,189.5391566,214.3493976,342.7801205,525.9638554,382.1506024,591.0331325
175,790.0481928,173.1295181,336.4246988,1386.653614,198.0662651,215.1927711,344.2349398,535.1566265,382.8463855,594.2861446
176,788.3534743,175.5770393,337.6102719,1382.060423,210.4108761,217.8700906,349.4833837,548.8096677,387.6012085,601.8851964
177,800.4531722,176.858006,337.3202417,1374.283988,222.0060423,219.2205438,352.3806647,555.5800604,390.2567976,603.2990937
178,815.3090909,176.7424242,338.9545455,1374.172727,235.7666667,218.9909091,354.7,561.0666667,393.5878788,599.7939394
179,823.9573171,174.9146341,342.3719512,1383.582317,252.0884146,218.0060976,357.847561,568.4664634,396.7926829,594.7134146
180,826.1646341,173.0579268,342.5945122,1396.27439,266.7164634,215.5579268,357.902439,572.9207317,398.6097561,583.3140244
181,813.277439,173.1158537,344.4847561,1420.228659,281.5030488,214.2439024,358.8384146,582.4268293,404.3536585,572.0914634
182,801.0945122,175.179878,345.7804878,1425.29878,293.4329268,213.527439,360.2408537,592.9359756,411.2042683,561.1310976
183,801.1341463,175.429878,345.2652439,1408.292683,304.5426829,213.125,361.0731707,599.1341463,415.7256098,551.4176829
184,818.803681,171.9601227,347.0736196,1404.871166,318.4969325,214.1257669,362.0705521,605.0214724,421.8067485,548.0613497
185,831.6391437,172.116208,347.2721713,1399.868502,329.5015291,213.6819572,360.1039755,604.2079511,426.3486239,541.3455657
186,827.6838906,172.9300912,346.4224924,1381.711246,337.7082067,212.1732523,359.7933131,601.6595745,431.3799392,530.2674772
187,820.9636364,172.3060606,345.4060606,1360.406061,348.3484848,211.1787879,364.9939394,605.9424242,438.569697,518.4515152
188,814.7734139,168.755287,343.1178248,1343.26284,358.5861027,209.1691843,371.3927492,612.347432,447.7522659,505.3897281
189,816.0873494,165.8162651,341.9427711,1330.481928,371.939759,206.1415663,376.9427711,617.1144578,461.1536145,494.7560241
190,814.686747,167.4668675,342.7198795,1324.46988,388.4006024,203.7951807,380.0692771,619.496988,477.4668675,488.5451807
191,833.753012,170.8042169,345.0722892,1333.072289,406.2228916,201.876506,382.0813253,620.5210843,494.5150602,484.5692771
192,839.5465465,174.3003003,347.4174174,1354.636637,423.048048,199.0780781,385.1801802,624.6846847,510.993994,482.4024024
193,836.7147147,173.8348348,348.3483483,1374.870871,433.7807808,196.2792793,388.4144144,636.8438438,525.8588589,482.039039
194,840.5329341,172.2994012,348.3502994,1374.39521,443.260479,193.9281437,390.2724551,650.1437126,538.4281437,479.9041916
195,849.6586826,175.1766467,350.5209581,1360.146707,456.1706587,191.7664671,394,665.0239521,553.2275449,477.245509
196,846.2865672,173.5343284,351.8656716,1340.779104,465.2447761,187.6597015,397.1731343,675.7492537,564.4686567,472.2358209
197,848.0358209,172.7970149,354.3462687,1340.764179,473.5373134,183.3850746,400.6507463,685.519403,575.9223881,468.2776119
198,846.5940299,173.5820896,358.9462687,1356.650746,485.2626866,180.7641791,402.6358209,693.5313433,590.7343284,464.9910448
199,825.4047619,171.1755952,357.6547619,1355.6875,496.8363095,178.8958333,400.4940476,697.3154762,605.2619048,459.610119
200,803.7410714,170.5654762,355.172619,1339.991071,510.8809524,177.4791667,400.0803571,703.8928571,622.4583333,456.9404762
201,796.0267857,170.0386905,354.6964286,1318.96131,522.0029762,175.6130952,401.5208333,712.4613095,642.3779762,455.3630952
202,794.6815476,169.202381,357.514881,1304.190476,530.4553571,174.3303571,403.2559524,721.4613095,666.577381,454.172619
203,791.9255952,171.577381,358.235119,1301,542.1279762,173.4970238,405.1607143,730.0982143,693.0119048,453.077381
204,788.2380952,172.3452381,356.1994048,1298.511905,551.889881,171.1577381,406.8303571,735.8541667,714.3928571,448.5922619
205,780.319403,171.7253731,357.6865672,1293.465672,563.7104478,169.1791045,411.8328358,742.4,735.761194,445.1970149
206,763.7784431,170.2694611,358.7964072,1276.191617,578.0628743,167.8742515,417.1556886,750.5269461,758.2934132,443.011976
207,750.8802395,166.8143713,356.6377246,1250.916168,594.4281437,167.4341317,421.2215569,759.0269461,782.8203593,442.9191617
208,743.2746269,166.7343284,351.2955224,1235.907463,608.7940299,167.3074627,423.880597,765.2746269,806.758209,445.0268657
209,733.7874251,168.9491018,351.748503,1236.610778,624.1197605,168.1497006,428.1826347,771.8562874,837.1137725,452.3712575
210,718.508982,168.9041916,351.7664671,1228.679641,639.497006,167.5,430.4790419,772.245509,868.2215569,460.5988024
211,696.9550898,167.6856287,348.4161677,1221.673653,656.2365269,167.1347305,431.4041916,773.245509,900.9640719,470.739521
212,683.1047904,166.497006,344.0718563,1216.745509,667.3892216,167.4041916,430.9850299,778.3682635,932.1766467,480.4161677
213,667.8173653,166.8592814,342.5269461,1205.625749,670.7634731,167.1137725,431.0598802,788.254491,959.505988,487.7245509
214,655.7245509,166.8023952,343.1317365,1188.634731,670.4700599,165.8952096,432.9041916,799.9371257,982.9341317,493.6107784
215,651.3123123,166.4954955,342.3003003,1180.651652,672.5735736,165.2732733,435.960961,811.6846847,1002.327327,501.960961
216,636.8263473,165.3922156,339.8413174,1169.694611,673,164.0778443,437.3682635,819.6946108,1011.407186,511.4520958
217,628.8323353,165.1676647,339.0538922,1160.628743,678.4131737,163.6976048,443.1317365,833.5329341,1019.847305,525.1646707
218,628.2942943,166.03003,339.2702703,1151.021021,688.4594595,165.0750751,451.5765766,849.993994,1025.570571,542.1861862
219,624.9006024,167.313253,341.1325301,1143.391566,699.8012048,167.2981928,458.6355422,863.1355422,1027.834337,563.3222892
220,620.4024024,166.8168168,342.1381381,1130.045045,708.1711712,167.6006006,459.7357357,865.9489489,1025.687688,584.1891892
221,621.2402402,165.8468468,342.993994,1117.153153,718.2492492,168.0870871,458.8468468,869.2462462,1030.153153,607.6846847
222,621.1321321,164.2942943,342.3033033,1106.96997,727.4834835,169.2582583,457.9279279,879.1681682,1033.855856,631.009009
223,621.4204204,161.5525526,341.4954955,1103.552553,736.6696697,170.9489489,460.5855856,895.4384384,1036.474474,655.1231231
224,629.0778443,156.7185629,339.9461078,1094.449102,743.9850299,172.4011976,463.4550898,904.5568862,1035.607784,677.8203593
225,647.1801802,153.009009,339.6276276,1084.840841,754.6876877,174.1381381,469.6216216,914.5825826,1039.963964,705.6156156
226,657.1415663,151.4698795,338.3945783,1075.126506,761.439759,175.3915663,476.6656627,922.8162651,1045.28012,734.9728916
227,654.9071856,149.7155689,334.9041916,1057.982036,760.494012,174.2814371,478.4550898,918.7185629,1042.350299,758.4431138
228,660.7327327,148.6366366,334.1167665,1045.056886,765.6006006,175.2522523,480.1556886,914.8562874,1046.892216,782.3892216
