Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
0,555.0243902439024,145.21951219512195,986.4146341463414,714.3658536585366,209.97560975609755,154.0731707317073,169.3170731707317,258.2439024390244,181.17073170731706,769.0243902439024
1,539.5681818181819,158.36363636363637,946.5454545454545,664.2272727272727,230.52272727272728,176.9318181818182,168.02272727272728,268.47727272727275,180.1590909090909,754.3636363636364
2,530.2127659574468,167.40425531914894,910.0425531914893,650.9148936170212,240.0212765957447,191.61702127659575,162.19148936170214,257.40425531914894,180.4468085106383,730.0425531914893
3,475.44897959183675,180.3673469387755,902.5918367346939,688.6122448979592,235.16326530612244,186.85714285714286,178.73469387755102,241.24489795918367,175.08163265306123,743.204081632653
4,398.4230769230769,205.05769230769232,900.7115384615385,714.0384615384615,236.09615384615384,187.15384615384616,177.23076923076923,228.67307692307693,168.6153846153846,761.8461538461538
5,362.90909090909093,188.0909090909091,899.5090909090909,684.6181818181818,239.29090909090908,194.27272727272728,175.6,222.54545454545453,168.03636363636363,756.1090909090909
6,347.0,177.32758620689654,872.9137931034483,658.5,231.25862068965517,192.75862068965517,164.6206896551724,223.17241379310346,169.6206896551724,739.0689655172414
7,380.28333333333336,180.08333333333334,846.7,648.6,219.7,194.55,165.85,210.96666666666667,172.51666666666668,721.6833333333333
8,407.23809523809524,187.984126984127,802.5873015873016,658.6825396825396,213.53968253968253,193.76190476190476,173.87301587301587,205.31746031746033,171.26984126984127,703.047619047619
9,445.1818181818182,230.87878787878788,746.3030303030303,686.1969696969697,219.03030303030303,192.56060606060606,167.3030303030303,214.72727272727272,171.62121212121212,706.1515151515151
10,477.6666666666667,260.7826086956522,680.7971014492754,704.3478260869565,227.1159420289855,196.66666666666666,161.1304347826087,209.05797101449275,172.33333333333334,707.1594202898551
11,460.80555555555554,235.94444444444446,621.7916666666666,690.8055555555555,229.79166666666666,203.47222222222223,155.52777777777777,201.26388888888889,171.88888888888889,720.7916666666666
12,458.0657894736842,212.0921052631579,591.7894736842105,654.6578947368421,227.23684210526315,224.53947368421052,153.14473684210526,207.4078947368421,171.35526315789474,729.2368421052631
13,465.7,202.425,574.5875,627.9375,228.5,226.975,155.025,211.7625,169.575,717.425
14,476.68674698795184,204.13253012048193,570.6506024096385,655.3373493975904,236.56626506024097,231.74698795180723,157.84337349397592,202.10843373493975,170.93975903614458,727.566265060241
15,476.8965517241379,213.13793103448276,569.1494252873563,694.735632183908,229.51724137931035,241.20689655172413,161.26436781609195,189.24137931034483,171.57471264367817,744.2988505747127
16,450.24175824175825,200.05494505494505,572.6923076923077,701.0439560439561,234.74725274725276,235.3186813186813,162.71428571428572,188.86813186813185,173.65934065934067,736.8351648351648
17,421.7395833333333,185.5,597.3125,711.34375,236.54166666666666,239.32291666666666,163.98958333333334,201.69791666666666,175.75,735.5416666666666
18,417.32,190.54,611.26,729.17,229.26,245.44,168.53,212.02,176.59,769.38
19,401.4466019417476,202.90291262135923,637.2135922330098,749.747572815534,225.33009708737865,252.3495145631068,171.33009708737865,212.76699029126215,179.6893203883495,783.8543689320388
20,372.85714285714283,191.74107142857142,692.9821428571429,759.5982142857143,230.96428571428572,256.8392857142857,171.82142857142858,208.8125,179.13392857142858,804.8571428571429
21,326.5123966942149,186.17355371900825,697.2066115702479,723.7520661157025,233.86776859504133,252.20661157024793,171.7520661157025,205.0082644628099,180.3801652892562,805.0330578512396
22,309.1507936507937,191.33333333333334,682.6031746031746,673.984126984127,231.13492063492063,246.93650793650792,170.67460317460316,208.96825396825398,180.5079365079365,812.968253968254
23,290.5112781954887,184.99248120300751,670.812030075188,661.9774436090225,234.796992481203,246.3609022556391,171.21804511278197,210.53383458646616,179.29323308270676,798.4436090225564
24,268.294964028777,185.9064748201439,666.9424460431654,673.5035971223022,232.66187050359713,251.84892086330936,169.9928057553957,206.8705035971223,179.61870503597123,784.1798561151079
25,268.6758620689655,188.15862068965518,681.2413793103449,676.5310344827586,230.26206896551724,252.05517241379312,166.10344827586206,200.40689655172415,180.72413793103448,759.4551724137931
26,260.7266666666667,191.41333333333333,694.7533333333333,691.4333333333333,231.84,250.03333333333333,161.98,203.97333333333333,187.61333333333334,763.3333333333334
27,268.44805194805195,199.7792207792208,700.8311688311688,721.1493506493506,231.42857142857142,242.0194805194805,161.66883116883116,205.44155844155844,186.5064935064935,759.025974025974
28,273.7388535031847,201.55414012738854,684.1464968152866,731.9299363057324,227.84713375796179,241.3184713375796,163.18471337579618,199.88535031847132,186.59235668789808,757.5541401273886
29,280.98125,194.76875,660.0,704.48125,223.675,240.48125,163.525,197.19375,192.8375,780.8625
30,297.23312883435585,186.14723926380367,635.7668711656441,689.6748466257669,223.49693251533742,242.8159509202454,165.34969325153375,193.6319018404908,193.37423312883436,798.6932515337423
31,288.7710843373494,187.6144578313253,623.7650602409639,699.5301204819277,222.210843373494,249.3975903614458,168.9156626506024,189.3734939759036,193.28313253012047,792.5421686746988
32,292.0887573964497,194.4319526627219,630.8579881656805,696.0532544378698,222.72189349112426,251.7869822485207,168.02958579881656,189.89349112426035,194.44378698224853,796.7573964497042
33,307.61046511627904,199.34302325581396,633.9302325581396,696.2616279069767,224.99418604651163,252.4825581395349,166.58139534883722,192.0581395348837,193.97093023255815,784.5813953488372
34,299.6514285714286,197.11428571428573,650.6228571428571,714.5428571428571,229.16,248.0,168.73714285714286,193.41714285714286,191.26285714285714,792.0114285714286
35,281.76404494382024,192.48314606741573,650.7696629213483,718.7865168539325,226.64606741573033,245.6573033707865,174.17977528089887,194.79775280898878,199.64606741573033,794.438202247191
36,285.47513812154693,196.1988950276243,645.7790055248619,721.0055248618785,228.4696132596685,248.67403314917127,178.6685082872928,196.4585635359116,198.53591160220995,791.243093922652
37,278.81081081081084,186.4,635.2324324324325,711.1783783783784,231.03243243243244,249.74054054054054,172.40540540540542,190.56756756756758,197.51351351351352,785.1189189189189
38,276.8288770053476,179.08021390374333,634.3262032085562,703.5080213903743,229.33155080213905,252.2620320855615,167.71122994652407,194.1711229946524,204.74866310160428,778.2299465240642
39,258.47872340425533,178.10638297872342,633.2074468085107,682.2606382978723,228.27659574468086,254.43085106382978,168.37765957446808,202.4840425531915,205.0372340425532,778.563829787234
40,254.78947368421052,190.63684210526316,633.8263157894737,658.3842105263158,227.09473684210528,254.7,170.1157894736842,204.76315789473685,210.26842105263157,777.2526315789473
41,277.328125,200.38020833333334,654.1510416666666,681.0104166666666,226.81770833333334,254.97916666666666,166.46875,208.51041666666666,209.33854166666666,786.7083333333334
42,289.0974358974359,197.34358974358975,666.1179487179487,707.123076923077,226.64102564102564,249.94871794871796,168.46153846153845,209.02564102564102,206.52307692307693,776.1794871794872
43,290.86934673366835,188.92964824120602,663.2412060301508,727.5577889447236,228.57286432160805,248.643216080402,171.25125628140702,210.4924623115578,211.41206030150755,779.8090452261307
44,283.8805970149254,191.23383084577114,658.5522388059702,740.2089552238806,231.55223880597015,256.71144278606965,169.56218905472636,213.06965174129354,215.10945273631842,792.4477611940298
45,290.3152709359606,202.51724137931035,662.3004926108374,729.256157635468,234.69950738916256,258.99014778325125,168.06896551724137,213.76847290640393,219.69458128078819,824.1724137931035
46,302.55121951219513,201.72682926829268,671.8,712.7219512195122,241.24878048780488,250.8439024390244,174.39512195121952,219.82926829268294,224.95609756097562,842.6634146341463
47,313.97584541062804,189.46859903381642,667.0386473429952,708.4057971014493,238.71497584541063,249.82608695652175,180.6328502415459,215.60386473429952,227.88888888888889,853.2270531400966
48,324.14832535885165,187.51196172248802,657.6459330143541,705.9138755980862,237.68421052631578,259.1244019138756,179.7846889952153,213.00956937799043,239.5933014354067,860.11004784689
49,330.5592417061611,195.7345971563981,660.781990521327,704.3649289099526,234.6350710900474,261.4407582938389,176.2559241706161,210.65876777251185,253.01421800947867,854.8009478672985
50,337.3632075471698,205.01415094339623,657.5566037735849,703.5283018867924,230.95283018867926,256.5377358490566,176.8820754716981,214.20283018867926,261.54716981132077,857.4858490566038
51,349.30697674418604,204.70232558139534,638.3767441860465,692.0418604651163,228.04651162790697,259.86511627906975,175.08372093023254,210.93023255813952,261.42790697674417,853.8186046511628
52,360.1860465116279,198.26976744186047,623.2604651162791,692.7720930232558,231.11627906976744,265.93488372093026,175.5860465116279,210.48372093023255,266.2372093023256,849.4837209302326
53,354.60550458715596,186.71559633027522,606.6743119266055,697.4587155963303,227.1559633027523,260.10091743119267,177.06880733944953,214.8394495412844,267.26146788990826,841.7293577981651
54,343.2283105022831,198.9543378995434,608.6438356164383,707.337899543379,231.08219178082192,259.51141552511416,176.8082191780822,218.6118721461187,275.3835616438356,834.1552511415525
55,334.24886877828055,202.2443438914027,608.1674208144797,701.2307692307693,231.52036199095022,262.3076923076923,172.67420814479638,219.08597285067873,279.53846153846155,824.0045248868778
56,343.64864864864865,192.9954954954955,596.9684684684685,698.4504504504505,231.90540540540542,270.3738738738739,171.6846846846847,220.86936936936937,279.05855855855856,821.7567567567568
57,340.0807174887892,190.3273542600897,591.6322869955156,703.2600896860987,232.34529147982062,272.4708520179372,172.21973094170403,208.85201793721973,280.5470852017937,808.9596412556053
58,339.0132743362832,186.73451327433628,588.570796460177,712.8362831858407,231.2079646017699,276.0840707964602,168.94690265486724,199.46017699115043,282.67699115044246,804.1681415929204
59,338.96916299559473,182.41409691629957,596.3348017621146,723.7004405286343,232.65198237885463,274.48017621145374,169.16299559471366,205.4581497797357,291.55066079295153,817.5991189427313
60,331.3070175438597,183.0921052631579,591.8771929824561,720.1228070175439,241.56578947368422,267.7543859649123,171.73245614035088,217.890350877193,303.9605263157895,815.7324561403509
61,325.589519650655,189.95633187772927,596.0960698689956,722.703056768559,242.81659388646287,262.9694323144105,174.27510917030568,217.12663755458516,314.34497816593887,802.9781659388647
62,314.8836206896552,189.01293103448276,601.7844827586207,727.5948275862069,236.91810344827587,263.3060344827586,169.44827586206895,209.9094827586207,311.08620689655174,808.4568965517242
63,315.46120689655174,186.7801724137931,593.6379310344828,727.875,227.11206896551724,260.3965517241379,168.4956896551724,203.22844827586206,318.6681034482759,807.8965517241379
64,324.3175965665236,181.1459227467811,577.2360515021459,726.3948497854077,226.1845493562232,262.08583690987126,167.2832618025751,198.8540772532189,336.7167381974249,816.7210300429184
65,331.3276595744681,179.6936170212766,564.2468085106383,727.2510638297872,229.2127659574468,266.18297872340423,165.46382978723403,201.28936170212765,352.9489361702128,826.1914893617021
66,333.60593220338984,175.39830508474577,560.957627118644,736.0593220338983,232.46186440677965,266.65677966101697,167.02542372881356,204.39406779661016,358.1313559322034,815.3728813559322
67,332.327731092437,176.6890756302521,553.1176470588235,758.5966386554621,233.10084033613447,267.8487394957983,165.5924369747899,201.2689075630252,366.8109243697479,800.90756302521
68,348.41004184100416,178.8326359832636,548.8410041841004,774.1129707112971,232.60251046025104,266.7531380753138,163.46443514644352,198.63179916317992,384.06276150627616,804.5857740585774
69,366.50416666666666,188.2875,548.2708333333334,772.1958333333333,232.08333333333334,261.4458333333333,164.80416666666667,197.42083333333332,401.87083333333334,808.7541666666667
70,372.12757201646093,188.3909465020576,543.7736625514403,777.3168724279835,234.37860082304528,261.3292181069959,167.440329218107,195.24279835390948,417.18930041152265,800.2510288065844
71,376.4320987654321,192.22633744855966,538.2633744855967,788.7818930041152,233.5679012345679,265.99588477366257,169.75720164609052,191.4814814814815,426.8641975308642,781.9423868312757
72,393.27755102040817,195.11836734693878,525.8571428571429,786.7102040816327,231.04897959183674,265.6408163265306,169.4857142857143,190.02448979591836,449.6612244897959,790.3959183673469
73,407.6842105263158,205.06072874493927,520.0283400809717,773.7044534412955,228.82186234817814,265.00404858299595,169.1417004048583,191.0161943319838,452.2105263157895,790.6963562753036
74,419.1847389558233,196.91164658634537,514.433734939759,765.7389558232932,232.40160642570282,267.2971887550201,166.54618473895582,194.25301204819277,472.5020080321285,782.9477911646586
75,440.408,187.22,510.168,761.36,234.032,271.492,164.948,194.608,480.136,767.24
76,445.9880478087649,192.9243027888446,511.3426294820717,766.4223107569721,231.4980079681275,273.56573705179284,172.5577689243028,195.78486055776892,495.8565737051793,772.808764940239
77,434.20472440944883,197.18503937007873,504.34251968503935,767.4409448818898,229.85433070866142,271.43700787401576,174.38582677165354,195.79527559055117,509.09448818897636,781.9015748031496
78,438.34765625,190.12109375,498.58984375,765.88671875,227.50390625,270.1953125,172.12109375,196.578125,515.35546875,787.23828125
79,435.07751937984494,187.89147286821705,501.6356589147287,777.484496124031,227.0503875968992,267.7829457364341,170.52713178294573,197.3372093023256,518.2209302325581,795.6782945736434
80,437.2432432432432,182.1930501930502,502.86486486486484,791.2471042471043,228.9227799227799,269.35135135135135,168.87644787644788,194.59459459459458,525.2548262548263,805.5096525096525
81,433.81368821292773,173.85551330798478,512.4752851711027,805.1749049429658,232.29277566539923,269.0152091254753,167.4638783269962,191.39923954372622,528.0152091254753,802.3992395437263
82,432.7310606060606,176.02272727272728,529.9280303030303,814.5757575757576,233.52651515151516,268.1515151515151,171.02651515151516,197.52651515151516,536.4545454545455,791.8939393939394
83,448.35471698113207,184.23396226415093,533.4679245283019,810.3849056603774,233.29811320754717,267.977358490566,170.0867924528302,201.2943396226415,555.4377358490566,793.954716981132
84,467.36842105263156,182.2218045112782,527.5338345864661,817.7330827067669,233.6390977443609,266.00375939849624,167.14285714285714,204.60526315789474,572.3496240601504,802.3082706766917
85,515.6741573033707,175.1123595505618,522.1685393258427,845.561797752809,234.8801498127341,266.8951310861423,168.30711610486892,210.39700374531836,598.5093632958801,806.6104868913858
86,554.526119402985,182.4589552238806,519.8694029850747,835.9067164179105,236.57089552238807,266.49626865671644,170.38059701492537,208.28358208955223,634.7574626865671,817.4925373134329
87,567.2044609665428,182.84758364312268,514.1412639405205,854.2936802973977,235.78810408921933,268.58736059479554,170.21561338289962,203.0185873605948,657.996282527881,823.996282527881
88,569.3198529411765,182.85294117647058,513.5955882352941,864.6066176470588,235.1764705882353,264.4522058823529,171.03308823529412,203.97058823529412,672.8897058823529,829.7536764705883
89,553.3589743589744,181.26739926739927,514.4871794871794,863.2454212454212,239.12820512820514,266.61538461538464,171.30769230769232,208.67399267399267,692.2527472527472,844.003663003663
90,538.956204379562,179.5,504.9963503649635,863.3065693430657,243.75182481751824,271.25912408759126,171.53284671532847,210.40510948905109,711.9379562043796,862.6934306569343
91,537.2481751824818,177.28832116788323,500.04379562043795,867.0620437956204,243.35766423357666,263.536496350365,170.46715328467153,211.07664233576642,719.029197080292,880.9525547445255
92,529.930909090909,173.5818181818182,503.70545454545453,868.12,244.85090909090908,265.96363636363634,169.42181818181817,214.3490909090909,712.2290909090909,878.5781818181819
93,521.5326086956521,177.9963768115942,493.5217391304348,905.9782608695652,242.82971014492753,265.7210144927536,170.44565217391303,213.40942028985506,716.7572463768116,879.8442028985507
94,529.7292418772563,179.49819494584838,490.1841155234657,935.9205776173285,238.31407942238266,267.3898916967509,171.23104693140795,208.27075812274367,737.0036101083033,881.4259927797834
95,522.1618705035971,177.4748201438849,486.25539568345323,939.6079136690647,235.65827338129498,267.8345323741007,168.6115107913669,207.0863309352518,764.1690647482014,895.3489208633093
96,536.9605734767025,178.00716845878136,478.34767025089604,946.0358422939069,241.46236559139786,262.17562724014334,169.5089605734767,212.0573476702509,793.4767025089606,911.9534050179211
97,555.1971326164875,174.03225806451613,475.42652329749103,942.9964157706094,239.60931899641577,255.33333333333334,169.1863799283154,214.91397849462365,825.6594982078853,934.516129032258
98,578.4014336917563,177.20071684587813,473.59139784946234,945.7491039426524,234.88888888888889,254.2437275985663,168.55555555555554,220.76344086021504,855.1111111111111,956.7383512544803
